SAMPLE_ID,REP_ID,PAR_NAME,PAR_VALUE,POST_ID
0,4,trans_scale_moh,-0.941,2296
0,5,p_immune_start_anj,0.037,1711
0,5,p_immune_start_gra,0.441,1711
0,5,p_immune_start_may,0.142,1711
0,5,p_immune_start_moh,0.335,1711
0,5,move_anj_gra,12.553,1711
0,5,move_anj_may,41.996,1711
0,5,move_anj_moh,8.975,1711
0,5,move_gra_anj,1.651,1711
0,5,move_gra_moh,7.703,1711
0,5,move_moh_anj,1.415,1711
0,5,move_moh_gra,9.958,1711
0,5,import_size,6.772,1711
0,5,import_start,138.583,1711
0,5,import_duration,27.215,1711
0,5,ndvi_rate,7.457,1711
0,5,trans_scale_anj,-1.009,1711
0,5,trans_scale_gra,-0.73,1711
0,5,trans_scale_may,-0.996,1711
0,5,trans_scale_moh,-0.784,1711
0,6,p_immune_start_anj,0.039,2378
0,6,p_immune_start_gra,0.379,2378
0,6,p_immune_start_may,0.133,2378
0,6,p_immune_start_moh,0.39,2378
0,6,move_anj_gra,13.199,2378
0,6,move_anj_may,41.232,2378
0,6,move_anj_moh,8.574,2378
0,6,move_gra_anj,0.503,2378
0,6,move_gra_moh,7.209,2378
0,6,move_moh_anj,0.781,2378
0,6,move_moh_gra,9.379,2378
0,6,import_size,0.263,2378
0,6,import_start,124.441,2378
0,6,import_duration,22.149,2378
0,6,ndvi_rate,7.461,2378
0,6,trans_scale_anj,-1.026,2378
0,6,trans_scale_gra,-0.746,2378
0,6,trans_scale_may,-0.965,2378
0,6,trans_scale_moh,-0.75,2378
0,7,p_immune_start_anj,0.04,1714
0,7,p_immune_start_gra,0.381,1714
0,7,p_immune_start_may,0.152,1714
0,7,p_immune_start_moh,0.4,1714
0,7,move_anj_gra,13.621,1714
0,7,move_anj_may,42.63,1714
0,7,move_anj_moh,7.387,1714
0,7,move_gra_anj,1.346,1714
0,7,move_gra_moh,7.02,1714
0,7,move_moh_anj,1.138,1714
0,7,move_moh_gra,7.842,1714
0,7,import_size,0.59,1714
0,7,import_start,130.925,1714
0,7,import_duration,22.728,1714
0,7,ndvi_rate,7.939,1714
0,7,trans_scale_anj,-1.098,1714
0,7,trans_scale_gra,-0.813,1714
0,7,trans_scale_may,-1.062,1714
0,7,trans_scale_moh,-0.816,1714
0,8,p_immune_start_anj,0.033,9161
0,8,p_immune_start_gra,0.378,9161
0,8,p_immune_start_may,0.155,9161
0,8,p_immune_start_moh,0.389,9161
0,8,move_anj_gra,14.214,9161
0,8,move_anj_may,37.68,9161
0,8,move_anj_moh,8.533,9161
0,8,move_gra_anj,2.285,9161
0,8,move_gra_moh,6.549,9161
0,8,move_moh_anj,2.434,9161
0,8,move_moh_gra,8.886,9161
0,8,import_size,4.24,9161
0,8,import_start,134.762,9161
0,8,import_duration,38.27,9161
0,8,ndvi_rate,7.775,9161
0,8,trans_scale_anj,-1.077,9161
0,8,trans_scale_gra,-0.797,9161
0,8,trans_scale_may,-1.018,9161
0,8,trans_scale_moh,-0.8,9161
0,9,p_immune_start_anj,0.036,3635
0,9,p_immune_start_gra,0.298,3635
0,9,p_immune_start_may,0.14,3635
0,9,p_immune_start_moh,0.39,3635
0,9,move_anj_gra,14.223,3635
0,9,move_anj_may,41.567,3635
0,9,move_anj_moh,8.792,3635
0,9,move_gra_anj,1.52,3635
0,9,move_gra_moh,7.23,3635
0,9,move_moh_anj,1.67,3635
0,9,move_moh_gra,8.009,3635
0,9,import_size,3.722,3635
0,9,import_start,124.481,3635
0,9,import_duration,28.511,3635
0,9,ndvi_rate,7.83,3635
0,9,trans_scale_anj,-1.084,3635
0,9,trans_scale_gra,-0.822,3635
0,9,trans_scale_may,-1.036,3635
0,9,trans_scale_moh,-0.822,3635
0,10,p_immune_start_anj,0.052,6722
0,10,p_immune_start_gra,0.373,6722
0,10,p_immune_start_may,0.141,6722
0,10,p_immune_start_moh,0.403,6722
0,10,move_anj_gra,12.237,6722
0,10,move_anj_may,37.52,6722
0,10,move_anj_moh,9.724,6722
0,10,move_gra_anj,1.927,6722
0,10,move_gra_moh,5.899,6722
0,10,move_moh_anj,1.361,6722
0,10,move_moh_gra,8.787,6722
0,10,import_size,3.372,6722
0,10,import_start,144.773,6722
0,10,import_duration,20.221,6722
0,10,ndvi_rate,7.876,6722
0,10,trans_scale_anj,-1.078,6722
0,10,trans_scale_gra,-0.809,6722
0,10,trans_scale_may,-1.051,6722
0,10,trans_scale_moh,-0.805,6722
0,11,p_immune_start_anj,0.043,8468
0,11,p_immune_start_gra,0.382,8468
0,11,p_immune_start_may,0.167,8468
0,11,p_immune_start_moh,0.402,8468
0,11,move_anj_gra,11.103,8468
0,11,move_anj_may,41.772,8468
0,11,move_anj_moh,9.48,8468
0,11,move_gra_anj,2.756,8468
0,11,move_gra_moh,6.533,8468
0,11,move_moh_anj,0.433,8468
0,11,move_moh_gra,9.534,8468
0,11,import_size,0.342,8468
0,11,import_start,149.502,8468
0,11,import_duration,27.539,8468
0,11,ndvi_rate,7.465,8468
0,11,trans_scale_anj,-1.021,8468
0,11,trans_scale_gra,-0.749,8468
0,11,trans_scale_may,-0.983,8468
0,11,trans_scale_moh,-0.74,8468
0,12,p_immune_start_anj,0.026,3056
0,12,p_immune_start_gra,0.305,3056
0,12,p_immune_start_may,0.148,3056
0,12,p_immune_start_moh,0.382,3056
0,12,move_anj_gra,12.421,3056
0,12,move_anj_may,38.189,3056
0,12,move_anj_moh,8.614,3056
0,12,move_gra_anj,1.301,3056
0,12,move_gra_moh,7.164,3056
0,12,move_moh_anj,2.439,3056
0,12,move_moh_gra,8.213,3056
0,12,import_size,5.608,3056
0,12,import_start,118.848,3056
0,12,import_duration,15.712,3056
0,12,ndvi_rate,7.563,3056
0,12,trans_scale_anj,-1.044,3056
0,12,trans_scale_gra,-0.753,3056
0,12,trans_scale_may,-0.987,3056
0,12,trans_scale_moh,-0.754,3056
0,13,p_immune_start_anj,0.039,8000
0,13,p_immune_start_gra,0.359,8000
0,13,p_immune_start_may,0.15,8000
0,13,p_immune_start_moh,0.426,8000
0,13,move_anj_gra,11.31,8000
0,13,move_anj_may,38.741,8000
0,13,move_anj_moh,8.147,8000
0,13,move_gra_anj,1.663,8000
0,13,move_gra_moh,5.545,8000
0,13,move_moh_anj,1.603,8000
0,13,move_moh_gra,7.554,8000
0,13,import_size,4.49,8000
0,13,import_start,126,8000
0,13,import_duration,27.029,8000
0,13,ndvi_rate,8.164,8000
0,13,trans_scale_anj,-1.136,8000
0,13,trans_scale_gra,-0.858,8000
0,13,trans_scale_may,-1.084,8000
0,13,trans_scale_moh,-0.832,8000
0,14,p_immune_start_anj,0.023,7384
0,14,p_immune_start_gra,0.368,7384
0,14,p_immune_start_may,0.133,7384
0,14,p_immune_start_moh,0.358,7384
0,14,move_anj_gra,11.997,7384
0,14,move_anj_may,41.562,7384
0,14,move_anj_moh,9.833,7384
0,14,move_gra_anj,2.353,7384
0,14,move_gra_moh,6.245,7384
0,14,move_moh_anj,1.246,7384
0,14,move_moh_gra,8.369,7384
0,14,import_size,8.077,7384
0,14,import_start,131.371,7384
0,14,import_duration,27.574,7384
0,14,ndvi_rate,8.618,7384
0,14,trans_scale_anj,-1.223,7384
0,14,trans_scale_gra,-0.929,7384
0,14,trans_scale_may,-1.143,7384
0,14,trans_scale_moh,-0.954,7384
0,15,p_immune_start_anj,0.04,6728
0,15,p_immune_start_gra,0.383,6728
0,15,p_immune_start_may,0.131,6728
0,15,p_immune_start_moh,0.354,6728
0,15,move_anj_gra,12.936,6728
0,15,move_anj_may,37.198,6728
0,15,move_anj_moh,9.006,6728
0,15,move_gra_anj,0.127,6728
0,15,move_gra_moh,6.758,6728
0,15,move_moh_anj,2.007,6728
0,15,move_moh_gra,8.997,6728
0,15,import_size,5.716,6728
0,15,import_start,150.885,6728
0,15,import_duration,22.077,6728
0,15,ndvi_rate,7.211,6728
0,15,trans_scale_anj,-0.96,6728
0,15,trans_scale_gra,-0.703,6728
0,15,trans_scale_may,-0.95,6728
0,15,trans_scale_moh,-0.742,6728
0,16,p_immune_start_anj,0.023,4694
0,16,p_immune_start_gra,0.295,4694
0,16,p_immune_start_may,0.118,4694
0,16,p_immune_start_moh,0.442,4694
0,16,move_anj_gra,12.8,4694
0,16,move_anj_may,38.412,4694
0,16,move_anj_moh,8.694,4694
0,16,move_gra_anj,1.223,4694
0,16,move_gra_moh,5.881,4694
0,16,move_moh_anj,1.903,4694
0,16,move_moh_gra,8.991,4694
0,16,import_size,1.234,4694
0,16,import_start,125.328,4694
0,16,import_duration,34.896,4694
0,16,ndvi_rate,7.439,4694
0,16,trans_scale_anj,-1.016,4694
0,16,trans_scale_gra,-0.736,4694
0,16,trans_scale_may,-0.973,4694
0,16,trans_scale_moh,-0.73,4694
0,17,p_immune_start_anj,0.031,4890
0,17,p_immune_start_gra,0.363,4890
0,17,p_immune_start_may,0.135,4890
0,17,p_immune_start_moh,0.374,4890
0,17,move_anj_gra,14.394,4890
0,17,move_anj_may,37.996,4890
0,17,move_anj_moh,8.247,4890
0,17,move_gra_anj,2.358,4890
0,17,move_gra_moh,6.401,4890
0,17,move_moh_anj,1.278,4890
0,17,move_moh_gra,8.589,4890
0,17,import_size,2.761,4890
0,17,import_start,116.856,4890
0,17,import_duration,34.552,4890
0,17,ndvi_rate,7.963,4890
0,17,trans_scale_anj,-1.085,4890
0,17,trans_scale_gra,-0.827,4890
0,17,trans_scale_may,-1.092,4890
0,17,trans_scale_moh,-0.821,4890
0,18,p_immune_start_anj,0.04,6591
0,18,p_immune_start_gra,0.363,6591
0,18,p_immune_start_may,0.179,6591
0,18,p_immune_start_moh,0.402,6591
0,18,move_anj_gra,11.123,6591
0,18,move_anj_may,42.011,6591
0,18,move_anj_moh,9.283,6591
0,18,move_gra_anj,0.539,6591
0,18,move_gra_moh,7.465,6591
0,18,move_moh_anj,2.789,6591
0,18,move_moh_gra,9.301,6591
0,18,import_size,0.203,6591
0,18,import_start,132.087,6591
0,18,import_duration,30.305,6591
0,18,ndvi_rate,7.888,6591
0,18,trans_scale_anj,-1.087,6591
0,18,trans_scale_gra,-0.82,6591
0,18,trans_scale_may,-1.055,6591
0,18,trans_scale_moh,-0.809,6591
0,19,p_immune_start_anj,0.037,5272
0,19,p_immune_start_gra,0.375,5272
0,19,p_immune_start_may,0.155,5272
0,19,p_immune_start_moh,0.373,5272
0,19,move_anj_gra,13.28,5272
0,19,move_anj_may,36.551,5272
0,19,move_anj_moh,9.563,5272
0,19,move_gra_anj,1.307,5272
0,19,move_gra_moh,6.385,5272
0,19,move_moh_anj,2.12,5272
0,19,move_moh_gra,7.937,5272
0,19,import_size,4.164,5272
0,19,import_start,121.481,5272
0,19,import_duration,30.702,5272
0,19,ndvi_rate,7.925,5272
0,19,trans_scale_anj,-1.09,5272
0,19,trans_scale_gra,-0.816,5272
0,19,trans_scale_may,-1.049,5272
0,19,trans_scale_moh,-0.814,5272
0,20,p_immune_start_anj,0.045,6290
0,20,p_immune_start_gra,0.38,6290
0,20,p_immune_start_may,0.12,6290
0,20,p_immune_start_moh,0.409,6290
0,20,move_anj_gra,10.814,6290
0,20,move_anj_may,43.152,6290
0,20,move_anj_moh,8.527,6290
0,20,move_gra_anj,2.057,6290
0,20,move_gra_moh,8.113,6290
0,20,move_moh_anj,0.789,6290
0,20,move_moh_gra,10.364,6290
0,20,import_size,3.866,6290
0,20,import_start,134.895,6290
0,20,import_duration,3.666,6290
0,20,ndvi_rate,7.466,6290
0,20,trans_scale_anj,-1.005,6290
0,20,trans_scale_gra,-0.751,6290
0,20,trans_scale_may,-1.006,6290
0,20,trans_scale_moh,-0.736,6290
0,21,p_immune_start_anj,0.033,4533
0,21,p_immune_start_gra,0.413,4533
0,21,p_immune_start_may,0.126,4533
0,21,p_immune_start_moh,0.416,4533
0,21,move_anj_gra,8.896,4533
0,21,move_anj_may,40.513,4533
0,21,move_anj_moh,8.168,4533
0,21,move_gra_anj,1.92,4533
0,21,move_gra_moh,6.581,4533
0,21,move_moh_anj,1.703,4533
0,21,move_moh_gra,9.998,4533
0,21,import_size,4.729,4533
0,21,import_start,137.578,4533
0,21,import_duration,25.666,4533
0,21,ndvi_rate,7.497,4533
0,21,trans_scale_anj,-1.02,4533
0,21,trans_scale_gra,-0.731,4533
0,21,trans_scale_may,-0.991,4533
0,21,trans_scale_moh,-0.734,4533
0,22,p_immune_start_anj,0.026,9933
0,22,p_immune_start_gra,0.399,9933
0,22,p_immune_start_may,0.166,9933
0,22,p_immune_start_moh,0.384,9933
0,22,move_anj_gra,14.747,9933
0,22,move_anj_may,36.543,9933
0,22,move_anj_moh,8.622,9933
0,22,move_gra_anj,0.604,9933
0,22,move_gra_moh,7.154,9933
0,22,move_moh_anj,1.629,9933
0,22,move_moh_gra,8.114,9933
0,22,import_size,2.34,9933
0,22,import_start,132.282,9933
0,22,import_duration,27.022,9933
0,22,ndvi_rate,7.162,9933
0,22,trans_scale_anj,-0.973,9933
0,22,trans_scale_gra,-0.683,9933
0,22,trans_scale_may,-0.915,9933
0,22,trans_scale_moh,-0.709,9933
0,23,p_immune_start_anj,0.033,6507
0,23,p_immune_start_gra,0.373,6507
0,23,p_immune_start_may,0.123,6507
0,23,p_immune_start_moh,0.416,6507
0,23,move_anj_gra,12.479,6507
0,23,move_anj_may,37.212,6507
0,23,move_anj_moh,7.627,6507
0,23,move_gra_anj,1.243,6507
0,23,move_gra_moh,7.077,6507
0,23,move_moh_anj,2.2,6507
0,23,move_moh_gra,8.58,6507
0,23,import_size,7.577,6507
0,23,import_start,125.693,6507
0,23,import_duration,10.711,6507
0,23,ndvi_rate,7.351,6507
0,23,trans_scale_anj,-0.994,6507
0,23,trans_scale_gra,-0.726,6507
0,23,trans_scale_may,-0.978,6507
0,23,trans_scale_moh,-0.713,6507
0,24,p_immune_start_anj,0.056,621
0,24,p_immune_start_gra,0.408,621
0,24,p_immune_start_may,0.151,621
0,24,p_immune_start_moh,0.404,621
0,24,move_anj_gra,12.159,621
0,24,move_anj_may,41.521,621
0,24,move_anj_moh,8.541,621
0,24,move_gra_anj,2.394,621
0,24,move_gra_moh,7.394,621
0,24,move_moh_anj,1.439,621
0,24,move_moh_gra,9.211,621
0,24,import_size,1.358,621
0,24,import_start,134.91,621
0,24,import_duration,31.464,621
0,24,ndvi_rate,7.305,621
0,24,trans_scale_anj,-0.983,621
0,24,trans_scale_gra,-0.712,621
0,24,trans_scale_may,-0.972,621
0,24,trans_scale_moh,-0.712,621
0,25,p_immune_start_anj,0.05,9831
0,25,p_immune_start_gra,0.401,9831
0,25,p_immune_start_may,0.124,9831
0,25,p_immune_start_moh,0.371,9831
0,25,move_anj_gra,11.316,9831
0,25,move_anj_may,38.199,9831
0,25,move_anj_moh,8.825,9831
0,25,move_gra_anj,1.514,9831
0,25,move_gra_moh,7.387,9831
0,25,move_moh_anj,1.403,9831
0,25,move_moh_gra,7.955,9831
0,25,import_size,4.543,9831
0,25,import_start,131.591,9831
0,25,import_duration,40.73,9831
0,25,ndvi_rate,7.768,9831
0,25,trans_scale_anj,-1.058,9831
0,25,trans_scale_gra,-0.777,9831
0,25,trans_scale_may,-1.03,9831
0,25,trans_scale_moh,-0.788,9831
0,26,p_immune_start_anj,0.031,4933
0,26,p_immune_start_gra,0.398,4933
0,26,p_immune_start_may,0.13,4933
0,26,p_immune_start_moh,0.387,4933
0,26,move_anj_gra,14.238,4933
0,26,move_anj_may,35.839,4933
0,26,move_anj_moh,8.689,4933
0,26,move_gra_anj,0.73,4933
0,26,move_gra_moh,7.51,4933
0,26,move_moh_anj,2.225,4933
0,26,move_moh_gra,8.634,4933
0,26,import_size,2.842,4933
0,26,import_start,142.593,4933
0,26,import_duration,30.6,4933
0,26,ndvi_rate,7.565,4933
0,26,trans_scale_anj,-1.032,4933
0,26,trans_scale_gra,-0.748,4933
0,26,trans_scale_may,-1.006,4933
0,26,trans_scale_moh,-0.769,4933
0,27,p_immune_start_anj,0.034,444
0,27,p_immune_start_gra,0.385,444
0,27,p_immune_start_may,0.161,444
0,27,p_immune_start_moh,0.419,444
0,27,move_anj_gra,12.367,444
0,27,move_anj_may,37.99,444
0,27,move_anj_moh,8.434,444
0,27,move_gra_anj,0.119,444
0,27,move_gra_moh,6.322,444
0,27,move_moh_anj,2.522,444
0,27,move_moh_gra,8.885,444
0,27,import_size,5.904,444
0,27,import_start,122.313,444
0,27,import_duration,40.324,444
0,27,ndvi_rate,7.689,444
0,27,trans_scale_anj,-1.053,444
0,27,trans_scale_gra,-0.779,444
0,27,trans_scale_may,-1.017,444
0,27,trans_scale_moh,-0.763,444
0,28,p_immune_start_anj,0.014,5712
0,28,p_immune_start_gra,0.395,5712
0,28,p_immune_start_may,0.151,5712
0,28,p_immune_start_moh,0.386,5712
0,28,move_anj_gra,13.193,5712
0,28,move_anj_may,44.162,5712
0,28,move_anj_moh,7.619,5712
0,28,move_gra_anj,1.608,5712
0,28,move_gra_moh,6.348,5712
0,28,move_moh_anj,1.268,5712
0,28,move_moh_gra,8.305,5712
0,28,import_size,5.295,5712
0,28,import_start,121.894,5712
0,28,import_duration,17.483,5712
0,28,ndvi_rate,8.081,5712
0,28,trans_scale_anj,-1.142,5712
0,28,trans_scale_gra,-0.832,5712
0,28,trans_scale_may,-1.076,5712
0,28,trans_scale_moh,-0.849,5712
0,29,p_immune_start_anj,0.046,9060
0,29,p_immune_start_gra,0.407,9060
0,29,p_immune_start_may,0.161,9060
0,29,p_immune_start_moh,0.358,9060
0,29,move_anj_gra,15.58,9060
0,29,move_anj_may,33.751,9060
0,29,move_anj_moh,7.388,9060
0,29,move_gra_anj,2.787,9060
0,29,move_gra_moh,6.154,9060
0,29,move_moh_anj,1.053,9060
0,29,move_moh_gra,9.122,9060
0,29,import_size,0.818,9060
0,29,import_start,126.597,9060
0,29,import_duration,2.172,9060
0,29,ndvi_rate,7.71,9060
0,29,trans_scale_anj,-1.054,9060
0,29,trans_scale_gra,-0.774,9060
0,29,trans_scale_may,-1.017,9060
0,29,trans_scale_moh,-0.794,9060
0,30,p_immune_start_anj,0.044,8410
0,30,p_immune_start_gra,0.392,8410
0,30,p_immune_start_may,0.148,8410
0,30,p_immune_start_moh,0.4,8410
0,30,move_anj_gra,15.109,8410
0,30,move_anj_may,36.396,8410
0,30,move_anj_moh,6.971,8410
0,30,move_gra_anj,1.367,8410
0,30,move_gra_moh,6.579,8410
0,30,move_moh_anj,0.859,8410
0,30,move_moh_gra,10.131,8410
0,30,import_size,4.095,8410
0,30,import_start,119.881,8410
0,30,import_duration,29.993,8410
0,30,ndvi_rate,7.374,8410
0,30,trans_scale_anj,-0.98,8410
0,30,trans_scale_gra,-0.731,8410
0,30,trans_scale_may,-0.985,8410
0,30,trans_scale_moh,-0.729,8410
0,31,p_immune_start_anj,0.015,3036
0,31,p_immune_start_gra,0.359,3036
0,31,p_immune_start_may,0.115,3036
0,31,p_immune_start_moh,0.413,3036
0,31,move_anj_gra,13.714,3036
0,31,move_anj_may,40.467,3036
0,31,move_anj_moh,8.6,3036
0,31,move_gra_anj,0.96,3036
0,31,move_gra_moh,6.858,3036
0,31,move_moh_anj,1.979,3036
0,31,move_moh_gra,8.934,3036
0,31,import_size,4.102,3036
0,31,import_start,124.386,3036
0,31,import_duration,23.388,3036
0,31,ndvi_rate,7.649,3036
0,31,trans_scale_anj,-1.046,3036
0,31,trans_scale_gra,-0.783,3036
0,31,trans_scale_may,-1.008,3036
0,31,trans_scale_moh,-0.766,3036
0,32,p_immune_start_anj,0.04,1310
0,32,p_immune_start_gra,0.396,1310
0,32,p_immune_start_may,0.117,1310
0,32,p_immune_start_moh,0.396,1310
0,32,move_anj_gra,13.27,1310
0,32,move_anj_may,39.75,1310
0,32,move_anj_moh,9.086,1310
0,32,move_gra_anj,1.24,1310
0,32,move_gra_moh,6.631,1310
0,32,move_moh_anj,1.53,1310
0,32,move_moh_gra,9.31,1310
0,32,import_size,5.969,1310
0,32,import_start,125.408,1310
0,32,import_duration,35.046,1310
0,32,ndvi_rate,7.575,1310
0,32,trans_scale_anj,-1.032,1310
0,32,trans_scale_gra,-0.755,1310
0,32,trans_scale_may,-0.998,1310
0,32,trans_scale_moh,-0.763,1310
0,33,p_immune_start_anj,0.039,8106
0,33,p_immune_start_gra,0.308,8106
0,33,p_immune_start_may,0.177,8106
0,33,p_immune_start_moh,0.373,8106
0,33,move_anj_gra,15.364,8106
0,33,move_anj_may,37.933,8106
0,33,move_anj_moh,9.109,8106
0,33,move_gra_anj,1.365,8106
0,33,move_gra_moh,6.455,8106
0,33,move_moh_anj,0.774,8106
0,33,move_moh_gra,8.748,8106
0,33,import_size,3.523,8106
0,33,import_start,139.275,8106
0,33,import_duration,20.725,8106
0,33,ndvi_rate,7.825,8106
0,33,trans_scale_anj,-1.079,8106
0,33,trans_scale_gra,-0.782,8106
0,33,trans_scale_may,-1.036,8106
0,33,trans_scale_moh,-0.815,8106
0,34,p_immune_start_anj,0.027,7270
0,34,p_immune_start_gra,0.325,7270
0,34,p_immune_start_may,0.161,7270
0,34,p_immune_start_moh,0.397,7270
0,34,move_anj_gra,12.719,7270
0,34,move_anj_may,37.301,7270
0,34,move_anj_moh,8.297,7270
0,34,move_gra_anj,2.538,7270
0,34,move_gra_moh,5.584,7270
0,34,move_moh_anj,1.46,7270
0,34,move_moh_gra,6.692,7270
0,34,import_size,6.362,7270
0,34,import_start,124.72,7270
0,34,import_duration,30.989,7270
0,34,ndvi_rate,7.988,7270
0,34,trans_scale_anj,-1.108,7270
0,34,trans_scale_gra,-0.823,7270
0,34,trans_scale_may,-1.064,7270
0,34,trans_scale_moh,-0.838,7270
0,35,p_immune_start_anj,0.053,781
0,35,p_immune_start_gra,0.4,781
0,35,p_immune_start_may,0.175,781
0,35,p_immune_start_moh,0.361,781
0,35,move_anj_gra,12.352,781
0,35,move_anj_may,40.527,781
0,35,move_anj_moh,8.585,781
0,35,move_gra_anj,0.939,781
0,35,move_gra_moh,7.362,781
0,35,move_moh_anj,0.79,781
0,35,move_moh_gra,9.87,781
0,35,import_size,4.074,781
0,35,import_start,126.699,781
0,35,import_duration,32.562,781
0,35,ndvi_rate,7.212,781
0,35,trans_scale_anj,-0.96,781
0,35,trans_scale_gra,-0.697,781
0,35,trans_scale_may,-0.944,781
0,35,trans_scale_moh,-0.734,781
0,36,p_immune_start_anj,0.028,3383
0,36,p_immune_start_gra,0.367,3383
0,36,p_immune_start_may,0.139,3383
0,36,p_immune_start_moh,0.427,3383
0,36,move_anj_gra,12.29,3383
0,36,move_anj_may,36.139,3383
0,36,move_anj_moh,8.487,3383
0,36,move_gra_anj,1.502,3383
0,36,move_gra_moh,6.076,3383
0,36,move_moh_anj,0.928,3383
0,36,move_moh_gra,7.517,3383
0,36,import_size,2.444,3383
0,36,import_start,128.77,3383
0,36,import_duration,22.95,3383
0,36,ndvi_rate,7.268,3383
0,36,trans_scale_anj,-0.989,3383
0,36,trans_scale_gra,-0.713,3383
0,36,trans_scale_may,-0.949,3383
0,36,trans_scale_moh,-0.692,3383
0,37,p_immune_start_anj,0.044,1011
0,37,p_immune_start_gra,0.4,1011
0,37,p_immune_start_may,0.148,1011
0,37,p_immune_start_moh,0.391,1011
0,37,move_anj_gra,12.058,1011
0,37,move_anj_may,40.521,1011
0,37,move_anj_moh,8.984,1011
0,37,move_gra_anj,0.147,1011
0,37,move_gra_moh,6.091,1011
0,37,move_moh_anj,1.151,1011
0,37,move_moh_gra,10.331,1011
0,37,import_size,3.141,1011
0,37,import_start,126.918,1011
0,37,import_duration,18.567,1011
0,37,ndvi_rate,7.19,1011
0,37,trans_scale_anj,-0.972,1011
0,37,trans_scale_gra,-0.697,1011
0,37,trans_scale_may,-0.93,1011
0,37,trans_scale_moh,-0.706,1011
0,38,p_immune_start_anj,0.038,2138
0,38,p_immune_start_gra,0.352,2138
0,38,p_immune_start_may,0.153,2138
0,38,p_immune_start_moh,0.406,2138
0,38,move_anj_gra,14.465,2138
0,38,move_anj_may,43.64,2138
0,38,move_anj_moh,7.98,2138
0,38,move_gra_anj,0.534,2138
0,38,move_gra_moh,7.254,2138
0,38,move_moh_anj,0.563,2138
