SAMPLE_ID,REP_ID,PAR_NAME,PAR_VALUE,POST_ID
0,9,trans_scale_moh,-0.77,8741
0,10,p_immune_start_anj,0.032,2611
0,10,p_immune_start_gra,0.326,2611
0,10,p_immune_start_may,0.09,2611
0,10,p_immune_start_moh,0.445,2611
0,10,move_anj_gra,11.012,2611
0,10,move_anj_may,39.395,2611
0,10,move_anj_moh,8.796,2611
0,10,move_gra_anj,0.565,2611
0,10,move_gra_moh,7.179,2611
0,10,move_moh_anj,2.942,2611
0,10,move_moh_gra,8.129,2611
0,10,import_size,0.213,2611
0,10,import_start,125.128,2611
0,10,import_duration,16.193,2611
0,10,ndvi_rate,7.947,2611
0,10,trans_scale_anj,-1.095,2611
0,10,trans_scale_gra,-0.841,2611
0,10,trans_scale_may,-1.073,2611
0,10,trans_scale_moh,-0.792,2611
0,11,p_immune_start_anj,0.065,6264
0,11,p_immune_start_gra,0.382,6264
0,11,p_immune_start_may,0.132,6264
0,11,p_immune_start_moh,0.387,6264
0,11,move_anj_gra,10.954,6264
0,11,move_anj_may,40.941,6264
0,11,move_anj_moh,8.528,6264
0,11,move_gra_anj,0.456,6264
0,11,move_gra_moh,7.487,6264
0,11,move_moh_anj,1.124,6264
0,11,move_moh_gra,9.772,6264
0,11,import_size,6.856,6264
0,11,import_start,117.575,6264
0,11,import_duration,24.724,6264
0,11,ndvi_rate,7.524,6264
0,11,trans_scale_anj,-1.018,6264
0,11,trans_scale_gra,-0.753,6264
0,11,trans_scale_may,-0.981,6264
0,11,trans_scale_moh,-0.761,6264
0,12,p_immune_start_anj,0.029,522
0,12,p_immune_start_gra,0.43,522
0,12,p_immune_start_may,0.145,522
0,12,p_immune_start_moh,0.338,522
0,12,move_anj_gra,12.649,522
0,12,move_anj_may,36.88,522
0,12,move_anj_moh,9.988,522
0,12,move_gra_anj,0.661,522
0,12,move_gra_moh,7.75,522
0,12,move_moh_anj,2.142,522
0,12,move_moh_gra,10.427,522
0,12,import_size,3.627,522
0,12,import_start,124.243,522
0,12,import_duration,27.229,522
0,12,ndvi_rate,7.419,522
0,12,trans_scale_anj,-1.012,522
0,12,trans_scale_gra,-0.728,522
0,12,trans_scale_may,-0.968,522
0,12,trans_scale_moh,-0.78,522
0,13,p_immune_start_anj,0.042,3155
0,13,p_immune_start_gra,0.413,3155
0,13,p_immune_start_may,0.148,3155
0,13,p_immune_start_moh,0.339,3155
0,13,move_anj_gra,11.468,3155
0,13,move_anj_may,40.45,3155
0,13,move_anj_moh,7.876,3155
0,13,move_gra_anj,1.211,3155
0,13,move_gra_moh,7.312,3155
0,13,move_moh_anj,2.348,3155
0,13,move_moh_gra,8.253,3155
0,13,import_size,6.514,3155
0,13,import_start,137.208,3155
0,13,import_duration,6.338,3155
0,13,ndvi_rate,7.856,3155
0,13,trans_scale_anj,-1.086,3155
0,13,trans_scale_gra,-0.788,3155
0,13,trans_scale_may,-1.033,3155
0,13,trans_scale_moh,-0.841,3155
0,14,p_immune_start_anj,0.049,1913
0,14,p_immune_start_gra,0.301,1913
0,14,p_immune_start_may,0.122,1913
0,14,p_immune_start_moh,0.432,1913
0,14,move_anj_gra,11.648,1913
0,14,move_anj_may,40.652,1913
0,14,move_anj_moh,7.824,1913
0,14,move_gra_anj,1.63,1913
0,14,move_gra_moh,7.042,1913
0,14,move_moh_anj,1.137,1913
0,14,move_moh_gra,9.064,1913
0,14,import_size,6.036,1913
0,14,import_start,127.65,1913
0,14,import_duration,19.821,1913
0,14,ndvi_rate,7.575,1913
0,14,trans_scale_anj,-1.025,1913
0,14,trans_scale_gra,-0.754,1913
0,14,trans_scale_may,-1.018,1913
0,14,trans_scale_moh,-0.761,1913
0,15,p_immune_start_anj,0.037,1814
0,15,p_immune_start_gra,0.266,1814
0,15,p_immune_start_may,0.159,1814
0,15,p_immune_start_moh,0.422,1814
0,15,move_anj_gra,11.674,1814
0,15,move_anj_may,40.502,1814
0,15,move_anj_moh,7.176,1814
0,15,move_gra_anj,1.196,1814
0,15,move_gra_moh,7.153,1814
0,15,move_moh_anj,0.089,1814
0,15,move_moh_gra,10.53,1814
0,15,import_size,3.323,1814
0,15,import_start,146.759,1814
0,15,import_duration,28.449,1814
0,15,ndvi_rate,6.745,1814
0,15,trans_scale_anj,-0.907,1814
0,15,trans_scale_gra,-0.619,1814
0,15,trans_scale_may,-0.848,1814
0,15,trans_scale_moh,-0.649,1814
0,16,p_immune_start_anj,0.032,2611
0,16,p_immune_start_gra,0.326,2611
0,16,p_immune_start_may,0.09,2611
0,16,p_immune_start_moh,0.445,2611
0,16,move_anj_gra,11.012,2611
0,16,move_anj_may,39.395,2611
0,16,move_anj_moh,8.796,2611
0,16,move_gra_anj,0.565,2611
0,16,move_gra_moh,7.179,2611
0,16,move_moh_anj,2.942,2611
0,16,move_moh_gra,8.129,2611
0,16,import_size,0.213,2611
0,16,import_start,125.128,2611
0,16,import_duration,16.193,2611
0,16,ndvi_rate,7.947,2611
0,16,trans_scale_anj,-1.095,2611
0,16,trans_scale_gra,-0.841,2611
0,16,trans_scale_may,-1.073,2611
0,16,trans_scale_moh,-0.792,2611
0,17,p_immune_start_anj,0.058,6112
0,17,p_immune_start_gra,0.406,6112
0,17,p_immune_start_may,0.128,6112
0,17,p_immune_start_moh,0.361,6112
0,17,move_anj_gra,10.809,6112
0,17,move_anj_may,38.163,6112
0,17,move_anj_moh,7.694,6112
0,17,move_gra_anj,1.086,6112
0,17,move_gra_moh,8.202,6112
0,17,move_moh_anj,1.222,6112
0,17,move_moh_gra,9.214,6112
0,17,import_size,0.623,6112
0,17,import_start,138.658,6112
0,17,import_duration,19.302,6112
0,17,ndvi_rate,7.524,6112
0,17,trans_scale_anj,-1.006,6112
0,17,trans_scale_gra,-0.741,6112
0,17,trans_scale_may,-1.01,6112
0,17,trans_scale_moh,-0.782,6112
0,18,p_immune_start_anj,0.043,8463
0,18,p_immune_start_gra,0.355,8463
0,18,p_immune_start_may,0.104,8463
0,18,p_immune_start_moh,0.397,8463
0,18,move_anj_gra,11.437,8463
0,18,move_anj_may,38.004,8463
0,18,move_anj_moh,8.347,8463
0,18,move_gra_anj,1.269,8463
0,18,move_gra_moh,6.993,8463
0,18,move_moh_anj,1.616,8463
0,18,move_moh_gra,6.815,8463
0,18,import_size,2.242,8463
0,18,import_start,120.258,8463
0,18,import_duration,38.272,8463
0,18,ndvi_rate,8.179,8463
0,18,trans_scale_anj,-1.119,8463
0,18,trans_scale_gra,-0.861,8463
0,18,trans_scale_may,-1.119,8463
0,18,trans_scale_moh,-0.861,8463
0,19,p_immune_start_anj,0.017,41
0,19,p_immune_start_gra,0.411,41
0,19,p_immune_start_may,0.149,41
0,19,p_immune_start_moh,0.378,41
0,19,move_anj_gra,14.056,41
0,19,move_anj_may,37.792,41
0,19,move_anj_moh,8.756,41
0,19,move_gra_anj,1.174,41
0,19,move_gra_moh,5.634,41
0,19,move_moh_anj,1.475,41
0,19,move_moh_gra,11.086,41
0,19,import_size,1.026,41
0,19,import_start,118.987,41
0,19,import_duration,20.793,41
0,19,ndvi_rate,7.228,41
0,19,trans_scale_anj,-0.992,41
0,19,trans_scale_gra,-0.707,41
0,19,trans_scale_may,-0.926,41
0,19,trans_scale_moh,-0.724,41
0,20,p_immune_start_anj,0.062,6953
0,20,p_immune_start_gra,0.349,6953
0,20,p_immune_start_may,0.164,6953
0,20,p_immune_start_moh,0.394,6953
0,20,move_anj_gra,15.395,6953
0,20,move_anj_may,34.894,6953
0,20,move_anj_moh,8.543,6953
0,20,move_gra_anj,0.718,6953
0,20,move_gra_moh,7.396,6953
0,20,move_moh_anj,2.412,6953
0,20,move_moh_gra,6.249,6953
0,20,import_size,5.459,6953
0,20,import_start,139.037,6953
0,20,import_duration,20.685,6953
0,20,ndvi_rate,9.035,6953
0,20,trans_scale_anj,-1.264,6953
0,20,trans_scale_gra,-0.987,6953
0,20,trans_scale_may,-1.214,6953
0,20,trans_scale_moh,-1.002,6953
0,21,p_immune_start_anj,0.032,983
0,21,p_immune_start_gra,0.387,983
0,21,p_immune_start_may,0.162,983
0,21,p_immune_start_moh,0.367,983
0,21,move_anj_gra,13.892,983
0,21,move_anj_may,40.096,983
0,21,move_anj_moh,8.375,983
0,21,move_gra_anj,0.223,983
0,21,move_gra_moh,7.643,983
0,21,move_moh_anj,1.068,983
0,21,move_moh_gra,8.294,983
0,21,import_size,3.385,983
0,21,import_start,143.821,983
0,21,import_duration,25.605,983
0,21,ndvi_rate,7.972,983
0,21,trans_scale_anj,-1.106,983
0,21,trans_scale_gra,-0.82,983
0,21,trans_scale_may,-1.05,983
0,21,trans_scale_moh,-0.847,983
0,22,p_immune_start_anj,0.058,3228
0,22,p_immune_start_gra,0.385,3228
0,22,p_immune_start_may,0.122,3228
0,22,p_immune_start_moh,0.39,3228
0,22,move_anj_gra,12.165,3228
0,22,move_anj_may,39.941,3228
0,22,move_anj_moh,8.3,3228
0,22,move_gra_anj,0.109,3228
0,22,move_gra_moh,6.765,3228
0,22,move_moh_anj,2.48,3228
0,22,move_moh_gra,9.673,3228
0,22,import_size,0.294,3228
0,22,import_start,116.471,3228
0,22,import_duration,4.764,3228
0,22,ndvi_rate,7.226,3228
0,22,trans_scale_anj,-0.972,3228
0,22,trans_scale_gra,-0.707,3228
0,22,trans_scale_may,-0.94,3228
0,22,trans_scale_moh,-0.713,3228
0,23,p_immune_start_anj,0.053,6971
0,23,p_immune_start_gra,0.319,6971
0,23,p_immune_start_may,0.175,6971
0,23,p_immune_start_moh,0.371,6971
0,23,move_anj_gra,13.699,6971
0,23,move_anj_may,40.136,6971
0,23,move_anj_moh,8.665,6971
0,23,move_gra_anj,0.654,6971
0,23,move_gra_moh,5.681,6971
0,23,move_moh_anj,1.738,6971
0,23,move_moh_gra,7.828,6971
0,23,import_size,0.91,6971
0,23,import_start,133.606,6971
0,23,import_duration,30.861,6971
0,23,ndvi_rate,8.212,6971
0,23,trans_scale_anj,-1.142,6971
0,23,trans_scale_gra,-0.863,6971
0,23,trans_scale_may,-1.079,6971
0,23,trans_scale_moh,-0.892,6971
0,24,p_immune_start_anj,0.063,4790
0,24,p_immune_start_gra,0.376,4790
0,24,p_immune_start_may,0.141,4790
0,24,p_immune_start_moh,0.389,4790
0,24,move_anj_gra,13.265,4790
0,24,move_anj_may,39.49,4790
0,24,move_anj_moh,8.361,4790
0,24,move_gra_anj,0.332,4790
0,24,move_gra_moh,6.949,4790
0,24,move_moh_anj,2.168,4790
0,24,move_moh_gra,9.657,4790
0,24,import_size,4.168,4790
0,24,import_start,122.945,4790
0,24,import_duration,32.302,4790
0,24,ndvi_rate,7.635,4790
0,24,trans_scale_anj,-1.026,4790
0,24,trans_scale_gra,-0.776,4790
0,24,trans_scale_may,-1.04,4790
0,24,trans_scale_moh,-0.778,4790
0,25,p_immune_start_anj,0.029,4019
0,25,p_immune_start_gra,0.405,4019
0,25,p_immune_start_may,0.148,4019
0,25,p_immune_start_moh,0.372,4019
0,25,move_anj_gra,14.395,4019
0,25,move_anj_may,36.326,4019
0,25,move_anj_moh,8.453,4019
0,25,move_gra_anj,1.966,4019
0,25,move_gra_moh,7.276,4019
0,25,move_moh_anj,2.945,4019
0,25,move_moh_gra,8.618,4019
0,25,import_size,5.355,4019
0,25,import_start,117.416,4019
0,25,import_duration,26.925,4019
0,25,ndvi_rate,8.235,4019
0,25,trans_scale_anj,-1.141,4019
0,25,trans_scale_gra,-0.852,4019
0,25,trans_scale_may,-1.116,4019
0,25,trans_scale_moh,-0.884,4019
0,26,p_immune_start_anj,0.042,6069
0,26,p_immune_start_gra,0.381,6069
0,26,p_immune_start_may,0.121,6069
0,26,p_immune_start_moh,0.431,6069
0,26,move_anj_gra,14.134,6069
0,26,move_anj_may,37.77,6069
0,26,move_anj_moh,9.331,6069
0,26,move_gra_anj,1.779,6069
0,26,move_gra_moh,7.044,6069
0,26,move_moh_anj,1.257,6069
0,26,move_moh_gra,8.244,6069
0,26,import_size,0.332,6069
0,26,import_start,120.902,6069
0,26,import_duration,19.996,6069
0,26,ndvi_rate,7.787,6069
0,26,trans_scale_anj,-1.062,6069
0,26,trans_scale_gra,-0.789,6069
0,26,trans_scale_may,-1.031,6069
0,26,trans_scale_moh,-0.769,6069
0,27,p_immune_start_anj,0.041,4679
0,27,p_immune_start_gra,0.347,4679
0,27,p_immune_start_may,0.135,4679
0,27,p_immune_start_moh,0.426,4679
0,27,move_anj_gra,12.635,4679
0,27,move_anj_may,36.744,4679
0,27,move_anj_moh,9.235,4679
0,27,move_gra_anj,2.196,4679
0,27,move_gra_moh,6.776,4679
0,27,move_moh_anj,3.422,4679
0,27,move_moh_gra,8.366,4679
0,27,import_size,2.962,4679
0,27,import_start,121.902,4679
0,27,import_duration,22.158,4679
0,27,ndvi_rate,8.105,4679
0,27,trans_scale_anj,-1.123,4679
0,27,trans_scale_gra,-0.857,4679
0,27,trans_scale_may,-1.074,4679
0,27,trans_scale_moh,-0.826,4679
0,28,p_immune_start_anj,0.025,3777
0,28,p_immune_start_gra,0.391,3777
0,28,p_immune_start_may,0.16,3777
0,28,p_immune_start_moh,0.458,3777
0,28,move_anj_gra,12.425,3777
0,28,move_anj_may,41.605,3777
0,28,move_anj_moh,7.492,3777
0,28,move_gra_anj,1.231,3777
0,28,move_gra_moh,7.849,3777
0,28,move_moh_anj,2.483,3777
0,28,move_moh_gra,8.593,3777
0,28,import_size,1.607,3777
0,28,import_start,124.644,3777
0,28,import_duration,14.139,3777
0,28,ndvi_rate,7.726,3777
0,28,trans_scale_anj,-1.072,3777
0,28,trans_scale_gra,-0.777,3777
0,28,trans_scale_may,-1.02,3777
0,28,trans_scale_moh,-0.735,3777
0,29,p_immune_start_anj,0.035,7652
0,29,p_immune_start_gra,0.373,7652
0,29,p_immune_start_may,0.135,7652
0,29,p_immune_start_moh,0.373,7652
0,29,move_anj_gra,13.844,7652
0,29,move_anj_may,41.913,7652
0,29,move_anj_moh,7.526,7652
0,29,move_gra_anj,2.277,7652
0,29,move_gra_moh,6.936,7652
0,29,move_moh_anj,2,7652
0,29,move_moh_gra,8.668,7652
0,29,import_size,1.766,7652
0,29,import_start,133.321,7652
0,29,import_duration,17.897,7652
0,29,ndvi_rate,7.764,7652
0,29,trans_scale_anj,-1.072,7652
0,29,trans_scale_gra,-0.797,7652
0,29,trans_scale_may,-1.026,7652
0,29,trans_scale_moh,-0.811,7652
0,30,p_immune_start_anj,0.046,8591
0,30,p_immune_start_gra,0.372,8591
0,30,p_immune_start_may,0.137,8591
0,30,p_immune_start_moh,0.375,8591
0,30,move_anj_gra,10.892,8591
0,30,move_anj_may,40.986,8591
0,30,move_anj_moh,7.823,8591
0,30,move_gra_anj,0.926,8591
0,30,move_gra_moh,6.462,8591
0,30,move_moh_anj,2.572,8591
0,30,move_moh_gra,7.66,8591
0,30,import_size,9.075,8591
0,30,import_start,146.051,8591
0,30,import_duration,29.335,8591
0,30,ndvi_rate,7.674,8591
0,30,trans_scale_anj,-1.047,8591
0,30,trans_scale_gra,-0.78,8591
0,30,trans_scale_may,-1.022,8591
0,30,trans_scale_moh,-0.797,8591
0,31,p_immune_start_anj,0.029,3997
0,31,p_immune_start_gra,0.458,3997
0,31,p_immune_start_may,0.186,3997
0,31,p_immune_start_moh,0.331,3997
0,31,move_anj_gra,10.367,3997
0,31,move_anj_may,42.556,3997
0,31,move_anj_moh,8.34,3997
0,31,move_gra_anj,1.188,3997
0,31,move_gra_moh,6.353,3997
0,31,move_moh_anj,1.97,3997
0,31,move_moh_gra,9.11,3997
0,31,import_size,3.129,3997
0,31,import_start,132.956,3997
0,31,import_duration,29.837,3997
0,31,ndvi_rate,7.641,3997
0,31,trans_scale_anj,-1.066,3997
0,31,trans_scale_gra,-0.758,3997
0,31,trans_scale_may,-1,3997
0,31,trans_scale_moh,-0.815,3997
0,32,p_immune_start_anj,0.049,8350
0,32,p_immune_start_gra,0.397,8350
0,32,p_immune_start_may,0.141,8350
0,32,p_immune_start_moh,0.363,8350
0,32,move_anj_gra,13.088,8350
0,32,move_anj_may,39.95,8350
0,32,move_anj_moh,7.995,8350
0,32,move_gra_anj,1.913,8350
0,32,move_gra_moh,7.022,8350
0,32,move_moh_anj,1.288,8350
0,32,move_moh_gra,9.897,8350
0,32,import_size,2.453,8350
0,32,import_start,123.621,8350
0,32,import_duration,5.302,8350
0,32,ndvi_rate,7.162,8350
0,32,trans_scale_anj,-0.963,8350
0,32,trans_scale_gra,-0.692,8350
0,32,trans_scale_may,-0.946,8350
0,32,trans_scale_moh,-0.725,8350
0,33,p_immune_start_anj,0.038,51
0,33,p_immune_start_gra,0.365,51
0,33,p_immune_start_may,0.107,51
0,33,p_immune_start_moh,0.386,51
0,33,move_anj_gra,11.404,51
0,33,move_anj_may,35.872,51
0,33,move_anj_moh,7.308,51
0,33,move_gra_anj,2.121,51
0,33,move_gra_moh,7.549,51
0,33,move_moh_anj,1.458,51
0,33,move_moh_gra,6.771,51
0,33,import_size,0.121,51
0,33,import_start,136.276,51
0,33,import_duration,20.163,51
0,33,ndvi_rate,8.706,51
0,33,trans_scale_anj,-1.215,51
0,33,trans_scale_gra,-0.935,51
0,33,trans_scale_may,-1.18,51
0,33,trans_scale_moh,-0.952,51
0,34,p_immune_start_anj,0.037,1093
0,34,p_immune_start_gra,0.393,1093
0,34,p_immune_start_may,0.129,1093
0,34,p_immune_start_moh,0.407,1093
0,34,move_anj_gra,12.767,1093
0,34,move_anj_may,37.176,1093
0,34,move_anj_moh,9.737,1093
0,34,move_gra_anj,1.544,1093
0,34,move_gra_moh,6.839,1093
0,34,move_moh_anj,0.516,1093
0,34,move_moh_gra,7.47,1093
0,34,import_size,4.925,1093
0,34,import_start,132.934,1093
0,34,import_duration,17.209,1093
0,34,ndvi_rate,7.826,1093
0,34,trans_scale_anj,-1.072,1093
0,34,trans_scale_gra,-0.787,1093
0,34,trans_scale_may,-1.037,1093
0,34,trans_scale_moh,-0.794,1093
0,35,p_immune_start_anj,0.043,8994
0,35,p_immune_start_gra,0.387,8994
0,35,p_immune_start_may,0.147,8994
0,35,p_immune_start_moh,0.349,8994
0,35,move_anj_gra,10.29,8994
0,35,move_anj_may,38.638,8994
0,35,move_anj_moh,8.969,8994
0,35,move_gra_anj,2.703,8994
0,35,move_gra_moh,7.089,8994
0,35,move_moh_anj,1.725,8994
0,35,move_moh_gra,8.363,8994
0,35,import_size,0.907,8994
0,35,import_start,144.919,8994
0,35,import_duration,18.677,8994
0,35,ndvi_rate,8.161,8994
0,35,trans_scale_anj,-1.119,8994
0,35,trans_scale_gra,-0.848,8994
0,35,trans_scale_may,-1.121,8994
0,35,trans_scale_moh,-0.883,8994
0,36,p_immune_start_anj,0.027,847
0,36,p_immune_start_gra,0.399,847
0,36,p_immune_start_may,0.164,847
0,36,p_immune_start_moh,0.33,847
0,36,move_anj_gra,12.257,847
0,36,move_anj_may,41.951,847
0,36,move_anj_moh,7.773,847
0,36,move_gra_anj,1.385,847
0,36,move_gra_moh,6.71,847
0,36,move_moh_anj,1.944,847
0,36,move_moh_gra,10.4,847
0,36,import_size,7.537,847
0,36,import_start,123.578,847
0,36,import_duration,14.334,847
0,36,ndvi_rate,7.558,847
0,36,trans_scale_anj,-1.023,847
0,36,trans_scale_gra,-0.755,847
0,36,trans_scale_may,-1.023,847
0,36,trans_scale_moh,-0.809,847
0,37,p_immune_start_anj,0.033,7612
0,37,p_immune_start_gra,0.408,7612
0,37,p_immune_start_may,0.146,7612
0,37,p_immune_start_moh,0.341,7612
0,37,move_anj_gra,11.749,7612
0,37,move_anj_may,37.601,7612
0,37,move_anj_moh,8.447,7612
0,37,move_gra_anj,0.775,7612
0,37,move_gra_moh,8.026,7612
0,37,move_moh_anj,1.9,7612
0,37,move_moh_gra,8.439,7612
0,37,import_size,2.915,7612
0,37,import_start,131.345,7612
0,37,import_duration,21.174,7612
0,37,ndvi_rate,7.702,7612
0,37,trans_scale_anj,-1.053,7612
0,37,trans_scale_gra,-0.766,7612
0,37,trans_scale_may,-1.019,7612
0,37,trans_scale_moh,-0.823,7612
0,38,p_immune_start_anj,0.032,9939
0,38,p_immune_start_gra,0.35,9939
0,38,p_immune_start_may,0.135,9939
0,38,p_immune_start_moh,0.409,9939
0,38,move_anj_gra,13.122,9939
0,38,move_anj_may,38.864,9939
0,38,move_anj_moh,9.406,9939
0,38,move_gra_anj,0.707,9939
0,38,move_gra_moh,7.236,9939
0,38,move_moh_anj,2.143,9939
0,38,move_moh_gra,7.676,9939
0,38,import_size,3.39,9939
0,38,import_start,117.529,9939
