SAMPLE_ID,REP_ID,PAR_NAME,PAR_VALUE,POST_ID
0,9,move_anj_may,36.462,1941
0,9,move_anj_moh,7.917,1941
0,9,move_gra_anj,0.439,1941
0,9,move_gra_moh,8.353,1941
0,9,move_moh_anj,2.819,1941
0,9,move_moh_gra,6.489,1941
0,9,import_size,4.692,1941
0,9,import_start,116.867,1941
0,9,import_duration,11.05,1941
0,9,ndvi_rate,7.838,1941
0,9,trans_scale_anj,-1.074,1941
0,9,trans_scale_gra,-0.804,1941
0,9,trans_scale_may,-1.054,1941
0,9,trans_scale_moh,-0.791,1941
0,10,p_immune_start_anj,0.059,648
0,10,p_immune_start_gra,0.379,648
0,10,p_immune_start_may,0.175,648
0,10,p_immune_start_moh,0.417,648
0,10,move_anj_gra,13.903,648
0,10,move_anj_may,39.07,648
0,10,move_anj_moh,9.508,648
0,10,move_gra_anj,1.287,648
0,10,move_gra_moh,6.753,648
0,10,move_moh_anj,0.248,648
0,10,move_moh_gra,9.102,648
0,10,import_size,5.814,648
0,10,import_start,124.246,648
0,10,import_duration,22.214,648
0,10,ndvi_rate,7.581,648
0,10,trans_scale_anj,-1.005,648
0,10,trans_scale_gra,-0.762,648
0,10,trans_scale_may,-1.016,648
0,10,trans_scale_moh,-0.749,648
0,11,p_immune_start_anj,0.027,1950
0,11,p_immune_start_gra,0.283,1950
0,11,p_immune_start_may,0.131,1950
0,11,p_immune_start_moh,0.379,1950
0,11,move_anj_gra,13.582,1950
0,11,move_anj_may,41.378,1950
0,11,move_anj_moh,9.022,1950
0,11,move_gra_anj,1.456,1950
0,11,move_gra_moh,7.861,1950
0,11,move_moh_anj,0.349,1950
0,11,move_moh_gra,9.713,1950
0,11,import_size,5.501,1950
0,11,import_start,141.644,1950
0,11,import_duration,29.375,1950
0,11,ndvi_rate,7.487,1950
0,11,trans_scale_anj,-1.038,1950
0,11,trans_scale_gra,-0.748,1950
0,11,trans_scale_may,-0.975,1950
0,11,trans_scale_moh,-0.752,1950
0,12,p_immune_start_anj,0.046,3313
0,12,p_immune_start_gra,0.391,3313
0,12,p_immune_start_may,0.143,3313
0,12,p_immune_start_moh,0.395,3313
0,12,move_anj_gra,15.776,3313
0,12,move_anj_may,34.215,3313
0,12,move_anj_moh,9.31,3313
0,12,move_gra_anj,1.948,3313
0,12,move_gra_moh,7.211,3313
0,12,move_moh_anj,2.241,3313
0,12,move_moh_gra,8.818,3313
0,12,import_size,10.394,3313
0,12,import_start,138.599,3313
0,12,import_duration,4.507,3313
0,12,ndvi_rate,7.835,3313
0,12,trans_scale_anj,-1.075,3313
0,12,trans_scale_gra,-0.8,3313
0,12,trans_scale_may,-1.032,3313
0,12,trans_scale_moh,-0.804,3313
0,13,p_immune_start_anj,0.052,196
0,13,p_immune_start_gra,0.419,196
0,13,p_immune_start_may,0.095,196
0,13,p_immune_start_moh,0.427,196
0,13,move_anj_gra,13.387,196
0,13,move_anj_may,36.625,196
0,13,move_anj_moh,9.475,196
0,13,move_gra_anj,2.333,196
0,13,move_gra_moh,6.255,196
0,13,move_moh_anj,0.913,196
0,13,move_moh_gra,9.636,196
0,13,import_size,2.606,196
0,13,import_start,128.717,196
0,13,import_duration,25.561,196
0,13,ndvi_rate,7.885,196
0,13,trans_scale_anj,-1.076,196
0,13,trans_scale_gra,-0.801,196
0,13,trans_scale_may,-1.054,196
0,13,trans_scale_moh,-0.783,196
0,14,p_immune_start_anj,0.031,7545
0,14,p_immune_start_gra,0.368,7545
0,14,p_immune_start_may,0.11,7545
0,14,p_immune_start_moh,0.452,7545
0,14,move_anj_gra,15.255,7545
0,14,move_anj_may,38.032,7545
0,14,move_anj_moh,9.063,7545
0,14,move_gra_anj,1.001,7545
0,14,move_gra_moh,7.164,7545
0,14,move_moh_anj,1.328,7545
0,14,move_moh_gra,9.457,7545
0,14,import_size,4.497,7545
0,14,import_start,134.106,7545
0,14,import_duration,25.891,7545
0,14,ndvi_rate,7.249,7545
0,14,trans_scale_anj,-0.979,7545
0,14,trans_scale_gra,-0.716,7545
0,14,trans_scale_may,-0.951,7545
0,14,trans_scale_moh,-0.669,7545
0,15,p_immune_start_anj,0.032,8437
0,15,p_immune_start_gra,0.362,8437
0,15,p_immune_start_may,0.173,8437
0,15,p_immune_start_moh,0.391,8437
0,15,move_anj_gra,10.792,8437
0,15,move_anj_may,35.705,8437
0,15,move_anj_moh,8.539,8437
0,15,move_gra_anj,1.061,8437
0,15,move_gra_moh,8.429,8437
0,15,move_moh_anj,1.624,8437
0,15,move_moh_gra,9.197,8437
0,15,import_size,1.323,8437
0,15,import_start,123.168,8437
0,15,import_duration,30.102,8437
0,15,ndvi_rate,7.574,8437
0,15,trans_scale_anj,-1.019,8437
0,15,trans_scale_gra,-0.775,8437
0,15,trans_scale_may,-1.019,8437
0,15,trans_scale_moh,-0.771,8437
0,16,p_immune_start_anj,0.038,9595
0,16,p_immune_start_gra,0.343,9595
0,16,p_immune_start_may,0.149,9595
0,16,p_immune_start_moh,0.438,9595
0,16,move_anj_gra,11.675,9595
0,16,move_anj_may,38.841,9595
0,16,move_anj_moh,7.831,9595
0,16,move_gra_anj,0.306,9595
0,16,move_gra_moh,7.26,9595
0,16,move_moh_anj,2.454,9595
0,16,move_moh_gra,8.068,9595
0,16,import_size,1.72,9595
0,16,import_start,138.83,9595
0,16,import_duration,26.137,9595
0,16,ndvi_rate,7.871,9595
0,16,trans_scale_anj,-1.089,9595
0,16,trans_scale_gra,-0.831,9595
0,16,trans_scale_may,-1.039,9595
0,16,trans_scale_moh,-0.778,9595
0,17,p_immune_start_anj,0.037,4121
0,17,p_immune_start_gra,0.366,4121
0,17,p_immune_start_may,0.138,4121
0,17,p_immune_start_moh,0.383,4121
0,17,move_anj_gra,13.963,4121
0,17,move_anj_may,38.717,4121
0,17,move_anj_moh,8.506,4121
0,17,move_gra_anj,1.51,4121
0,17,move_gra_moh,6.296,4121
0,17,move_moh_anj,1.208,4121
0,17,move_moh_gra,8.835,4121
0,17,import_size,2.159,4121
0,17,import_start,119.124,4121
0,17,import_duration,25.88,4121
0,17,ndvi_rate,7.624,4121
0,17,trans_scale_anj,-1.038,4121
0,17,trans_scale_gra,-0.775,4121
0,17,trans_scale_may,-1.019,4121
0,17,trans_scale_moh,-0.783,4121
0,18,p_immune_start_anj,0.046,5270
0,18,p_immune_start_gra,0.368,5270
0,18,p_immune_start_may,0.158,5270
0,18,p_immune_start_moh,0.365,5270
0,18,move_anj_gra,12.019,5270
0,18,move_anj_may,34.903,5270
0,18,move_anj_moh,7.539,5270
0,18,move_gra_anj,2.335,5270
0,18,move_gra_moh,6.653,5270
0,18,move_moh_anj,1.427,5270
0,18,move_moh_gra,8.596,5270
0,18,import_size,3.438,5270
0,18,import_start,129.565,5270
0,18,import_duration,27.365,5270
0,18,ndvi_rate,7.698,5270
0,18,trans_scale_anj,-1.044,5270
0,18,trans_scale_gra,-0.788,5270
0,18,trans_scale_may,-1.026,5270
0,18,trans_scale_moh,-0.784,5270
0,19,p_immune_start_anj,0.03,1761
0,19,p_immune_start_gra,0.387,1761
0,19,p_immune_start_may,0.134,1761
0,19,p_immune_start_moh,0.349,1761
0,19,move_anj_gra,12.428,1761
0,19,move_anj_may,37.253,1761
0,19,move_anj_moh,7.303,1761
0,19,move_gra_anj,2.394,1761
0,19,move_gra_moh,7.318,1761
0,19,move_moh_anj,0.871,1761
0,19,move_moh_gra,9.529,1761
0,19,import_size,3.708,1761
0,19,import_start,121.592,1761
0,19,import_duration,26.068,1761
0,19,ndvi_rate,7.765,1761
0,19,trans_scale_anj,-1.074,1761
0,19,trans_scale_gra,-0.791,1761
0,19,trans_scale_may,-1.009,1761
0,19,trans_scale_moh,-0.813,1761
0,20,p_immune_start_anj,0.038,7531
0,20,p_immune_start_gra,0.381,7531
0,20,p_immune_start_may,0.128,7531
0,20,p_immune_start_moh,0.384,7531
0,20,move_anj_gra,13.954,7531
0,20,move_anj_may,40.483,7531
0,20,move_anj_moh,8.299,7531
0,20,move_gra_anj,1.098,7531
0,20,move_gra_moh,5.847,7531
0,20,move_moh_anj,1.05,7531
0,20,move_moh_gra,9.29,7531
0,20,import_size,4.654,7531
0,20,import_start,136.516,7531
0,20,import_duration,15.347,7531
0,20,ndvi_rate,7.589,7531
0,20,trans_scale_anj,-1.043,7531
0,20,trans_scale_gra,-0.764,7531
0,20,trans_scale_may,-0.99,7531
0,20,trans_scale_moh,-0.775,7531
0,21,p_immune_start_anj,0.02,7730
0,21,p_immune_start_gra,0.401,7730
0,21,p_immune_start_may,0.146,7730
0,21,p_immune_start_moh,0.429,7730
0,21,move_anj_gra,11.476,7730
0,21,move_anj_may,42.509,7730
0,21,move_anj_moh,8.83,7730
0,21,move_gra_anj,1.328,7730
0,21,move_gra_moh,6.675,7730
0,21,move_moh_anj,2.171,7730
0,21,move_moh_gra,8.425,7730
0,21,import_size,1.783,7730
0,21,import_start,120.117,7730
0,21,import_duration,34.875,7730
0,21,ndvi_rate,7.525,7730
0,21,trans_scale_anj,-1.045,7730
0,21,trans_scale_gra,-0.741,7730
0,21,trans_scale_may,-0.985,7730
0,21,trans_scale_moh,-0.726,7730
0,22,p_immune_start_anj,0.05,7377
0,22,p_immune_start_gra,0.351,7377
0,22,p_immune_start_may,0.135,7377
0,22,p_immune_start_moh,0.386,7377
0,22,move_anj_gra,12.776,7377
0,22,move_anj_may,39.292,7377
0,22,move_anj_moh,8.28,7377
0,22,move_gra_anj,2.749,7377
0,22,move_gra_moh,8.615,7377
0,22,move_moh_anj,0.515,7377
0,22,move_moh_gra,7.586,7377
0,22,import_size,4.766,7377
0,22,import_start,148.628,7377
0,22,import_duration,8.144,7377
0,22,ndvi_rate,7.791,7377
0,22,trans_scale_anj,-1.07,7377
0,22,trans_scale_gra,-0.806,7377
0,22,trans_scale_may,-1.03,7377
0,22,trans_scale_moh,-0.774,7377
0,23,p_immune_start_anj,0.042,3225
0,23,p_immune_start_gra,0.408,3225
0,23,p_immune_start_may,0.135,3225
0,23,p_immune_start_moh,0.423,3225
0,23,move_anj_gra,14.098,3225
0,23,move_anj_may,38.556,3225
0,23,move_anj_moh,9.578,3225
0,23,move_gra_anj,1.417,3225
0,23,move_gra_moh,7.067,3225
0,23,move_moh_anj,2.188,3225
0,23,move_moh_gra,9.694,3225
0,23,import_size,2.79,3225
0,23,import_start,131.437,3225
0,23,import_duration,28.61,3225
0,23,ndvi_rate,7.566,3225
0,23,trans_scale_anj,-1.033,3225
0,23,trans_scale_gra,-0.746,3225
0,23,trans_scale_may,-1.001,3225
0,23,trans_scale_moh,-0.738,3225
0,24,p_immune_start_anj,0.026,3270
0,24,p_immune_start_gra,0.364,3270
0,24,p_immune_start_may,0.177,3270
0,24,p_immune_start_moh,0.391,3270
0,24,move_anj_gra,14.183,3270
0,24,move_anj_may,40.875,3270
0,24,move_anj_moh,9.149,3270
0,24,move_gra_anj,0.985,3270
0,24,move_gra_moh,6.712,3270
0,24,move_moh_anj,0.656,3270
0,24,move_moh_gra,9.817,3270
0,24,import_size,2.709,3270
0,24,import_start,118.507,3270
0,24,import_duration,14.794,3270
0,24,ndvi_rate,7.614,3270
0,24,trans_scale_anj,-1.042,3270
0,24,trans_scale_gra,-0.778,3270
0,24,trans_scale_may,-1.003,3270
0,24,trans_scale_moh,-0.776,3270
0,25,p_immune_start_anj,0.038,7935
0,25,p_immune_start_gra,0.386,7935
0,25,p_immune_start_may,0.175,7935
0,25,p_immune_start_moh,0.415,7935
0,25,move_anj_gra,13.963,7935
0,25,move_anj_may,42.728,7935
0,25,move_anj_moh,7.102,7935
0,25,move_gra_anj,2.565,7935
0,25,move_gra_moh,5.298,7935
0,25,move_moh_anj,1.199,7935
0,25,move_moh_gra,8.719,7935
0,25,import_size,2.262,7935
0,25,import_start,130.002,7935
0,25,import_duration,24.45,7935
0,25,ndvi_rate,7.764,7935
0,25,trans_scale_anj,-1.082,7935
0,25,trans_scale_gra,-0.795,7935
0,25,trans_scale_may,-1.003,7935
0,25,trans_scale_moh,-0.774,7935
0,26,p_immune_start_anj,0.045,6205
0,26,p_immune_start_gra,0.367,6205
0,26,p_immune_start_may,0.125,6205
0,26,p_immune_start_moh,0.412,6205
0,26,move_anj_gra,12.518,6205
0,26,move_anj_may,36.643,6205
0,26,move_anj_moh,7.324,6205
0,26,move_gra_anj,1.138,6205
0,26,move_gra_moh,6.106,6205
0,26,move_moh_anj,2.216,6205
0,26,move_moh_gra,7.248,6205
0,26,import_size,0.476,6205
0,26,import_start,142.522,6205
0,26,import_duration,46.868,6205
0,26,ndvi_rate,7.624,6205
0,26,trans_scale_anj,-1.028,6205
0,26,trans_scale_gra,-0.777,6205
0,26,trans_scale_may,-1.022,6205
0,26,trans_scale_moh,-0.759,6205
0,27,p_immune_start_anj,0.026,6579
0,27,p_immune_start_gra,0.39,6579
0,27,p_immune_start_may,0.15,6579
0,27,p_immune_start_moh,0.439,6579
0,27,move_anj_gra,15.553,6579
0,27,move_anj_may,38.797,6579
0,27,move_anj_moh,9.06,6579
0,27,move_gra_anj,1.637,6579
0,27,move_gra_moh,6.922,6579
0,27,move_moh_anj,2.697,6579
0,27,move_moh_gra,10.79,6579
0,27,import_size,2.85,6579
0,27,import_start,125.426,6579
0,27,import_duration,33.259,6579
0,27,ndvi_rate,7.248,6579
0,27,trans_scale_anj,-0.984,6579
0,27,trans_scale_gra,-0.722,6579
0,27,trans_scale_may,-0.952,6579
0,27,trans_scale_moh,-0.677,6579
0,28,p_immune_start_anj,0.021,9511
0,28,p_immune_start_gra,0.376,9511
0,28,p_immune_start_may,0.12,9511
0,28,p_immune_start_moh,0.399,9511
0,28,move_anj_gra,13.385,9511
0,28,move_anj_may,40.402,9511
0,28,move_anj_moh,8.852,9511
0,28,move_gra_anj,1.567,9511
0,28,move_gra_moh,6.787,9511
0,28,move_moh_anj,1.518,9511
0,28,move_moh_gra,7.294,9511
0,28,import_size,3.578,9511
0,28,import_start,121.34,9511
0,28,import_duration,27.189,9511
0,28,ndvi_rate,8.018,9511
0,28,trans_scale_anj,-1.114,9511
0,28,trans_scale_gra,-0.827,9511
0,28,trans_scale_may,-1.078,9511
0,28,trans_scale_moh,-0.832,9511
0,29,p_immune_start_anj,0.046,6012
0,29,p_immune_start_gra,0.351,6012
0,29,p_immune_start_may,0.124,6012
0,29,p_immune_start_moh,0.43,6012
0,29,move_anj_gra,12.515,6012
0,29,move_anj_may,39.532,6012
0,29,move_anj_moh,9.531,6012
0,29,move_gra_anj,3.073,6012
0,29,move_gra_moh,7.721,6012
0,29,move_moh_anj,1.603,6012
0,29,move_moh_gra,8.643,6012
0,29,import_size,0.168,6012
0,29,import_start,116.047,6012
0,29,import_duration,15.353,6012
0,29,ndvi_rate,7.872,6012
0,29,trans_scale_anj,-1.069,6012
0,29,trans_scale_gra,-0.823,6012
0,29,trans_scale_may,-1.06,6012
0,29,trans_scale_moh,-0.786,6012
0,30,p_immune_start_anj,0.043,4684
0,30,p_immune_start_gra,0.346,4684
0,30,p_immune_start_may,0.14,4684
0,30,p_immune_start_moh,0.436,4684
0,30,move_anj_gra,14.666,4684
0,30,move_anj_may,41.844,4684
0,30,move_anj_moh,7.827,4684
0,30,move_gra_anj,1.687,4684
0,30,move_gra_moh,6.489,4684
0,30,move_moh_anj,2.938,4684
0,30,move_moh_gra,8.446,4684
0,30,import_size,7.356,4684
0,30,import_start,117.923,4684
0,30,import_duration,35.941,4684
0,30,ndvi_rate,7.858,4684
0,30,trans_scale_anj,-1.087,4684
0,30,trans_scale_gra,-0.817,4684
0,30,trans_scale_may,-1.036,4684
0,30,trans_scale_moh,-0.778,4684
0,31,p_immune_start_anj,0.04,1170
0,31,p_immune_start_gra,0.376,1170
0,31,p_immune_start_may,0.162,1170
0,31,p_immune_start_moh,0.43,1170
0,31,move_anj_gra,14.024,1170
0,31,move_anj_may,38.662,1170
0,31,move_anj_moh,9.39,1170
0,31,move_gra_anj,0.973,1170
0,31,move_gra_moh,6.08,1170
0,31,move_moh_anj,1.624,1170
0,31,move_moh_gra,6.819,1170
0,31,import_size,3.531,1170
0,31,import_start,142.047,1170
0,31,import_duration,22.521,1170
0,31,ndvi_rate,8.26,1170
0,31,trans_scale_anj,-1.152,1170
0,31,trans_scale_gra,-0.867,1170
0,31,trans_scale_may,-1.099,1170
0,31,trans_scale_moh,-0.842,1170
0,32,p_immune_start_anj,0.022,8676
0,32,p_immune_start_gra,0.293,8676
0,32,p_immune_start_may,0.195,8676
0,32,p_immune_start_moh,0.462,8676
0,32,move_anj_gra,11.527,8676
0,32,move_anj_may,38.25,8676
0,32,move_anj_moh,7.374,8676
0,32,move_gra_anj,1.63,8676
0,32,move_gra_moh,7.055,8676
0,32,move_moh_anj,1.732,8676
0,32,move_moh_gra,9.258,8676
0,32,import_size,2.073,8676
0,32,import_start,147.823,8676
0,32,import_duration,6.609,8676
0,32,ndvi_rate,7.554,8676
0,32,trans_scale_anj,-1.035,8676
0,32,trans_scale_gra,-0.76,8676
0,32,trans_scale_may,-0.988,8676
0,32,trans_scale_moh,-0.738,8676
0,33,p_immune_start_anj,0.037,7880
0,33,p_immune_start_gra,0.356,7880
0,33,p_immune_start_may,0.142,7880
0,33,p_immune_start_moh,0.421,7880
0,33,move_anj_gra,11.625,7880
0,33,move_anj_may,40.057,7880
0,33,move_anj_moh,9.305,7880
0,33,move_gra_anj,1.247,7880
0,33,move_gra_moh,6.543,7880
0,33,move_moh_anj,1.391,7880
0,33,move_moh_gra,8.775,7880
0,33,import_size,0.175,7880
0,33,import_start,126.796,7880
0,33,import_duration,13.046,7880
0,33,ndvi_rate,7.377,7880
0,33,trans_scale_anj,-1.004,7880
0,33,trans_scale_gra,-0.743,7880
0,33,trans_scale_may,-0.965,7880
0,33,trans_scale_moh,-0.714,7880
0,34,p_immune_start_anj,0.038,3643
0,34,p_immune_start_gra,0.312,3643
0,34,p_immune_start_may,0.157,3643
0,34,p_immune_start_moh,0.445,3643
0,34,move_anj_gra,13.368,3643
0,34,move_anj_may,40.245,3643
0,34,move_anj_moh,8.736,3643
0,34,move_gra_anj,0.71,3643
0,34,move_gra_moh,7.002,3643
0,34,move_moh_anj,0.402,3643
0,34,move_moh_gra,6.554,3643
0,34,import_size,6.679,3643
0,34,import_start,123.12,3643
0,34,import_duration,13.989,3643
0,34,ndvi_rate,7.518,3643
0,34,trans_scale_anj,-1.036,3643
0,34,trans_scale_gra,-0.751,3643
0,34,trans_scale_may,-0.968,3643
0,34,trans_scale_moh,-0.733,3643
0,35,p_immune_start_anj,0.034,8932
0,35,p_immune_start_gra,0.355,8932
0,35,p_immune_start_may,0.134,8932
0,35,p_immune_start_moh,0.444,8932
0,35,move_anj_gra,13.854,8932
0,35,move_anj_may,44.129,8932
0,35,move_anj_moh,8.53,8932
0,35,move_gra_anj,0.704,8932
0,35,move_gra_moh,6.267,8932
0,35,move_moh_anj,1.835,8932
0,35,move_moh_gra,8.773,8932
0,35,import_size,4.467,8932
0,35,import_start,127.977,8932
0,35,import_duration,3.154,8932
0,35,ndvi_rate,7.544,8932
0,35,trans_scale_anj,-1.02,8932
0,35,trans_scale_gra,-0.772,8932
0,35,trans_scale_may,-1.017,8932
0,35,trans_scale_moh,-0.722,8932
0,36,p_immune_start_anj,0.039,1839
0,36,p_immune_start_gra,0.297,1839
0,36,p_immune_start_may,0.137,1839
0,36,p_immune_start_moh,0.413,1839
0,36,move_anj_gra,13.743,1839
0,36,move_anj_may,38.979,1839
0,36,move_anj_moh,7.871,1839
0,36,move_gra_anj,2.427,1839
0,36,move_gra_moh,6.351,1839
0,36,move_moh_anj,2.998,1839
0,36,move_moh_gra,8.159,1839
0,36,import_size,2.737,1839
0,36,import_start,139.622,1839
0,36,import_duration,20.531,1839
0,36,ndvi_rate,8.156,1839
0,36,trans_scale_anj,-1.143,1839
0,36,trans_scale_gra,-0.83,1839
0,36,trans_scale_may,-1.08,1839
0,36,trans_scale_moh,-0.876,1839
0,37,p_immune_start_anj,0.057,7595
0,37,p_immune_start_gra,0.406,7595
0,37,p_immune_start_may,0.144,7595
0,37,p_immune_start_moh,0.355,7595
0,37,move_anj_gra,13.024,7595
0,37,move_anj_may,37.241,7595
0,37,move_anj_moh,7.88,7595
0,37,move_gra_anj,1.504,7595
0,37,move_gra_moh,7.896,7595
0,37,move_moh_anj,1.686,7595
0,37,move_moh_gra,9.368,7595
0,37,import_size,5.182,7595
0,37,import_start,134.05,7595
0,37,import_duration,25.88,7595
0,37,ndvi_rate,7.923,7595
0,37,trans_scale_anj,-1.088,7595
0,37,trans_scale_gra,-0.818,7595
0,37,trans_scale_may,-1.029,7595
0,37,trans_scale_moh,-0.833,7595
0,38,p_immune_start_anj,0.024,6353
0,38,p_immune_start_gra,0.369,6353
0,38,p_immune_start_may,0.156,6353
0,38,p_immune_start_moh,0.418,6353
0,38,move_anj_gra,13.527,6353
0,38,move_anj_may,40.431,6353
0,38,move_anj_moh,9.129,6353
0,38,move_gra_anj,1.669,6353
