SAMPLE_ID,REP_ID,PAR_NAME,PAR_VALUE,POST_ID
0,2,trans_scale_may,-1.068,9954
0,2,trans_scale_moh,-0.813,9954
0,3,p_immune_start_anj,0.031,4936
0,3,p_immune_start_gra,0.398,4936
0,3,p_immune_start_may,0.13,4936
0,3,p_immune_start_moh,0.387,4936
0,3,move_anj_gra,14.238,4936
0,3,move_anj_may,35.839,4936
0,3,move_anj_moh,8.689,4936
0,3,move_gra_anj,0.73,4936
0,3,move_gra_moh,7.51,4936
0,3,move_moh_anj,2.225,4936
0,3,move_moh_gra,8.634,4936
0,3,import_size,2.842,4936
0,3,import_start,142.593,4936
0,3,import_duration,30.6,4936
0,3,ndvi_rate,7.565,4936
0,3,trans_scale_anj,-1.032,4936
0,3,trans_scale_gra,-0.748,4936
0,3,trans_scale_may,-1.006,4936
0,3,trans_scale_moh,-0.769,4936
0,4,p_immune_start_anj,0.063,1235
0,4,p_immune_start_gra,0.377,1235
0,4,p_immune_start_may,0.15,1235
0,4,p_immune_start_moh,0.39,1235
0,4,move_anj_gra,13.914,1235
0,4,move_anj_may,37.909,1235
0,4,move_anj_moh,8.154,1235
0,4,move_gra_anj,1.175,1235
0,4,move_gra_moh,7.093,1235
0,4,move_moh_anj,1.347,1235
0,4,move_moh_gra,8.557,1235
0,4,import_size,1.658,1235
0,4,import_start,144.613,1235
0,4,import_duration,9.558,1235
0,4,ndvi_rate,7.955,1235
0,4,trans_scale_anj,-1.086,1235
0,4,trans_scale_gra,-0.822,1235
0,4,trans_scale_may,-1.057,1235
0,4,trans_scale_moh,-0.828,1235
0,5,p_immune_start_anj,0.027,9611
0,5,p_immune_start_gra,0.286,9611
0,5,p_immune_start_may,0.141,9611
0,5,p_immune_start_moh,0.428,9611
0,5,move_anj_gra,13.375,9611
0,5,move_anj_may,40.22,9611
0,5,move_anj_moh,8.764,9611
0,5,move_gra_anj,1.677,9611
0,5,move_gra_moh,6.331,9611
0,5,move_moh_anj,2.146,9611
0,5,move_moh_gra,10.389,9611
0,5,import_size,5.802,9611
0,5,import_start,145.872,9611
0,5,import_duration,28.861,9611
0,5,ndvi_rate,7.491,9611
0,5,trans_scale_anj,-1.02,9611
0,5,trans_scale_gra,-0.756,9611
0,5,trans_scale_may,-0.999,9611
0,5,trans_scale_moh,-0.75,9611
0,6,p_immune_start_anj,0.021,2012
0,6,p_immune_start_gra,0.351,2012
0,6,p_immune_start_may,0.14,2012
0,6,p_immune_start_moh,0.379,2012
0,6,move_anj_gra,13.06,2012
0,6,move_anj_may,42.338,2012
0,6,move_anj_moh,7.963,2012
0,6,move_gra_anj,1.949,2012
0,6,move_gra_moh,7.089,2012
0,6,move_moh_anj,1.626,2012
0,6,move_moh_gra,7.842,2012
0,6,import_size,3.45,2012
0,6,import_start,124.383,2012
0,6,import_duration,38.669,2012
0,6,ndvi_rate,7.778,2012
0,6,trans_scale_anj,-1.074,2012
0,6,trans_scale_gra,-0.807,2012
0,6,trans_scale_may,-1.042,2012
0,6,trans_scale_moh,-0.811,2012
0,7,p_immune_start_anj,0.03,8191
0,7,p_immune_start_gra,0.337,8191
0,7,p_immune_start_may,0.116,8191
0,7,p_immune_start_moh,0.381,8191
0,7,move_anj_gra,12.904,8191
0,7,move_anj_may,44.841,8191
0,7,move_anj_moh,8.991,8191
0,7,move_gra_anj,1.481,8191
0,7,move_gra_moh,6.926,8191
0,7,move_moh_anj,2.302,8191
0,7,move_moh_gra,7.742,8191
0,7,import_size,1.583,8191
0,7,import_start,116.42,8191
0,7,import_duration,35.985,8191
0,7,ndvi_rate,8.581,8191
0,7,trans_scale_anj,-1.209,8191
0,7,trans_scale_gra,-0.931,8191
0,7,trans_scale_may,-1.152,8191
0,7,trans_scale_moh,-0.938,8191
0,8,p_immune_start_anj,0.057,7283
0,8,p_immune_start_gra,0.304,7283
0,8,p_immune_start_may,0.111,7283
0,8,p_immune_start_moh,0.382,7283
0,8,move_anj_gra,12.778,7283
0,8,move_anj_may,39.076,7283
0,8,move_anj_moh,7.92,7283
0,8,move_gra_anj,0.892,7283
0,8,move_gra_moh,7.413,7283
0,8,move_moh_anj,2.206,7283
0,8,move_moh_gra,9.167,7283
0,8,import_size,3.537,7283
0,8,import_start,119.111,7283
0,8,import_duration,21.028,7283
0,8,ndvi_rate,7.786,7283
0,8,trans_scale_anj,-1.058,7283
0,8,trans_scale_gra,-0.796,7283
0,8,trans_scale_may,-1.05,7283
0,8,trans_scale_moh,-0.793,7283
0,9,p_immune_start_anj,0.035,3001
0,9,p_immune_start_gra,0.311,3001
0,9,p_immune_start_may,0.146,3001
0,9,p_immune_start_moh,0.397,3001
0,9,move_anj_gra,12.225,3001
0,9,move_anj_may,36.624,3001
0,9,move_anj_moh,9.123,3001
0,9,move_gra_anj,0.739,3001
0,9,move_gra_moh,6.82,3001
0,9,move_moh_anj,2.857,3001
0,9,move_moh_gra,8.277,3001
0,9,import_size,4.055,3001
0,9,import_start,116.971,3001
0,9,import_duration,11.169,3001
0,9,ndvi_rate,8.056,3001
0,9,trans_scale_anj,-1.112,3001
0,9,trans_scale_gra,-0.843,3001
0,9,trans_scale_may,-1.085,3001
0,9,trans_scale_moh,-0.853,3001
0,10,p_immune_start_anj,0.049,6982
0,10,p_immune_start_gra,0.316,6982
0,10,p_immune_start_may,0.181,6982
0,10,p_immune_start_moh,0.395,6982
0,10,move_anj_gra,12.229,6982
0,10,move_anj_may,38.742,6982
0,10,move_anj_moh,7.945,6982
0,10,move_gra_anj,2.266,6982
0,10,move_gra_moh,7.872,6982
0,10,move_moh_anj,0.567,6982
0,10,move_moh_gra,8.166,6982
0,10,import_size,6.249,6982
0,10,import_start,131.889,6982
0,10,import_duration,29.993,6982
0,10,ndvi_rate,8.244,6982
0,10,trans_scale_anj,-1.142,6982
0,10,trans_scale_gra,-0.854,6982
0,10,trans_scale_may,-1.088,6982
0,10,trans_scale_moh,-0.891,6982
0,11,p_immune_start_anj,0.02,4403
0,11,p_immune_start_gra,0.374,4403
0,11,p_immune_start_may,0.153,4403
0,11,p_immune_start_moh,0.391,4403
0,11,move_anj_gra,12.613,4403
0,11,move_anj_may,38.562,4403
0,11,move_anj_moh,8.649,4403
0,11,move_gra_anj,0.309,4403
0,11,move_gra_moh,7.39,4403
0,11,move_moh_anj,2.12,4403
0,11,move_moh_gra,8.895,4403
0,11,import_size,3.022,4403
0,11,import_start,142.743,4403
0,11,import_duration,23.501,4403
0,11,ndvi_rate,7.586,4403
0,11,trans_scale_anj,-1.046,4403
0,11,trans_scale_gra,-0.765,4403
0,11,trans_scale_may,-1.001,4403
0,11,trans_scale_moh,-0.771,4403
0,12,p_immune_start_anj,0.021,470
0,12,p_immune_start_gra,0.359,470
0,12,p_immune_start_may,0.162,470
0,12,p_immune_start_moh,0.389,470
0,12,move_anj_gra,13.077,470
0,12,move_anj_may,42.171,470
0,12,move_anj_moh,7.832,470
0,12,move_gra_anj,0.012,470
0,12,move_gra_moh,7.175,470
0,12,move_moh_anj,3.093,470
0,12,move_moh_gra,8.475,470
0,12,import_size,4.042,470
0,12,import_start,120.42,470
0,12,import_duration,34.268,470
0,12,ndvi_rate,7.942,470
0,12,trans_scale_anj,-1.112,470
0,12,trans_scale_gra,-0.826,470
0,12,trans_scale_may,-1.046,470
0,12,trans_scale_moh,-0.829,470
0,13,p_immune_start_anj,0.036,3632
0,13,p_immune_start_gra,0.305,3632
0,13,p_immune_start_may,0.168,3632
0,13,p_immune_start_moh,0.381,3632
0,13,move_anj_gra,13.723,3632
0,13,move_anj_may,40.88,3632
0,13,move_anj_moh,8.482,3632
0,13,move_gra_anj,2.104,3632
0,13,move_gra_moh,7.195,3632
0,13,move_moh_anj,1.303,3632
0,13,move_moh_gra,7.605,3632
0,13,import_size,5.871,3632
0,13,import_start,121.551,3632
0,13,import_duration,18.604,3632
0,13,ndvi_rate,7.872,3632
0,13,trans_scale_anj,-1.089,3632
0,13,trans_scale_gra,-0.825,3632
0,13,trans_scale_may,-1.042,3632
0,13,trans_scale_moh,-0.834,3632
0,14,p_immune_start_anj,0.03,8661
0,14,p_immune_start_gra,0.32,8661
0,14,p_immune_start_may,0.15,8661
0,14,p_immune_start_moh,0.422,8661
0,14,move_anj_gra,10.781,8661
0,14,move_anj_may,37.078,8661
0,14,move_anj_moh,8.769,8661
0,14,move_gra_anj,0.286,8661
0,14,move_gra_moh,5.543,8661
0,14,move_moh_anj,1.676,8661
0,14,move_moh_gra,6.702,8661
0,14,import_size,6.674,8661
0,14,import_start,132.407,8661
0,14,import_duration,19.591,8661
0,14,ndvi_rate,8.029,8661
0,14,trans_scale_anj,-1.113,8661
0,14,trans_scale_gra,-0.828,8661
0,14,trans_scale_may,-1.057,8661
0,14,trans_scale_moh,-0.828,8661
0,15,p_immune_start_anj,0.038,3481
0,15,p_immune_start_gra,0.402,3481
0,15,p_immune_start_may,0.16,3481
0,15,p_immune_start_moh,0.406,3481
0,15,move_anj_gra,12.301,3481
0,15,move_anj_may,36.071,3481
0,15,move_anj_moh,8.979,3481
0,15,move_gra_anj,0.492,3481
0,15,move_gra_moh,7.241,3481
0,15,move_moh_anj,0.909,3481
0,15,move_moh_gra,9.217,3481
0,15,import_size,0.87,3481
0,15,import_start,141.081,3481
0,15,import_duration,21.35,3481
0,15,ndvi_rate,7.367,3481
0,15,trans_scale_anj,-1.013,3481
0,15,trans_scale_gra,-0.716,3481
0,15,trans_scale_may,-0.934,3481
0,15,trans_scale_moh,-0.721,3481
0,16,p_immune_start_anj,0.056,9986
0,16,p_immune_start_gra,0.405,9986
0,16,p_immune_start_may,0.171,9986
0,16,p_immune_start_moh,0.36,9986
0,16,move_anj_gra,14.689,9986
0,16,move_anj_may,41.379,9986
0,16,move_anj_moh,9.094,9986
0,16,move_gra_anj,1.383,9986
0,16,move_gra_moh,7.079,9986
0,16,move_moh_anj,1.411,9986
0,16,move_moh_gra,5.466,9986
0,16,import_size,2.596,9986
0,16,import_start,136.313,9986
0,16,import_duration,12.02,9986
0,16,ndvi_rate,8.268,9986
0,16,trans_scale_anj,-1.149,9986
0,16,trans_scale_gra,-0.845,9986
0,16,trans_scale_may,-1.086,9986
0,16,trans_scale_moh,-0.885,9986
0,17,p_immune_start_anj,0.032,9368
0,17,p_immune_start_gra,0.378,9368
0,17,p_immune_start_may,0.147,9368
0,17,p_immune_start_moh,0.416,9368
0,17,move_anj_gra,13.803,9368
0,17,move_anj_may,40.013,9368
0,17,move_anj_moh,8.478,9368
0,17,move_gra_anj,0.731,9368
0,17,move_gra_moh,6.542,9368
0,17,move_moh_anj,1.087,9368
0,17,move_moh_gra,8.317,9368
0,17,import_size,0.029,9368
0,17,import_start,123.223,9368
0,17,import_duration,27.825,9368
0,17,ndvi_rate,7.738,9368
0,17,trans_scale_anj,-1.063,9368
0,17,trans_scale_gra,-0.784,9368
0,17,trans_scale_may,-1.036,9368
0,17,trans_scale_moh,-0.774,9368
0,18,p_immune_start_anj,0.024,7271
0,18,p_immune_start_gra,0.321,7271
0,18,p_immune_start_may,0.154,7271
0,18,p_immune_start_moh,0.397,7271
0,18,move_anj_gra,12.416,7271
0,18,move_anj_may,35.976,7271
0,18,move_anj_moh,7.778,7271
0,18,move_gra_anj,2.853,7271
0,18,move_gra_moh,5.713,7271
0,18,move_moh_anj,2.081,7271
0,18,move_moh_gra,6.795,7271
0,18,import_size,5.848,7271
0,18,import_start,130.757,7271
0,18,import_duration,24.785,7271
0,18,ndvi_rate,8.008,7271
0,18,trans_scale_anj,-1.115,7271
0,18,trans_scale_gra,-0.822,7271
0,18,trans_scale_may,-1.061,7271
0,18,trans_scale_moh,-0.844,7271
0,19,p_immune_start_anj,0.026,7830
0,19,p_immune_start_gra,0.369,7830
0,19,p_immune_start_may,0.191,7830
0,19,p_immune_start_moh,0.346,7830
0,19,move_anj_gra,13.638,7830
0,19,move_anj_may,36.411,7830
0,19,move_anj_moh,9.171,7830
0,19,move_gra_anj,1.821,7830
0,19,move_gra_moh,7.468,7830
0,19,move_moh_anj,1.525,7830
0,19,move_moh_gra,8.542,7830
0,19,import_size,1.992,7830
0,19,import_start,146.871,7830
0,19,import_duration,15.733,7830
0,19,ndvi_rate,7.733,7830
0,19,trans_scale_anj,-1.07,7830
0,19,trans_scale_gra,-0.792,7830
0,19,trans_scale_may,-1.002,7830
0,19,trans_scale_moh,-0.815,7830
0,20,p_immune_start_anj,0.055,6369
0,20,p_immune_start_gra,0.354,6369
0,20,p_immune_start_may,0.137,6369
0,20,p_immune_start_moh,0.425,6369
0,20,move_anj_gra,13.167,6369
0,20,move_anj_may,40.706,6369
0,20,move_anj_moh,8.772,6369
0,20,move_gra_anj,1.68,6369
0,20,move_gra_moh,7.314,6369
0,20,move_moh_anj,0.713,6369
0,20,move_moh_gra,8.658,6369
0,20,import_size,0.629,6369
0,20,import_start,128.939,6369
0,20,import_duration,17.333,6369
0,20,ndvi_rate,7.484,6369
0,20,trans_scale_anj,-1.014,6369
0,20,trans_scale_gra,-0.76,6369
0,20,trans_scale_may,-0.974,6369
0,20,trans_scale_moh,-0.727,6369
0,21,p_immune_start_anj,0.044,2109
0,21,p_immune_start_gra,0.361,2109
0,21,p_immune_start_may,0.127,2109
0,21,p_immune_start_moh,0.414,2109
0,21,move_anj_gra,12.097,2109
0,21,move_anj_may,44.445,2109
0,21,move_anj_moh,7.998,2109
0,21,move_gra_anj,2.489,2109
0,21,move_gra_moh,7.68,2109
0,21,move_moh_anj,1.519,2109
0,21,move_moh_gra,11.474,2109
0,21,import_size,4.998,2109
0,21,import_start,129.731,2109
0,21,import_duration,36.705,2109
0,21,ndvi_rate,6.938,2109
0,21,trans_scale_anj,-0.92,2109
0,21,trans_scale_gra,-0.676,2109
0,21,trans_scale_may,-0.924,2109
0,21,trans_scale_moh,-0.652,2109
0,22,p_immune_start_anj,0.068,689
0,22,p_immune_start_gra,0.378,689
0,22,p_immune_start_may,0.129,689
0,22,p_immune_start_moh,0.401,689
0,22,move_anj_gra,12.789,689
0,22,move_anj_may,39.911,689
0,22,move_anj_moh,8.437,689
0,22,move_gra_anj,0.029,689
0,22,move_gra_moh,6.439,689
0,22,move_moh_anj,0.339,689
0,22,move_moh_gra,8.825,689
0,22,import_size,0.258,689
0,22,import_start,116.379,689
0,22,import_duration,32.648,689
0,22,ndvi_rate,7.655,689
0,22,trans_scale_anj,-1.039,689
0,22,trans_scale_gra,-0.78,689
0,22,trans_scale_may,-0.979,689
0,22,trans_scale_moh,-0.77,689
0,23,p_immune_start_anj,0.051,2273
0,23,p_immune_start_gra,0.427,2273
0,23,p_immune_start_may,0.115,2273
0,23,p_immune_start_moh,0.43,2273
0,23,move_anj_gra,13.832,2273
0,23,move_anj_may,41.754,2273
0,23,move_anj_moh,8.89,2273
0,23,move_gra_anj,0.56,2273
0,23,move_gra_moh,6.665,2273
0,23,move_moh_anj,1.777,2273
0,23,move_moh_gra,9.346,2273
0,23,import_size,6.84,2273
0,23,import_start,137.733,2273
0,23,import_duration,5.386,2273
0,23,ndvi_rate,7.046,2273
0,23,trans_scale_anj,-0.948,2273
0,23,trans_scale_gra,-0.655,2273
0,23,trans_scale_may,-0.926,2273
0,23,trans_scale_moh,-0.649,2273
0,24,p_immune_start_anj,0.042,8844
0,24,p_immune_start_gra,0.375,8844
0,24,p_immune_start_may,0.133,8844
0,24,p_immune_start_moh,0.4,8844
0,24,move_anj_gra,14.551,8844
0,24,move_anj_may,42.138,8844
0,24,move_anj_moh,9.547,8844
0,24,move_gra_anj,1.398,8844
0,24,move_gra_moh,7.118,8844
0,24,move_moh_anj,1.957,8844
0,24,move_moh_gra,9.8,8844
0,24,import_size,7.691,8844
0,24,import_start,121.89,8844
0,24,import_duration,23.42,8844
0,24,ndvi_rate,7.659,8844
0,24,trans_scale_anj,-1.057,8844
0,24,trans_scale_gra,-0.781,8844
0,24,trans_scale_may,-1.002,8844
0,24,trans_scale_moh,-0.773,8844
0,25,p_immune_start_anj,0.012,9242
0,25,p_immune_start_gra,0.401,9242
0,25,p_immune_start_may,0.131,9242
0,25,p_immune_start_moh,0.349,9242
0,25,move_anj_gra,13.251,9242
0,25,move_anj_may,38.516,9242
0,25,move_anj_moh,8.12,9242
0,25,move_gra_anj,1.517,9242
0,25,move_gra_moh,7.083,9242
0,25,move_moh_anj,1.442,9242
0,25,move_moh_gra,9.542,9242
0,25,import_size,6.235,9242
0,25,import_start,125.945,9242
0,25,import_duration,44.853,9242
0,25,ndvi_rate,8.071,9242
0,25,trans_scale_anj,-1.104,9242
0,25,trans_scale_gra,-0.834,9242
0,25,trans_scale_may,-1.1,9242
0,25,trans_scale_moh,-0.872,9242
0,26,p_immune_start_anj,0.032,6659
0,26,p_immune_start_gra,0.381,6659
0,26,p_immune_start_may,0.139,6659
0,26,p_immune_start_moh,0.426,6659
0,26,move_anj_gra,13.121,6659
0,26,move_anj_may,42.958,6659
0,26,move_anj_moh,7.598,6659
0,26,move_gra_anj,2.621,6659
0,26,move_gra_moh,7.661,6659
0,26,move_moh_anj,0.367,6659
0,26,move_moh_gra,8.114,6659
0,26,import_size,0.748,6659
0,26,import_start,126.848,6659
0,26,import_duration,22.312,6659
0,26,ndvi_rate,7.757,6659
0,26,trans_scale_anj,-1.064,6659
0,26,trans_scale_gra,-0.785,6659
0,26,trans_scale_may,-1.037,6659
0,26,trans_scale_moh,-0.768,6659
0,27,p_immune_start_anj,0.039,3064
0,27,p_immune_start_gra,0.306,3064
0,27,p_immune_start_may,0.156,3064
0,27,p_immune_start_moh,0.374,3064
0,27,move_anj_gra,11.571,3064
0,27,move_anj_may,38.319,3064
0,27,move_anj_moh,7.81,3064
0,27,move_gra_anj,1.316,3064
0,27,move_gra_moh,7.216,3064
0,27,move_moh_anj,2.086,3064
0,27,move_moh_gra,7.887,3064
0,27,import_size,5.644,3064
0,27,import_start,134.452,3064
0,27,import_duration,24.676,3064
0,27,ndvi_rate,7.414,3064
0,27,trans_scale_anj,-1.017,3064
0,27,trans_scale_gra,-0.72,3064
0,27,trans_scale_may,-0.967,3064
0,27,trans_scale_moh,-0.74,3064
0,28,p_immune_start_anj,0.046,6589
0,28,p_immune_start_gra,0.341,6589
0,28,p_immune_start_may,0.182,6589
0,28,p_immune_start_moh,0.386,6589
0,28,move_anj_gra,11.565,6589
0,28,move_anj_may,40.263,6589
0,28,move_anj_moh,7.627,6589
0,28,move_gra_anj,0.819,6589
0,28,move_gra_moh,6.481,6589
0,28,move_moh_anj,1.796,6589
0,28,move_moh_gra,6.846,6589
0,28,import_size,0.323,6589
0,28,import_start,121.324,6589
0,28,import_duration,39.895,6589
0,28,ndvi_rate,8.196,6589
0,28,trans_scale_anj,-1.128,6589
0,28,trans_scale_gra,-0.872,6589
0,28,trans_scale_may,-1.099,6589
0,28,trans_scale_moh,-0.872,6589
0,29,p_immune_start_anj,0.038,7592
0,29,p_immune_start_gra,0.382,7592
0,29,p_immune_start_may,0.149,7592
0,29,p_immune_start_moh,0.386,7592
0,29,move_anj_gra,12.895,7592
0,29,move_anj_may,41.665,7592
0,29,move_anj_moh,8.177,7592
0,29,move_gra_anj,1.432,7592
0,29,move_gra_moh,6.659,7592
0,29,move_moh_anj,2.927,7592
0,29,move_moh_gra,8.172,7592
0,29,import_size,6.112,7592
0,29,import_start,123.435,7592
0,29,import_duration,11.303,7592
0,29,ndvi_rate,8.266,7592
0,29,trans_scale_anj,-1.154,7592
0,29,trans_scale_gra,-0.863,7592
0,29,trans_scale_may,-1.112,7592
0,29,trans_scale_moh,-0.854,7592
0,30,p_immune_start_anj,0.045,8793
0,30,p_immune_start_gra,0.313,8793
0,30,p_immune_start_may,0.141,8793
0,30,p_immune_start_moh,0.431,8793
0,30,move_anj_gra,13.202,8793
0,30,move_anj_may,39.135,8793
0,30,move_anj_moh,8.797,8793
0,30,move_gra_anj,1.353,8793
0,30,move_gra_moh,7.169,8793
0,30,move_moh_anj,1.681,8793
0,30,move_moh_gra,7.692,8793
0,30,import_size,2.174,8793
0,30,import_start,135.408,8793
0,30,import_duration,29.403,8793
0,30,ndvi_rate,8.082,8793
0,30,trans_scale_anj,-1.111,8793
0,30,trans_scale_gra,-0.842,8793
0,30,trans_scale_may,-1.081,8793
0,30,trans_scale_moh,-0.836,8793
0,31,p_immune_start_anj,0.028,1182
0,31,p_immune_start_gra,0.321,1182
0,31,p_immune_start_may,0.159,1182
0,31,p_immune_start_moh,0.406,1182
0,31,move_anj_gra,12.418,1182
0,31,move_anj_may,36.463,1182
0,31,move_anj_moh,8.474,1182
0,31,move_gra_anj,1.311,1182
0,31,move_gra_moh,7.029,1182
0,31,move_moh_anj,1.054,1182
0,31,move_moh_gra,8.124,1182
0,31,import_size,0.285,1182
0,31,import_start,143.257,1182
0,31,import_duration,17.908,1182
0,31,ndvi_rate,8.555,1182
0,31,trans_scale_anj,-1.203,1182
0,31,trans_scale_gra,-0.911,1182
0,31,trans_scale_may,-1.144,1182
0,31,trans_scale_moh,-0.928,1182
0,32,p_immune_start_anj,0.034,4082
0,32,p_immune_start_gra,0.367,4082
0,32,p_immune_start_may,0.173,4082
0,32,p_immune_start_moh,0.4,4082
0,32,move_anj_gra,13.351,4082
0,32,move_anj_may,36.428,4082
0,32,move_anj_moh,8.967,4082
0,32,move_gra_anj,2.204,4082
0,32,move_gra_moh,6.374,4082
0,32,move_moh_anj,1.191,4082
0,32,move_moh_gra,8.135,4082
0,32,import_size,2.448,4082
0,32,import_start,122.39,4082
0,32,import_duration,5.365,4082
0,32,ndvi_rate,7.641,4082
0,32,trans_scale_anj,-1.048,4082
0,32,trans_scale_gra,-0.779,4082
0,32,trans_scale_may,-1,4082
0,32,trans_scale_moh,-0.772,4082
0,33,p_immune_start_anj,0.038,5478
0,33,p_immune_start_gra,0.319,5478
0,33,p_immune_start_may,0.136,5478
0,33,p_immune_start_moh,0.405,5478
0,33,move_anj_gra,11.882,5478
0,33,move_anj_may,42.975,5478
0,33,move_anj_moh,9.044,5478
0,33,move_gra_anj,0.388,5478
0,33,move_gra_moh,5.753,5478
0,33,move_moh_anj,2.412,5478
0,33,move_moh_gra,7.439,5478
0,33,import_size,5.726,5478
0,33,import_start,128.519,5478
0,33,import_duration,18.382,5478
0,33,ndvi_rate,8.294,5478
0,33,trans_scale_anj,-1.156,5478
0,33,trans_scale_gra,-0.873,5478
0,33,trans_scale_may,-1.108,5478
0,33,trans_scale_moh,-0.883,5478
0,34,p_immune_start_anj,0.029,6515
0,34,p_immune_start_gra,0.379,6515
0,34,p_immune_start_may,0.151,6515
0,34,p_immune_start_moh,0.415,6515
0,34,move_anj_gra,11.972,6515
0,34,move_anj_may,40.401,6515
0,34,move_anj_moh,8.727,6515
0,34,move_gra_anj,0.764,6515
0,34,move_gra_moh,6.25,6515
0,34,move_moh_anj,2.428,6515
0,34,move_moh_gra,9.825,6515
0,34,import_size,4.808,6515
0,34,import_start,146.836,6515
0,34,import_duration,30.056,6515
0,34,ndvi_rate,7.122,6515
0,34,trans_scale_anj,-0.964,6515
0,34,trans_scale_gra,-0.697,6515
0,34,trans_scale_may,-0.919,6515
0,34,trans_scale_moh,-0.678,6515
0,35,p_immune_start_anj,0.018,9881
0,35,p_immune_start_gra,0.378,9881
0,35,p_immune_start_may,0.128,9881
0,35,p_immune_start_moh,0.371,9881
0,35,move_anj_gra,14.392,9881
0,35,move_anj_may,44.52,9881
0,35,move_anj_moh,9.143,9881
0,35,move_gra_anj,1.851,9881
0,35,move_gra_moh,7.002,9881
0,35,move_moh_anj,1.826,9881
0,35,move_moh_gra,7.795,9881
0,35,import_size,2.062,9881
0,35,import_start,149.154,9881
0,35,import_duration,21.044,9881
0,35,ndvi_rate,7.922,9881
0,35,trans_scale_anj,-1.103,9881
0,35,trans_scale_gra,-0.811,9881
0,35,trans_scale_may,-1.059,9881
0,35,trans_scale_moh,-0.839,9881
0,36,p_immune_start_anj,0.037,3297
0,36,p_immune_start_gra,0.375,3297
0,36,p_immune_start_may,0.183,3297
0,36,p_immune_start_moh,0.405,3297
0,36,move_anj_gra,13.978,3297
0,36,move_anj_may,37.756,3297
0,36,move_anj_moh,8.184,3297
0,36,move_gra_anj,0.758,3297
0,36,move_gra_moh,6.554,3297
0,36,move_moh_anj,1.586,3297
0,36,move_moh_gra,11.002,3297
0,36,import_size,0.153,3297
0,36,import_start,125.536,3297
0,36,import_duration,19.788,3297
0,36,ndvi_rate,7.31,3297
0,36,trans_scale_anj,-0.987,3297
0,36,trans_scale_gra,-0.724,3297
0,36,trans_scale_may,-0.948,3297
0,36,trans_scale_moh,-0.716,3297
0,37,p_immune_start_anj,0.035,5518
0,37,p_immune_start_gra,0.366,5518
0,37,p_immune_start_may,0.147,5518
0,37,p_immune_start_moh,0.38,5518
0,37,move_anj_gra,12.605,5518
0,37,move_anj_may,41.192,5518
0,37,move_anj_moh,8.656,5518
0,37,move_gra_anj,1.733,5518
0,37,move_gra_moh,7.031,5518
0,37,move_moh_anj,1.049,5518
0,37,move_moh_gra,8.633,5518
0,37,import_size,3.176,5518
0,37,import_start,140.29,5518
0,37,import_duration,27.545,5518
0,37,ndvi_rate,7.333,5518
0,37,trans_scale_anj,-1.004,5518
0,37,trans_scale_gra,-0.732,5518
0,37,trans_scale_may,-0.952,5518
0,37,trans_scale_moh,-0.739,5518
0,38,p_immune_start_anj,0.044,9496
0,38,p_immune_start_gra,0.301,9496
0,38,p_immune_start_may,0.186,9496
0,38,p_immune_start_moh,0.48,9496
0,38,move_anj_gra,11.942,9496
0,38,move_anj_may,41.087,9496
0,38,move_anj_moh,8.829,9496
0,38,move_gra_anj,1.84,9496
