OPTIM_ID,STEP_ID,PARTICLE_ID,SAMPLE_ID,COST_VALUE
0,0,38,9,0.274753
0,0,39,0,0.229832
0,0,39,1,0.255265
0,0,39,2,0.228984
0,0,39,3,0.232673
0,0,39,4,0.212686
0,0,39,5,0.283613
0,0,39,6,0.257675
0,0,39,7,0.232017
0,0,39,8,0.242371
0,0,39,9,0.231882
0,0,40,0,0.264327
0,0,40,1,0.255545
0,0,40,2,0.295267
0,0,40,3,0.313924
0,0,40,4,0.328549
0,0,40,5,0.318784
0,0,40,6,0.310812
0,0,40,7,0.265491
0,0,40,8,0.318099
0,0,40,9,0.290329
0,0,41,0,0.356803
0,0,41,1,0.358082
0,0,41,2,0.3415
0,0,41,3,0.357148
0,0,41,4,0.358239
0,0,41,5,0.310163
0,0,41,6,0.334048
0,0,41,7,0.356645
0,0,41,8,0.33912
0,0,41,9,0.3582
0,0,42,0,0.131685
0,0,42,1,0.138446
0,0,42,2,0.182319
0,0,42,3,0.185743
0,0,42,4,0.176088
0,0,42,5,0.156466
0,0,42,6,0.180315
0,0,42,7,0.189416
0,0,42,8,0.203943
0,0,42,9,0.152344
0,0,43,0,0.306247
0,0,43,1,0.298798
0,0,43,2,0.254274
0,0,43,3,0.246249
0,0,43,4,0.334884
0,0,43,5,0.222624
0,0,43,6,0.258102
0,0,43,7,0.276006
0,0,43,8,0.305714
0,0,43,9,0.287561
0,0,44,0,0.344234
0,0,44,1,0.370587
0,0,44,2,0.384245
0,0,44,3,0.343414
0,0,44,4,0.349825
0,0,44,5,0.375849
0,0,44,6,0.347507
0,0,44,7,0.369384
0,0,44,8,0.38178
0,0,44,9,0.36608
0,0,45,0,0.270242
0,0,45,1,0.21171
0,0,45,2,0.216512
0,0,45,3,0.229831
0,0,45,4,0.245351
0,0,45,5,0.186528
0,0,45,6,0.250158
0,0,45,7,0.291181
0,0,45,8,0.264023
0,0,45,9,0.238231
0,0,46,0,0.368085
0,0,46,1,0.368246
0,0,46,2,0.344157
0,0,46,3,0.351661
0,0,46,4,0.361254
0,0,46,5,0.38213
0,0,46,6,0.344124
0,0,46,7,0.318562
0,0,46,8,0.33697
0,0,46,9,0.340332
0,0,47,0,0.200139
0,0,47,1,0.185275
0,0,47,2,0.179502
0,0,47,3,0.218693
0,0,47,4,0.246759
0,0,47,5,0.190686
0,0,47,6,0.221742
0,0,47,7,0.148772
0,0,47,8,0.224282
0,0,47,9,0.196049
0,0,48,0,0.281864
0,0,48,1,0.222478
0,0,48,2,0.278534
0,0,48,3,0.196694
0,0,48,4,0.27151
0,0,48,5,0.247675
0,0,48,6,0.281626
0,0,48,7,0.244855
0,0,48,8,0.197807
0,0,48,9,0.256804
0,0,49,0,0.278838
0,0,49,1,0.294094
0,0,49,2,0.348133
0,0,49,3,0.323378
0,0,49,4,0.349055
0,0,49,5,0.350972
0,0,49,6,0.25711
0,0,49,7,0.310833
0,0,49,8,0.283675
0,0,49,9,0.315895
0,1,0,0,0.328874
0,1,0,1,0.249389
0,1,0,2,0.291098
0,1,0,3,0.258735
0,1,0,4,0.282669
0,1,0,5,0.299782
0,1,0,6,0.255426
0,1,0,7,0.267877
0,1,0,8,0.282907
0,1,0,9,0.284031
0,1,1,0,0.240567
0,1,1,1,0.222599
0,1,1,2,0.24183
0,1,1,3,0.245891
0,1,1,4,0.167422
0,1,1,5,0.268043
0,1,1,6,0.230951
0,1,1,7,0.207188
0,1,1,8,0.211724
0,1,1,9,0.242366
0,1,2,0,0.241078
0,1,2,1,0.261452
0,1,2,2,0.212129
0,1,2,3,0.257169
0,1,2,4,0.234588
0,1,2,5,0.187079
0,1,2,6,0.257992
0,1,2,7,0.264897
0,1,2,8,0.267179
0,1,2,9,0.270436
0,1,3,0,0.24637
0,1,3,1,0.257381
0,1,3,2,0.237036
0,1,3,3,0.18964
0,1,3,4,0.186077
0,1,3,5,0.205926
0,1,3,6,0.172128
0,1,3,7,0.204741
0,1,3,8,0.249204
0,1,3,9,0.168531
0,1,4,0,0.287635
0,1,4,1,0.294652
0,1,4,2,0.252624
0,1,4,3,0.303358
0,1,4,4,0.32328
0,1,4,5,0.272675
0,1,4,6,0.257576
0,1,4,7,0.302744
0,1,4,8,0.274295
0,1,4,9,0.292542
0,1,5,0,0.368463
0,1,5,1,0.342307
0,1,5,2,0.296154
0,1,5,3,0.317339
0,1,5,4,0.273748
0,1,5,5,0.302184
0,1,5,6,0.319515
0,1,5,7,0.277522
0,1,5,8,0.338082
0,1,5,9,0.310949
0,1,6,0,0.17882
0,1,6,1,0.140697
0,1,6,2,0.154118
0,1,6,3,0.151628
0,1,6,4,0.235922
0,1,6,5,0.193423
0,1,6,6,0.196915
0,1,6,7,0.149558
0,1,6,8,0.2046
0,1,6,9,0.193818
0,1,7,0,0.277052
0,1,7,1,0.277213
0,1,7,2,0.24518
0,1,7,3,0.2679
0,1,7,4,0.24983
0,1,7,5,0.225429
0,1,7,6,0.316716
0,1,7,7,0.241637
0,1,7,8,0.288334
0,1,7,9,0.301209
0,1,8,0,0.205415
0,1,8,1,0.255631
0,1,8,2,0.225679
0,1,8,3,0.260677
0,1,8,4,0.209629
0,1,8,5,0.185391
0,1,8,6,0.26357
0,1,8,7,0.24463
0,1,8,8,0.276851
0,1,8,9,0.220513
0,1,9,0,0.350043
0,1,9,1,0.340239
0,1,9,2,0.304652
0,1,9,3,0.323892
0,1,9,4,0.310406
0,1,9,5,0.348283
0,1,9,6,0.287762
0,1,9,7,0.298689
0,1,9,8,0.31301
0,1,9,9,0.312121
0,1,10,0,0.330769
0,1,10,1,0.36806
0,1,10,2,0.388967
0,1,10,3,0.348958
0,1,10,4,0.332635
0,1,10,5,0.394329
0,1,10,6,0.310506
0,1,10,7,0.397097
0,1,10,8,0.403761
0,1,10,9,0.366
0,1,11,0,0.232567
0,1,11,1,0.140449
0,1,11,2,0.197216
0,1,11,3,0.158899
0,1,11,4,0.159707
0,1,11,5,0.206217
0,1,11,6,0.182318
0,1,11,7,0.124739
0,1,11,8,0.173746
0,1,11,9,0.116138
0,1,12,0,0.248929
0,1,12,1,0.267351
0,1,12,2,0.261358
0,1,12,3,0.246965
0,1,12,4,0.214483
0,1,12,5,0.238479
0,1,12,6,0.237351
0,1,12,7,0.227368
0,1,12,8,0.237974
0,1,12,9,0.246769
0,1,13,0,0.2287
0,1,13,1,0.218493
0,1,13,2,0.23224
0,1,13,3,0.219026
0,1,13,4,0.229189
0,1,13,5,0.168629
0,1,13,6,0.252969
0,1,13,7,0.196447
0,1,13,8,0.217417
0,1,13,9,0.253063
0,1,14,0,0.218541
0,1,14,1,0.199061
0,1,14,2,0.185551
0,1,14,3,0.182008
0,1,14,4,0.160744
0,1,14,5,0.18236
0,1,14,6,0.172552
0,1,14,7,0.235648
0,1,14,8,0.187473
0,1,14,9,0.223871
0,1,15,0,0.25345
0,1,15,1,0.25673
0,1,15,2,0.284214
0,1,15,3,0.28497
0,1,15,4,0.320174
0,1,15,5,0.284836
0,1,15,6,0.308085
0,1,15,7,0.286313
0,1,15,8,0.316744
0,1,15,9,0.258146
0,1,16,0,0.25285
0,1,16,1,0.229906
0,1,16,2,0.244178
0,1,16,3,0.234626
0,1,16,4,0.206945
0,1,16,5,0.208257
0,1,16,6,0.20881
0,1,16,7,0.177265
0,1,16,8,0.228293
0,1,16,9,0.162287
0,1,17,0,0.271178
0,1,17,1,0.316307
0,1,17,2,0.243838
0,1,17,3,0.216329
0,1,17,4,0.258851
0,1,17,5,0.267991
0,1,17,6,0.358166
0,1,17,7,0.308334
0,1,17,8,0.272484
0,1,17,9,0.324777
0,1,18,0,0.173282
0,1,18,1,0.228001
0,1,18,2,0.0944576
0,1,18,3,0.265719
0,1,18,4,0.225714
0,1,18,5,0.191346
0,1,18,6,0.12848
0,1,18,7,0.248807
0,1,18,8,0.177333
0,1,18,9,0.166514
0,1,19,0,0.280544
0,1,19,1,0.226329
0,1,19,2,0.283007
0,1,19,3,0.22264
0,1,19,4,0.261382
0,1,19,5,0.261224
0,1,19,6,0.230681
0,1,19,7,0.250407
0,1,19,8,0.280786
0,1,19,9,0.301247
0,1,20,0,0.317047
0,1,20,1,0.36394
0,1,20,2,0.334688
0,1,20,3,0.323442
0,1,20,4,0.341288
0,1,20,5,0.317453
0,1,20,6,0.298056
0,1,20,7,0.353645
0,1,20,8,0.301235
0,1,20,9,0.365256
0,1,21,0,0.193202
0,1,21,1,0.257298
0,1,21,2,0.309625
0,1,21,3,0.345319
0,1,21,4,0.283441
0,1,21,5,0.255851
0,1,21,6,0.268646
0,1,21,7,0.290785
0,1,21,8,0.261592
0,1,21,9,0.283651
0,1,22,0,0.386808
0,1,22,1,0.400486
0,1,22,2,0.340468
0,1,22,3,0.40972
0,1,22,4,0.393819
0,1,22,5,0.396865
0,1,22,6,0.357184
0,1,22,7,0.305691
0,1,22,8,0.375062
0,1,22,9,0.409815
0,1,23,0,0.33876
0,1,23,1,0.313105
0,1,23,2,0.290681
0,1,23,3,0.311842
0,1,23,4,0.299539
0,1,23,5,0.346758
0,1,23,6,0.358946
0,1,23,7,0.250927
0,1,23,8,0.321393
0,1,23,9,0.365561
0,1,24,0,0.307976
0,1,24,1,0.346704
0,1,24,2,0.281672
0,1,24,3,0.314124
0,1,24,4,0.296958
0,1,24,5,0.277194
0,1,24,6,0.300128
0,1,24,7,0.281007
0,1,24,8,0.318207
0,1,24,9,0.305996
0,1,25,0,0.368085
0,1,25,1,0.368246
0,1,25,2,0.344157
0,1,25,3,0.351661
0,1,25,4,0.361254
0,1,25,5,0.38213
0,1,25,6,0.344124
0,1,25,7,0.318562
0,1,25,8,0.33697
0,1,25,9,0.340332
0,1,26,0,0.32405
0,1,26,1,0.290901
0,1,26,2,0.317105
0,1,26,3,0.308864
0,1,26,4,0.350017
0,1,26,5,0.293344
0,1,26,6,0.292254
0,1,26,7,0.327299
0,1,26,8,0.33017
0,1,26,9,0.256655
0,1,27,0,0.214247
0,1,27,1,0.223787
0,1,27,2,0.232727
0,1,27,3,0.30205
0,1,27,4,0.275402
0,1,27,5,0.234601
0,1,27,6,0.26458
0,1,27,7,0.237111
0,1,27,8,0.262679
0,1,27,9,0.241759
0,1,28,0,0.236077
0,1,28,1,0.23989
0,1,28,2,0.183508
0,1,28,3,0.249645
0,1,28,4,0.201202
0,1,28,5,0.200239
0,1,28,6,0.227638
0,1,28,7,0.187434
0,1,28,8,0.206164
0,1,28,9,0.226278
0,1,29,0,0.325785
0,1,29,1,0.305109
0,1,29,2,0.329656
0,1,29,3,0.247281
0,1,29,4,0.310786
0,1,29,5,0.330167
0,1,29,6,0.294336
0,1,29,7,0.314088
0,1,29,8,0.331846
0,1,29,9,0.327018
0,1,30,0,0.298951
0,1,30,1,0.215386
0,1,30,2,0.300076
0,1,30,3,0.241588
0,1,30,4,0.24524
0,1,30,5,0.216225
0,1,30,6,0.289655
0,1,30,7,0.209848
0,1,30,8,0.236531
0,1,30,9,0.257088
0,1,31,0,0.223429
0,1,31,1,0.195806
0,1,31,2,0.200115
0,1,31,3,0.195845
0,1,31,4,0.222134
0,1,31,5,0.194546
0,1,31,6,0.225678
0,1,31,7,0.207198
0,1,31,8,0.234968
0,1,31,9,0.211592
0,1,32,0,0.19381
0,1,32,1,0.211428
0,1,32,2,0.214322
0,1,32,3,0.190199
0,1,32,4,0.208476
0,1,32,5,0.222511
0,1,32,6,0.179369
0,1,32,7,0.263212
0,1,32,8,0.156587
0,1,32,9,0.201632
0,1,33,0,0.260169
0,1,33,1,0.242857
0,1,33,2,0.323613
0,1,33,3,0.224775
0,1,33,4,0.270239
0,1,33,5,0.193403
0,1,33,6,0.208632
0,1,33,7,0.193788
0,1,33,8,0.235565
0,1,33,9,0.216709
0,1,34,0,0.277428
0,1,34,1,0.257836
0,1,34,2,0.259528
0,1,34,3,0.319215
0,1,34,4,0.277373
0,1,34,5,0.283094
0,1,34,6,0.282691
0,1,34,7,0.292441
0,1,34,8,0.257077
0,1,34,9,0.290835
0,1,35,0,0.302005
0,1,35,1,0.292163
0,1,35,2,0.314371
0,1,35,3,0.236328
0,1,35,4,0.332181
0,1,35,5,0.276139
0,1,35,6,0.298027
0,1,35,7,0.331001
0,1,35,8,0.307732
0,1,35,9,0.351776
0,1,36,0,0.1639
0,1,36,1,0.202714
0,1,36,2,0.194512
0,1,36,3,0.268361
0,1,36,4,0.233136
0,1,36,5,0.223328
0,1,36,6,0.201616
0,1,36,7,0.190013
0,1,36,8,0.232807
0,1,36,9,0.209332
0,1,37,0,0.290725
0,1,37,1,0.303876
0,1,37,2,0.322126
0,1,37,3,0.316614
0,1,37,4,0.28432
0,1,37,5,0.33793
0,1,37,6,0.36789
0,1,37,7,0.267097
0,1,37,8,0.343351
0,1,37,9,0.270604
0,1,38,0,0.210943
0,1,38,1,0.217377
0,1,38,2,0.232216
0,1,38,3,0.196965
0,1,38,4,0.226266
0,1,38,5,0.145533
0,1,38,6,0.202544
0,1,38,7,0.219865
0,1,38,8,0.223466
0,1,38,9,0.250321
0,1,39,0,0.341183
0,1,39,1,0.369193
0,1,39,2,0.366689
0,1,39,3,0.381284
0,1,39,4,0.390398
0,1,39,5,0.285299
0,1,39,6,0.384254
0,1,39,7,0.342412
0,1,39,8,0.40671
0,1,39,9,0.338845
0,1,40,0,0.295793
0,1,40,1,0.314235
0,1,40,2,0.247402
0,1,40,3,0.327665
0,1,40,4,0.301406
0,1,40,5,0.272347
0,1,40,6,0.367945
0,1,40,7,0.31296
0,1,40,8,0.307075
0,1,40,9,0.350016
0,1,41,0,0.359785
0,1,41,1,0.362548
0,1,41,2,0.37922
0,1,41,3,0.352398
0,1,41,4,0.332692
0,1,41,5,0.381845
0,1,41,6,0.371396
0,1,41,7,0.38397
0,1,41,8,0.352403
0,1,41,9,0.379413
0,1,42,0,0.234164
0,1,42,1,0.189389
0,1,42,2,0.241978
0,1,42,3,0.254823
0,1,42,4,0.190813
0,1,42,5,0.224318
0,1,42,6,0.182543
0,1,42,7,0.226349
0,1,42,8,0.189537
0,1,42,9,0.20748
0,1,43,0,0.350036
0,1,43,1,0.329359
0,1,43,2,0.378476
0,1,43,3,0.343368
0,1,43,4,0.358415
0,1,43,5,0.390481
0,1,43,6,0.364974
0,1,43,7,0.338806
0,1,43,8,0.309879
0,1,43,9,0.330747
0,1,44,0,0.241242
0,1,44,1,0.141168
0,1,44,2,0.225221
0,1,44,3,0.182563
0,1,44,4,0.169509
0,1,44,5,0.246355
0,1,44,6,0.204911
0,1,44,7,0.283769
0,1,44,8,0.239431
0,1,44,9,0.205678
0,1,45,0,0.339831
0,1,45,1,0.334094
0,1,45,2,0.362749
0,1,45,3,0.337863
0,1,45,4,0.348139
0,1,45,5,0.334205
0,1,45,6,0.373905
0,1,45,7,0.364445
0,1,45,8,0.351774
0,1,45,9,0.330736
0,1,46,0,0.206787
0,1,46,1,0.276222
0,1,46,2,0.224561
0,1,46,3,0.234051
0,1,46,4,0.249026
0,1,46,5,0.285092
0,1,46,6,0.24255
0,1,46,7,0.287065
0,1,46,8,0.268774
0,1,46,9,0.307659
0,1,47,0,0.197396
0,1,47,1,0.149968
0,1,47,2,0.244711
0,1,47,3,0.255065
0,1,47,4,0.267853
0,1,47,5,0.217367
0,1,47,6,0.206774
0,1,47,7,0.180245
0,1,47,8,0.211019
0,1,47,9,0.191257
0,1,48,0,0.308335
0,1,48,1,0.319778
0,1,48,2,0.295177
0,1,48,3,0.289253
0,1,48,4,0.321774
0,1,48,5,0.262545
0,1,48,6,0.333396
0,1,48,7,0.302213
0,1,48,8,0.305238
0,1,48,9,0.279427
0,1,49,0,0.245615
0,1,49,1,0.261762
0,1,49,2,0.241395
0,1,49,3,0.196637
0,1,49,4,0.283536
0,1,49,5,0.330218
0,1,49,6,0.254181
0,1,49,7,0.278084
0,1,49,8,0.323692
0,1,49,9,0.288143
1,0,0,0,0.277469
1,0,0,1,0.351712
1,0,0,2,0.290771
1,0,0,3,0.280665
1,0,0,4,0.329631
1,0,0,5,0.30347
1,0,0,6,0.297735
1,0,0,7,0.322342
1,0,0,8,0.34071
1,0,0,9,0.30281
1,0,1,0,0.104593
1,0,1,1,0.140281
1,0,1,2,0.0842758
1,0,1,3,0.139381
1,0,1,4,0.103108
1,0,1,5,0.174574
1,0,1,6,0.136035
1,0,1,7,0.119486
1,0,1,8,0.138262
1,0,1,9,0.188056
1,0,2,0,0.266664
1,0,2,1,0.33382
1,0,2,2,0.332476
1,0,2,3,0.312431
1,0,2,4,0.296706
1,0,2,5,0.323831
1,0,2,6,0.318422
1,0,2,7,0.276872
1,0,2,8,0.323774
1,0,2,9,0.341646
1,0,3,0,0.28042
1,0,3,1,0.258785
1,0,3,2,0.254473
1,0,3,3,0.266092
1,0,3,4,0.201752
1,0,3,5,0.209183
1,0,3,6,0.260149
1,0,3,7,0.24227
1,0,3,8,0.24885
1,0,3,9,0.256394
1,0,4,0,0.310534
1,0,4,1,0.311819
1,0,4,2,0.254418
1,0,4,3,0.256489
1,0,4,4,0.317066
1,0,4,5,0.282542
1,0,4,6,0.242341
1,0,4,7,0.231996
1,0,4,8,0.281375
1,0,4,9,0.287626
1,0,5,0,0.364987
1,0,5,1,0.341469
1,0,5,2,0.340441
1,0,5,3,0.265252
1,0,5,4,0.312657
1,0,5,5,0.321227
1,0,5,6,0.350214
1,0,5,7,0.334281
1,0,5,8,0.277563
1,0,5,9,0.320308
1,0,6,0,0.283127
1,0,6,1,0.272381
1,0,6,2,0.314785
1,0,6,3,0.284974
1,0,6,4,0.2845
1,0,6,5,0.360889
1,0,6,6,0.29975
1,0,6,7,0.233087
1,0,6,8,0.318467
