OPTIM_ID,STEP_ID,PARTICLE_ID,SAMPLE_ID,COST_VALUE
0,0,27,5,0.140238
0,0,27,6,0.148023
0,0,27,7,0.116574
0,0,27,8,0.15854
0,0,27,9,0.150349
0,0,28,0,0.168443
0,0,28,1,0.118727
0,0,28,2,0.231995
0,0,28,3,0.235161
0,0,28,4,0.18558
0,0,28,5,0.240559
0,0,28,6,0.223493
0,0,28,7,0.178078
0,0,28,8,0.193259
0,0,28,9,0.142025
0,0,29,0,0.164415
0,0,29,1,0.169013
0,0,29,2,0.216882
0,0,29,3,0.140694
0,0,29,4,0.18135
0,0,29,5,0.179525
0,0,29,6,0.211576
0,0,29,7,0.149243
0,0,29,8,0.175976
0,0,29,9,0.247357
0,0,30,0,0.229598
0,0,30,1,0.188054
0,0,30,2,0.221133
0,0,30,3,0.263797
0,0,30,4,0.209898
0,0,30,5,0.242346
0,0,30,6,0.280729
0,0,30,7,0.207885
0,0,30,8,0.231597
0,0,30,9,0.258305
0,0,31,0,0.219547
0,0,31,1,0.258823
0,0,31,2,0.230641
0,0,31,3,0.2036
0,0,31,4,0.152534
0,0,31,5,0.219673
0,0,31,6,0.170454
0,0,31,7,0.181418
0,0,31,8,0.236718
0,0,31,9,0.26763
0,0,32,0,0.204398
0,0,32,1,0.226702
0,0,32,2,0.247829
0,0,32,3,0.18703
0,0,32,4,0.204521
0,0,32,5,0.1848
0,0,32,6,0.19941
0,0,32,7,0.225015
0,0,32,8,0.231624
0,0,32,9,0.201861
0,0,33,0,0.19356
0,0,33,1,0.21117
0,0,33,2,0.182713
0,0,33,3,0.172958
0,0,33,4,0.191218
0,0,33,5,0.165563
0,0,33,6,0.224084
0,0,33,7,0.12237
0,0,33,8,0.198071
0,0,33,9,0.160302
0,0,34,0,0.244365
0,0,34,1,0.310376
0,0,34,2,0.248813
0,0,34,3,0.249675
0,0,34,4,0.216547
0,0,34,5,0.210541
0,0,34,6,0.298513
0,0,34,7,0.295862
0,0,34,8,0.271447
0,0,34,9,0.265336
0,0,35,0,0.267709
0,0,35,1,0.221349
0,0,35,2,0.273158
0,0,35,3,0.243897
0,0,35,4,0.180765
0,0,35,5,0.209181
0,0,35,6,0.250068
0,0,35,7,0.262602
0,0,35,8,0.235329
0,0,35,9,0.243285
0,0,36,0,0.257346
0,0,36,1,0.268116
0,0,36,2,0.20426
0,0,36,3,0.157862
0,0,36,4,0.25807
0,0,36,5,0.247014
0,0,36,6,0.206058
0,0,36,7,0.245032
0,0,36,8,0.252338
0,0,36,9,0.252138
0,0,37,0,0.186321
0,0,37,1,0.16536
0,0,37,2,0.144389
0,0,37,3,0.159542
0,0,37,4,0.173867
0,0,37,5,0.152544
0,0,37,6,0.095422
0,0,37,7,0.121646
0,0,37,8,0.155007
0,0,37,9,0.154244
0,0,38,0,0.222561
0,0,38,1,0.209035
0,0,38,2,0.187532
0,0,38,3,0.193398
0,0,38,4,0.195948
0,0,38,5,0.274426
0,0,38,6,0.156601
0,0,38,7,0.242559
0,0,38,8,0.186545
0,0,38,9,0.24455
0,0,39,0,0.229272
0,0,39,1,0.215785
0,0,39,2,0.248538
0,0,39,3,0.208603
0,0,39,4,0.208921
0,0,39,5,0.229778
0,0,39,6,0.177736
0,0,39,7,0.268983
0,0,39,8,0.193838
0,0,39,9,0.177437
0,0,40,0,0.155558
0,0,40,1,0.130572
0,0,40,2,0.169275
0,0,40,3,0.165922
0,0,40,4,0.137407
0,0,40,5,0.157979
0,0,40,6,0.164871
0,0,40,7,0.165256
0,0,40,8,0.174885
0,0,40,9,0.226323
0,0,41,0,0.199909
0,0,41,1,0.216983
0,0,41,2,0.15963
0,0,41,3,0.159142
0,0,41,4,0.183115
0,0,41,5,0.197787
0,0,41,6,0.197421
0,0,41,7,0.18821
0,0,41,8,0.132658
0,0,41,9,0.204271
0,0,42,0,0.22769
0,0,42,1,0.18278
0,0,42,2,0.250212
0,0,42,3,0.175551
0,0,42,4,0.191669
0,0,42,5,0.223297
0,0,42,6,0.128565
0,0,42,7,0.190652
0,0,42,8,0.19132
0,0,42,9,0.192617
0,0,43,0,0.220351
0,0,43,1,0.19761
0,0,43,2,0.196997
0,0,43,3,0.213603
0,0,43,4,0.228286
0,0,43,5,0.228448
0,0,43,6,0.197129
0,0,43,7,0.171291
0,0,43,8,0.201107
0,0,43,9,0.229498
0,0,44,0,0.155007
0,0,44,1,0.179998
0,0,44,2,0.18806
0,0,44,3,0.202114
0,0,44,4,0.206283
0,0,44,5,0.205978
0,0,44,6,0.23798
0,0,44,7,0.155464
0,0,44,8,0.214418
0,0,44,9,0.168617
0,0,45,0,0.228833
0,0,45,1,0.247819
0,0,45,2,0.242235
0,0,45,3,0.251617
0,0,45,4,0.270326
0,0,45,5,0.244818
0,0,45,6,0.266143
0,0,45,7,0.229805
0,0,45,8,0.270949
0,0,45,9,0.248902
0,0,46,0,0.211048
0,0,46,1,0.227038
0,0,46,2,0.236209
0,0,46,3,0.190289
0,0,46,4,0.181814
0,0,46,5,0.225914
0,0,46,6,0.247879
0,0,46,7,0.205471
0,0,46,8,0.223071
0,0,46,9,0.202138
0,0,47,0,0.151192
0,0,47,1,0.250988
0,0,47,2,0.182197
0,0,47,3,0.129014
0,0,47,4,0.219848
0,0,47,5,0.20105
0,0,47,6,0.192912
0,0,47,7,0.185117
0,0,47,8,0.239524
0,0,47,9,0.206784
0,0,48,0,0.188117
0,0,48,1,0.213232
0,0,48,2,0.207721
0,0,48,3,0.277546
0,0,48,4,0.217097
0,0,48,5,0.268366
0,0,48,6,0.224116
0,0,48,7,0.209636
0,0,48,8,0.248259
0,0,48,9,0.259193
0,0,49,0,0.303405
0,0,49,1,0.18736
0,0,49,2,0.184528
0,0,49,3,0.263778
0,0,49,4,0.189505
0,0,49,5,0.286686
0,0,49,6,0.202648
0,0,49,7,0.238222
0,0,49,8,0.20638
0,0,49,9,0.19498
0,1,0,0,0.16386
0,1,0,1,0.214217
0,1,0,2,0.21097
0,1,0,3,0.219417
0,1,0,4,0.173398
0,1,0,5,0.176026
0,1,0,6,0.207182
0,1,0,7,0.201711
0,1,0,8,0.248409
0,1,0,9,0.242022
0,1,1,0,0.267709
0,1,1,1,0.221349
0,1,1,2,0.273158
0,1,1,3,0.243897
0,1,1,4,0.180765
0,1,1,5,0.209181
0,1,1,6,0.250068
0,1,1,7,0.262602
0,1,1,8,0.235329
0,1,1,9,0.243285
0,1,2,0,0.17741
0,1,2,1,0.19348
0,1,2,2,0.21247
0,1,2,3,0.273695
0,1,2,4,0.273877
0,1,2,5,0.205226
0,1,2,6,0.237783
0,1,2,7,0.177141
0,1,2,8,0.210922
0,1,2,9,0.227081
0,1,3,0,0.217163
0,1,3,1,0.213201
0,1,3,2,0.2553
0,1,3,3,0.231256
0,1,3,4,0.213882
0,1,3,5,0.187642
0,1,3,6,0.196468
0,1,3,7,0.195846
0,1,3,8,0.196039
0,1,3,9,0.156836
0,1,4,0,0.258876
0,1,4,1,0.190598
0,1,4,2,0.259745
0,1,4,3,0.261224
0,1,4,4,0.250843
0,1,4,5,0.213584
0,1,4,6,0.244062
0,1,4,7,0.227029
0,1,4,8,0.19451
0,1,4,9,0.24183
0,1,5,0,0.155007
0,1,5,1,0.179998
0,1,5,2,0.18806
0,1,5,3,0.202114
0,1,5,4,0.206283
0,1,5,5,0.205978
0,1,5,6,0.23798
0,1,5,7,0.155464
0,1,5,8,0.214418
0,1,5,9,0.168617
0,1,6,0,0.214861
0,1,6,1,0.271865
0,1,6,2,0.26127
0,1,6,3,0.226434
0,1,6,4,0.23032
0,1,6,5,0.236664
0,1,6,6,0.245764
0,1,6,7,0.225815
0,1,6,8,0.193481
0,1,6,9,0.247988
0,1,7,0,0.307657
0,1,7,1,0.24256
0,1,7,2,0.265966
0,1,7,3,0.225741
0,1,7,4,0.293732
0,1,7,5,0.177192
0,1,7,6,0.233165
0,1,7,7,0.241903
0,1,7,8,0.213426
0,1,7,9,0.242842
0,1,8,0,0.171684
0,1,8,1,0.225007
0,1,8,2,0.175433
0,1,8,3,0.156639
0,1,8,4,0.15898
0,1,8,5,0.146532
0,1,8,6,0.148616
0,1,8,7,0.212489
0,1,8,8,0.147353
0,1,8,9,0.125951
0,1,9,0,0.186455
0,1,9,1,0.212659
0,1,9,2,0.187924
0,1,9,3,0.159189
0,1,9,4,0.131153
0,1,9,5,0.261586
0,1,9,6,0.191505
0,1,9,7,0.254513
0,1,9,8,0.195573
0,1,9,9,0.191271
0,1,10,0,0.295713
0,1,10,1,0.311588
0,1,10,2,0.217769
0,1,10,3,0.236149
0,1,10,4,0.234984
0,1,10,5,0.225956
0,1,10,6,0.304319
0,1,10,7,0.217703
0,1,10,8,0.267308
0,1,10,9,0.258593
0,1,11,0,0.217373
0,1,11,1,0.273784
0,1,11,2,0.287094
0,1,11,3,0.214629
0,1,11,4,0.275537
0,1,11,5,0.266043
0,1,11,6,0.268412
0,1,11,7,0.292977
0,1,11,8,0.258978
0,1,11,9,0.282942
0,1,12,0,0.239566
0,1,12,1,0.199561
0,1,12,2,0.216861
0,1,12,3,0.246668
0,1,12,4,0.22546
0,1,12,5,0.19688
0,1,12,6,0.228448
0,1,12,7,0.232743
0,1,12,8,0.191036
0,1,12,9,0.212662
0,1,13,0,0.228525
0,1,13,1,0.293772
0,1,13,2,0.207262
0,1,13,3,0.17835
0,1,13,4,0.274257
0,1,13,5,0.282567
0,1,13,6,0.238484
0,1,13,7,0.263938
0,1,13,8,0.313059
0,1,13,9,0.26284
0,1,14,0,0.256382
0,1,14,1,0.248997
0,1,14,2,0.265052
0,1,14,3,0.182314
0,1,14,4,0.296095
0,1,14,5,0.207834
0,1,14,6,0.265045
0,1,14,7,0.231118
0,1,14,8,0.244218
0,1,14,9,0.229215
0,1,15,0,0.127358
0,1,15,1,0.171076
0,1,15,2,0.176581
0,1,15,3,0.162053
0,1,15,4,0.178086
0,1,15,5,0.162768
0,1,15,6,0.170636
0,1,15,7,0.138176
0,1,15,8,0.197151
0,1,15,9,0.174255
0,1,16,0,0.231238
0,1,16,1,0.223576
0,1,16,2,0.207351
0,1,16,3,0.181801
0,1,16,4,0.193005
0,1,16,5,0.254354
0,1,16,6,0.214088
0,1,16,7,0.260699
0,1,16,8,0.199792
0,1,16,9,0.201384
0,1,17,0,0.16449
0,1,17,1,0.18451
0,1,17,2,0.220416
0,1,17,3,0.185302
0,1,17,4,0.163511
0,1,17,5,0.230758
0,1,17,6,0.186667
0,1,17,7,0.15979
0,1,17,8,0.171429
0,1,17,9,0.202828
0,1,18,0,0.14809
0,1,18,1,0.143514
0,1,18,2,0.197492
0,1,18,3,0.210276
0,1,18,4,0.192843
0,1,18,5,0.201017
0,1,18,6,0.245847
0,1,18,7,0.210952
0,1,18,8,0.25767
0,1,18,9,0.194367
0,1,19,0,0.251612
0,1,19,1,0.282756
0,1,19,2,0.263428
0,1,19,3,0.225107
0,1,19,4,0.196499
0,1,19,5,0.259851
0,1,19,6,0.241838
0,1,19,7,0.246384
0,1,19,8,0.192608
0,1,19,9,0.236752
0,1,20,0,0.281056
0,1,20,1,0.273503
0,1,20,2,0.285872
0,1,20,3,0.183559
0,1,20,4,0.277906
0,1,20,5,0.282622
0,1,20,6,0.281448
0,1,20,7,0.263411
0,1,20,8,0.276926
0,1,20,9,0.288348
0,1,21,0,0.23442
0,1,21,1,0.226286
0,1,21,2,0.238456
0,1,21,3,0.201526
0,1,21,4,0.263306
0,1,21,5,0.266678
0,1,21,6,0.215188
0,1,21,7,0.232915
0,1,21,8,0.18899
0,1,21,9,0.251971
0,1,22,0,0.210558
0,1,22,1,0.165523
0,1,22,2,0.131071
0,1,22,3,0.152623
0,1,22,4,0.215257
0,1,22,5,0.198009
0,1,22,6,0.219254
0,1,22,7,0.158414
0,1,22,8,0.157096
0,1,22,9,0.215503
0,1,23,0,0.115658
0,1,23,1,0.137033
0,1,23,2,0.149133
0,1,23,3,0.102619
0,1,23,4,0.139796
0,1,23,5,0.107047
0,1,23,6,0.106343
0,1,23,7,0.135821
0,1,23,8,0.137764
0,1,23,9,0.165219
0,1,24,0,0.20191
0,1,24,1,0.167087
0,1,24,2,0.20869
0,1,24,3,0.20796
0,1,24,4,0.221068
0,1,24,5,0.178577
0,1,24,6,0.17745
0,1,24,7,0.188942
0,1,24,8,0.21414
0,1,24,9,0.27485
0,1,25,0,0.220922
0,1,25,1,0.240187
0,1,25,2,0.190197
0,1,25,3,0.233511
0,1,25,4,0.184764
0,1,25,5,0.215674
0,1,25,6,0.208054
0,1,25,7,0.212914
0,1,25,8,0.157863
0,1,25,9,0.253048
0,1,26,0,0.167786
0,1,26,1,0.143942
0,1,26,2,0.110953
0,1,26,3,0.200472
0,1,26,4,0.0858372
0,1,26,5,0.164106
0,1,26,6,0.170949
0,1,26,7,0.141984
0,1,26,8,0.162066
0,1,26,9,0.176505
0,1,27,0,0.115318
0,1,27,1,0.174392
0,1,27,2,0.138269
0,1,27,3,0.164315
0,1,27,4,0.153184
0,1,27,5,0.122164
0,1,27,6,0.125706
0,1,27,7,0.149465
0,1,27,8,0.165795
0,1,27,9,0.138592
0,1,28,0,0.211516
0,1,28,1,0.161353
0,1,28,2,0.210961
0,1,28,3,0.182364
0,1,28,4,0.197872
0,1,28,5,0.185596
0,1,28,6,0.212367
0,1,28,7,0.202457
0,1,28,8,0.206297
0,1,28,9,0.24598
0,1,29,0,0.238997
0,1,29,1,0.18932
0,1,29,2,0.228795
0,1,29,3,0.229551
0,1,29,4,0.231102
0,1,29,5,0.219769
0,1,29,6,0.27455
0,1,29,7,0.194364
0,1,29,8,0.246017
0,1,29,9,0.247731
0,1,30,0,0.199413
0,1,30,1,0.174514
0,1,30,2,0.169371
0,1,30,3,0.186872
0,1,30,4,0.199158
0,1,30,5,0.173892
0,1,30,6,0.145722
0,1,30,7,0.194823
0,1,30,8,0.157702
0,1,30,9,0.131676
0,1,31,0,0.145615
0,1,31,1,0.0982581
0,1,31,2,0.103326
0,1,31,3,0.10533
0,1,31,4,0.0804055
0,1,31,5,0.0942098
0,1,31,6,0.10203
0,1,31,7,0.129669
0,1,31,8,0.0928989
0,1,31,9,0.0709911
0,1,32,0,0.245605
0,1,32,1,0.178495
0,1,32,2,0.243306
0,1,32,3,0.190244
0,1,32,4,0.165804
0,1,32,5,0.180256
0,1,32,6,0.181555
0,1,32,7,0.150426
0,1,32,8,0.240137
0,1,32,9,0.225978
0,1,33,0,0.203862
0,1,33,1,0.232991
0,1,33,2,0.138302
0,1,33,3,0.229501
0,1,33,4,0.201799
0,1,33,5,0.129584
0,1,33,6,0.201492
0,1,33,7,0.189527
0,1,33,8,0.232972
0,1,33,9,0.197077
0,1,34,0,0.207308
0,1,34,1,0.222713
0,1,34,2,0.206349
0,1,34,3,0.19285
0,1,34,4,0.187768
0,1,34,5,0.210635
0,1,34,6,0.195114
0,1,34,7,0.219161
0,1,34,8,0.19738
0,1,34,9,0.199623
0,1,35,0,0.229272
0,1,35,1,0.215785
0,1,35,2,0.248538
0,1,35,3,0.208603
0,1,35,4,0.208921
0,1,35,5,0.229778
0,1,35,6,0.177736
0,1,35,7,0.268983
0,1,35,8,0.193838
0,1,35,9,0.177437
0,1,36,0,0.214436
0,1,36,1,0.220936
0,1,36,2,0.197899
0,1,36,3,0.231396
0,1,36,4,0.229513
0,1,36,5,0.175266
0,1,36,6,0.223107
0,1,36,7,0.188277
0,1,36,8,0.187255
0,1,36,9,0.183359
0,1,37,0,0.213128
0,1,37,1,0.167754
0,1,37,2,0.206389
0,1,37,3,0.217266
0,1,37,4,0.213511
0,1,37,5,0.218082
0,1,37,6,0.236735
0,1,37,7,0.170499
0,1,37,8,0.19989
0,1,37,9,0.25569
0,1,38,0,0.110596
0,1,38,1,0.100187
0,1,38,2,0.099574
0,1,38,3,0.0917706
0,1,38,4,0.0753133
0,1,38,5,0.0682549
0,1,38,6,0.0539532
0,1,38,7,0.097198
0,1,38,8,0.070826
0,1,38,9,0.0702481
0,1,39,0,0.147971
0,1,39,1,0.153456
0,1,39,2,0.189208
0,1,39,3,0.160494
0,1,39,4,0.179932
0,1,39,5,0.191739
0,1,39,6,0.129659
0,1,39,7,0.14144
0,1,39,8,0.193189
0,1,39,9,0.145645
0,1,40,0,0.212637
0,1,40,1,0.239894
0,1,40,2,0.210087
0,1,40,3,0.154864
0,1,40,4,0.2296
0,1,40,5,0.19072
0,1,40,6,0.210119
0,1,40,7,0.215238
0,1,40,8,0.248185
0,1,40,9,0.226798
0,1,41,0,0.224784
0,1,41,1,0.209797
0,1,41,2,0.261557
0,1,41,3,0.163866
0,1,41,4,0.219168
0,1,41,5,0.22311
0,1,41,6,0.216571
0,1,41,7,0.222594
0,1,41,8,0.182643
0,1,41,9,0.192469
0,1,42,0,0.244226
0,1,42,1,0.275246
0,1,42,2,0.223546
0,1,42,3,0.187184
0,1,42,4,0.170685
0,1,42,5,0.208346
0,1,42,6,0.165041
0,1,42,7,0.232527
0,1,42,8,0.243925
0,1,42,9,0.207632
0,1,43,0,0.233164
0,1,43,1,0.230568
0,1,43,2,0.277429
0,1,43,3,0.235046
0,1,43,4,0.254773
0,1,43,5,0.265291
0,1,43,6,0.216052
0,1,43,7,0.294318
0,1,43,8,0.312174
0,1,43,9,0.247122
0,1,44,0,0.281186
0,1,44,1,0.25222
0,1,44,2,0.264782
0,1,44,3,0.278525
0,1,44,4,0.210369
0,1,44,5,0.254786
0,1,44,6,0.272144
0,1,44,7,0.273412
0,1,44,8,0.276278
0,1,44,9,0.214959
0,1,45,0,0.238685
0,1,45,1,0.223002
0,1,45,2,0.246969
0,1,45,3,0.172049
0,1,45,4,0.223132
0,1,45,5,0.232774
0,1,45,6,0.225267
0,1,45,7,0.224435
0,1,45,8,0.272642
0,1,45,9,0.302359
0,1,46,0,0.236101
0,1,46,1,0.176554
0,1,46,2,0.18407
0,1,46,3,0.206276
0,1,46,4,0.114537
0,1,46,5,0.172352
0,1,46,6,0.219491
0,1,46,7,0.0802762
0,1,46,8,0.172473
0,1,46,9,0.20247
0,1,47,0,0.11043
0,1,47,1,0.140081
0,1,47,2,0.151185
0,1,47,3,0.165542
0,1,47,4,0.12299
0,1,47,5,0.163502
0,1,47,6,0.161785
0,1,47,7,0.224066
0,1,47,8,0.161708
0,1,47,9,0.135998
0,1,48,0,0.251315
0,1,48,1,0.196393
0,1,48,2,0.257499
0,1,48,3,0.252265
0,1,48,4,0.254089
0,1,48,5,0.278289
0,1,48,6,0.205388
0,1,48,7,0.216699
0,1,48,8,0.240006
0,1,48,9,0.271251
0,1,49,0,0.148866
0,1,49,1,0.18145
0,1,49,2,0.192696
0,1,49,3,0.127396
0,1,49,4,0.145431
0,1,49,5,0.167755
0,1,49,6,0.134073
0,1,49,7,0.1539
0,1,49,8,0.152333
0,1,49,9,0.10852
1,0,0,0,0.179157
1,0,0,1,0.138635
1,0,0,2,0.149129
1,0,0,3,0.164984
1,0,0,4,0.155608
1,0,0,5,0.173882
1,0,0,6,0.173475
1,0,0,7,0.150534
1,0,0,8,0.15289
1,0,0,9,0.153028
1,0,1,0,0.237755
1,0,1,1,0.212414
1,0,1,2,0.261033
1,0,1,3,0.250785
1,0,1,4,0.246747
1,0,1,5,0.258462
1,0,1,6,0.237621
1,0,1,7,0.270029
1,0,1,8,0.241663
1,0,1,9,0.222119
1,0,2,0,0.216469
1,0,2,1,0.254711
1,0,2,2,0.251755
1,0,2,3,0.188593
1,0,2,4,0.261251
1,0,2,5,0.255668
1,0,2,6,0.23426
1,0,2,7,0.227096
1,0,2,8,0.245687
1,0,2,9,0.24063
1,0,3,0,0.262932
1,0,3,1,0.275298
1,0,3,2,0.158474
1,0,3,3,0.216987
1,0,3,4,0.189217
1,0,3,5,0.207478
1,0,3,6,0.170332
1,0,3,7,0.216501
1,0,3,8,0.185648
1,0,3,9,0.154698
1,0,4,0,0.0801867
1,0,4,1,0.119505
1,0,4,2,0.0832837
1,0,4,3,0.0302703
1,0,4,4,0.0535375
1,0,4,5,0.00235409
1,0,4,6,0.0708829
1,0,4,7,0.0968864
1,0,4,8,0.113418
1,0,4,9,0.133191
1,0,5,0,0.168535
1,0,5,1,0.127508
1,0,5,2,0.144643
1,0,5,3,0.167432
1,0,5,4,0.167393
1,0,5,5,0.116213
1,0,5,6,0.171141
1,0,5,7,0.116749
1,0,5,8,0.167385
1,0,5,9,0.167875
1,0,6,0,0.164514
1,0,6,1,0.127302
1,0,6,2,0.183059
1,0,6,3,0.146819
1,0,6,4,0.146175
1,0,6,5,0.121233
1,0,6,6,0.143385
1,0,6,7,0.110562
