OPTIM_ID,STEP_ID,PARTICLE_ID,SAMPLE_ID,COST_VALUE
0,1,11,6,0.27886
0,1,11,7,0.245205
0,1,11,8,0.301341
0,1,11,9,0.275746
0,1,12,0,0.388707
0,1,12,1,0.42733
0,1,12,2,0.416123
0,1,12,3,0.385395
0,1,12,4,0.401874
0,1,12,5,0.413953
0,1,12,6,0.37772
0,1,12,7,0.419665
0,1,12,8,0.402841
0,1,12,9,0.438108
0,1,13,0,0.324708
0,1,13,1,0.353517
0,1,13,2,0.307904
0,1,13,3,0.3455
0,1,13,4,0.360828
0,1,13,5,0.328269
0,1,13,6,0.311064
0,1,13,7,0.354031
0,1,13,8,0.359033
0,1,13,9,0.293786
0,1,14,0,0.333706
0,1,14,1,0.355756
0,1,14,2,0.387726
0,1,14,3,0.37877
0,1,14,4,0.334789
0,1,14,5,0.366574
0,1,14,6,0.337844
0,1,14,7,0.345509
0,1,14,8,0.394087
0,1,14,9,0.343705
0,1,15,0,0.152854
0,1,15,1,0.134341
0,1,15,2,0.15045
0,1,15,3,0.128433
0,1,15,4,0.0840311
0,1,15,5,0.15313
0,1,15,6,0.111292
0,1,15,7,0.154007
0,1,15,8,0.15599
0,1,15,9,0.17199
0,1,16,0,0.319283
0,1,16,1,0.319116
0,1,16,2,0.341145
0,1,16,3,0.291807
0,1,16,4,0.320786
0,1,16,5,0.31016
0,1,16,6,0.320873
0,1,16,7,0.326882
0,1,16,8,0.290704
0,1,16,9,0.333961
0,1,17,0,0.406665
0,1,17,1,0.376465
0,1,17,2,0.378787
0,1,17,3,0.412286
0,1,17,4,0.381084
0,1,17,5,0.417408
0,1,17,6,0.441074
0,1,17,7,0.41291
0,1,17,8,0.425383
0,1,17,9,0.385213
0,1,18,0,0.382591
0,1,18,1,0.384428
0,1,18,2,0.309587
0,1,18,3,0.365375
0,1,18,4,0.335287
0,1,18,5,0.3474
0,1,18,6,0.349931
0,1,18,7,0.322867
0,1,18,8,0.349471
0,1,18,9,0.364309
0,1,19,0,0.405911
0,1,19,1,0.427993
0,1,19,2,0.380466
0,1,19,3,0.395525
0,1,19,4,0.413922
0,1,19,5,0.375026
0,1,19,6,0.381509
0,1,19,7,0.42671
0,1,19,8,0.392506
0,1,19,9,0.397451
0,1,20,0,0.26252
0,1,20,1,0.295411
0,1,20,2,0.339229
0,1,20,3,0.289523
0,1,20,4,0.314953
0,1,20,5,0.306087
0,1,20,6,0.284409
0,1,20,7,0.255541
0,1,20,8,0.322565
0,1,20,9,0.336301
0,1,21,0,0.296616
0,1,21,1,0.33967
0,1,21,2,0.308788
0,1,21,3,0.318278
0,1,21,4,0.297109
0,1,21,5,0.332521
0,1,21,6,0.311282
0,1,21,7,0.334998
0,1,21,8,0.251757
0,1,21,9,0.340718
0,1,22,0,0.392497
0,1,22,1,0.416297
0,1,22,2,0.386628
0,1,22,3,0.426239
0,1,22,4,0.423245
0,1,22,5,0.398172
0,1,22,6,0.412663
0,1,22,7,0.337739
0,1,22,8,0.352042
0,1,22,9,0.387827
0,1,23,0,0.258093
0,1,23,1,0.259573
0,1,23,2,0.278437
0,1,23,3,0.256621
0,1,23,4,0.274218
0,1,23,5,0.286166
0,1,23,6,0.278357
0,1,23,7,0.258387
0,1,23,8,0.26655
0,1,23,9,0.287691
0,1,24,0,0.302693
0,1,24,1,0.255588
0,1,24,2,0.275608
0,1,24,3,0.271207
0,1,24,4,0.273762
0,1,24,5,0.28317
0,1,24,6,0.303338
0,1,24,7,0.357627
0,1,24,8,0.288453
0,1,24,9,0.29017
0,1,25,0,0.241171
0,1,25,1,0.272618
0,1,25,2,0.242265
0,1,25,3,0.224669
0,1,25,4,0.183566
0,1,25,5,0.228071
0,1,25,6,0.216324
0,1,25,7,0.241668
0,1,25,8,0.181571
0,1,25,9,0.206549
0,1,26,0,0.44432
0,1,26,1,0.471746
0,1,26,2,0.436007
0,1,26,3,0.431372
0,1,26,4,0.469632
0,1,26,5,0.453307
0,1,26,6,0.432701
0,1,26,7,0.420052
0,1,26,8,0.447228
0,1,26,9,0.452614
0,1,27,0,0.291045
0,1,27,1,0.313437
0,1,27,2,0.253181
0,1,27,3,0.291713
0,1,27,4,0.322635
0,1,27,5,0.310469
0,1,27,6,0.308911
0,1,27,7,0.28553
0,1,27,8,0.255646
0,1,27,9,0.264931
0,1,28,0,0.338441
0,1,28,1,0.319749
0,1,28,2,0.282425
0,1,28,3,0.28975
0,1,28,4,0.333019
0,1,28,5,0.338269
0,1,28,6,0.316185
0,1,28,7,0.293748
0,1,28,8,0.318921
0,1,28,9,0.320846
0,1,29,0,0.399264
0,1,29,1,0.344354
0,1,29,2,0.385139
0,1,29,3,0.378525
0,1,29,4,0.334657
0,1,29,5,0.384735
0,1,29,6,0.35832
0,1,29,7,0.389596
0,1,29,8,0.348369
0,1,29,9,0.328519
0,1,30,0,0.441891
0,1,30,1,0.39772
0,1,30,2,0.42027
0,1,30,3,0.445098
0,1,30,4,0.434531
0,1,30,5,0.411716
0,1,30,6,0.453051
0,1,30,7,0.464694
0,1,30,8,0.417145
0,1,30,9,0.40479
0,1,31,0,0.279427
0,1,31,1,0.275535
0,1,31,2,0.281464
0,1,31,3,0.346348
0,1,31,4,0.351106
0,1,31,5,0.299186
0,1,31,6,0.320574
0,1,31,7,0.342181
0,1,31,8,0.25045
0,1,31,9,0.298753
0,1,32,0,0.271004
0,1,32,1,0.264254
0,1,32,2,0.26564
0,1,32,3,0.284066
0,1,32,4,0.219744
0,1,32,5,0.303287
0,1,32,6,0.276193
0,1,32,7,0.287861
0,1,32,8,0.277541
0,1,32,9,0.260015
0,1,33,0,0.387993
0,1,33,1,0.364875
0,1,33,2,0.32973
0,1,33,3,0.332068
0,1,33,4,0.339627
0,1,33,5,0.367579
0,1,33,6,0.351799
0,1,33,7,0.338766
0,1,33,8,0.356547
0,1,33,9,0.352228
0,1,34,0,0.297983
0,1,34,1,0.262154
0,1,34,2,0.25705
0,1,34,3,0.244173
0,1,34,4,0.267027
0,1,34,5,0.279267
0,1,34,6,0.241059
0,1,34,7,0.234698
0,1,34,8,0.26674
0,1,34,9,0.272823
0,1,35,0,0.377142
0,1,35,1,0.365797
0,1,35,2,0.334329
0,1,35,3,0.362228
0,1,35,4,0.382898
0,1,35,5,0.339341
0,1,35,6,0.345393
0,1,35,7,0.338914
0,1,35,8,0.404548
0,1,35,9,0.363013
0,1,36,0,0.372071
0,1,36,1,0.308129
0,1,36,2,0.352979
0,1,36,3,0.334455
0,1,36,4,0.32702
0,1,36,5,0.335409
0,1,36,6,0.330008
0,1,36,7,0.338994
0,1,36,8,0.32145
0,1,36,9,0.348462
0,1,37,0,0.405843
0,1,37,1,0.389005
0,1,37,2,0.400404
0,1,37,3,0.357035
0,1,37,4,0.364581
0,1,37,5,0.370447
0,1,37,6,0.381431
0,1,37,7,0.403782
0,1,37,8,0.372355
0,1,37,9,0.376092
0,1,38,0,0.382445
0,1,38,1,0.38067
0,1,38,2,0.397516
0,1,38,3,0.354706
0,1,38,4,0.391798
0,1,38,5,0.37964
0,1,38,6,0.414795
0,1,38,7,0.377264
0,1,38,8,0.351516
0,1,38,9,0.326059
0,1,39,0,0.26946
0,1,39,1,0.277436
0,1,39,2,0.25374
0,1,39,3,0.27447
0,1,39,4,0.31363
0,1,39,5,0.234065
0,1,39,6,0.260704
0,1,39,7,0.256691
0,1,39,8,0.290474
0,1,39,9,0.236269
0,1,40,0,0.259345
0,1,40,1,0.27556
0,1,40,2,0.261147
0,1,40,3,0.261799
0,1,40,4,0.276939
0,1,40,5,0.2944
0,1,40,6,0.271655
0,1,40,7,0.204593
0,1,40,8,0.207122
0,1,40,9,0.263941
0,1,41,0,0.330317
0,1,41,1,0.294491
0,1,41,2,0.331086
0,1,41,3,0.324168
0,1,41,4,0.32242
0,1,41,5,0.311101
0,1,41,6,0.320874
0,1,41,7,0.333474
0,1,41,8,0.320371
0,1,41,9,0.298698
0,1,42,0,0.331434
0,1,42,1,0.294197
0,1,42,2,0.315201
0,1,42,3,0.313732
0,1,42,4,0.331812
0,1,42,5,0.324817
0,1,42,6,0.326071
0,1,42,7,0.295192
0,1,42,8,0.347489
0,1,42,9,0.333865
0,1,43,0,0.36048
0,1,43,1,0.435268
0,1,43,2,0.410661
0,1,43,3,0.453827
0,1,43,4,0.417101
0,1,43,5,0.404926
0,1,43,6,0.430035
0,1,43,7,0.434684
0,1,43,8,0.42721
0,1,43,9,0.441111
0,1,44,0,0.29957
0,1,44,1,0.335709
0,1,44,2,0.233093
0,1,44,3,0.269198
0,1,44,4,0.29586
0,1,44,5,0.233604
0,1,44,6,0.29294
0,1,44,7,0.238709
0,1,44,8,0.257356
0,1,44,9,0.279995
0,1,45,0,0.372215
0,1,45,1,0.377479
0,1,45,2,0.409052
0,1,45,3,0.440036
0,1,45,4,0.438502
0,1,45,5,0.400128
0,1,45,6,0.401242
0,1,45,7,0.408348
0,1,45,8,0.381714
0,1,45,9,0.45577
0,1,46,0,0.397611
0,1,46,1,0.341171
0,1,46,2,0.381306
0,1,46,3,0.359388
0,1,46,4,0.371025
0,1,46,5,0.375173
0,1,46,6,0.37702
0,1,46,7,0.371338
0,1,46,8,0.316467
0,1,46,9,0.333068
0,1,47,0,0.275587
0,1,47,1,0.193303
0,1,47,2,0.243356
0,1,47,3,0.220165
0,1,47,4,0.204405
0,1,47,5,0.218642
0,1,47,6,0.262798
0,1,47,7,0.244489
0,1,47,8,0.219352
0,1,47,9,0.202658
0,1,48,0,0.316168
0,1,48,1,0.367521
0,1,48,2,0.38726
0,1,48,3,0.396956
0,1,48,4,0.34403
0,1,48,5,0.375243
0,1,48,6,0.39366
0,1,48,7,0.406508
0,1,48,8,0.390847
0,1,48,9,0.376628
0,1,49,0,0.394878
0,1,49,1,0.344767
0,1,49,2,0.351979
0,1,49,3,0.309073
0,1,49,4,0.400572
0,1,49,5,0.333716
0,1,49,6,0.386982
0,1,49,7,0.367323
0,1,49,8,0.314377
0,1,49,9,0.377854
1,0,0,0,0.384949
1,0,0,1,0.40739
1,0,0,2,0.365158
1,0,0,3,0.376518
1,0,0,4,0.384103
1,0,0,5,0.382967
1,0,0,6,0.385054
1,0,0,7,0.374031
1,0,0,8,0.27882
1,0,0,9,0.38653
1,0,1,0,0.303596
1,0,1,1,0.27214
1,0,1,2,0.317777
1,0,1,3,0.315955
1,0,1,4,0.257887
1,0,1,5,0.284869
1,0,1,6,0.302811
1,0,1,7,0.309354
1,0,1,8,0.297794
1,0,1,9,0.309403
1,0,2,0,0.344902
1,0,2,1,0.335116
1,0,2,2,0.32731
1,0,2,3,0.311169
1,0,2,4,0.315822
1,0,2,5,0.320713
1,0,2,6,0.303141
1,0,2,7,0.300106
1,0,2,8,0.327704
1,0,2,9,0.327043
1,0,3,0,0.162656
1,0,3,1,0.0954113
1,0,3,2,0.0272132
1,0,3,3,0.133887
1,0,3,4,0.0971747
1,0,3,5,0.128389
1,0,3,6,0.104646
1,0,3,7,0.111343
1,0,3,8,0.075199
1,0,3,9,0.106844
1,0,4,0,0.343767
1,0,4,1,0.370057
1,0,4,2,0.36843
1,0,4,3,0.314272
1,0,4,4,0.357582
1,0,4,5,0.281145
1,0,4,6,0.329201
1,0,4,7,0.325261
1,0,4,8,0.341427
1,0,4,9,0.323934
1,0,5,0,0.364938
1,0,5,1,0.356708
1,0,5,2,0.37763
1,0,5,3,0.345731
1,0,5,4,0.375077
1,0,5,5,0.333733
1,0,5,6,0.344702
1,0,5,7,0.345051
1,0,5,8,0.300625
1,0,5,9,0.319591
1,0,6,0,0.290068
1,0,6,1,0.246667
1,0,6,2,0.228747
1,0,6,3,0.213949
1,0,6,4,0.289729
