"SAMPLE_ID","REP_ID","ISLAND_ID","TOTAL_VAC_TIME","TOTAL_INF_AVERTED","EFFECTIVENESS"
0,0,-1,1681,620570.80681,0.359590155562091
0,0,0,1681,173164.03038,0.871341520720443
0,0,1,1681,323893.1295233,0.243051083650593
0,0,2,1681,8528.1678941,0.320531141144695
0,0,3,1681,114985.4790126,0.68517114851266
0,1,-1,1681,644115.412696971,0.383663721426306
0,1,0,1681,166578.67155103,0.767966703334457
0,1,1,1681,353807.062511611,0.27625089652498
0,1,2,1681,3039.49973791,0.152867104027896
0,1,3,1681,120690.17889642,0.748156693455298
0,2,-1,1681,525473.1164128,0.341206427910028
0,2,0,1681,164241.57413,0.824802077671787
0,2,1,1681,239643.3633367,0.208921517856905
0,2,2,1681,10054.2130469,0.39300850138257
0,2,3,1681,111533.9658992,0.662773238052991
0,3,-1,1681,629586.877646712,0.377751863211873
0,3,0,1681,176221.37272066,0.737236122639692
0,3,1,1681,329643.214481008,0.263318732118392
0,3,2,1681,5031.610709259,0.335370666197453
0,3,3,1681,118690.679735785,0.738328847341738
0,4,-1,1681,624789.30710386,0.381369439940951
0,4,0,1681,177190.9179754,0.804523270627186
0,4,1,1681,325478.4057586,0.26192750088273
0,4,2,1681,8136.5499297,0.406982821478817
0,4,3,1681,113983.43344016,0.733414307950907
0,5,-1,1681,619811.30850434,0.372960229762717
0,5,0,1681,162413.3553423,0.791170245769589
0,5,1,1681,330958.8426095,0.260892222115987
0,5,2,1681,8095.53099043,0.309833098152331
0,5,3,1681,118343.57956211,0.730997827674764
0,6,-1,1681,624714.28672696,0.371016640970922
0,6,0,1681,157650.529029,0.743559548889647
0,6,1,1681,342166.69847356,0.266655311162513
0,6,2,1681,8789.6195466,0.436083407890782
0,6,3,1681,116107.4396778,0.689336962042509
0,7,-1,1681,621747.2618274,0.375532120147539
0,7,0,1681,177980.029542,0.806921687406352
0,7,1,1681,309092.3870065,0.24624178009218
0,7,2,1681,9705.5838463,0.428435207955171
0,7,3,1681,124969.2614326,0.795052204024083
0,8,-1,1681,675035.45421202,0.395926912357018
0,8,0,1681,173201.863879,0.755706559940117
0,8,1,1681,383327.56862719,0.2972724639323
0,8,2,1681,6045.2940608,0.476638633541538
0,8,3,1681,112460.72764503,0.647844124510492
0,9,-1,1681,644717.57076435,0.380624902074382
0,9,0,1681,174388.84091,0.795516607158194
0,9,1,1681,351648.4652434,0.272192368159551
0,9,2,1681,4417.09253395,0.284886867322703
0,9,3,1681,114263.172077,0.683356043817085
0,10,-1,1681,684552.147305549,0.396194956193138
0,10,0,1681,142599.1874263,0.61209594511082
0,10,1,1681,418230.278126784,0.319452755188844
0,10,2,1681,10540.11506017,0.494346063520243
0,10,3,1681,113182.566692295,0.688802635075254
0,11,-1,1681,566291.94784147,0.343300294075565
0,11,0,1681,153153.055598,0.844954041199104
0,11,1,1681,282908.61643147,0.221018993178756
0,11,2,1681,10084.5107112,0.383375627509146
0,11,3,1681,120145.7651008,0.741765586075633
0,12,-1,1681,672530.706379574,0.391600180654742
0,12,0,1681,155330.2349216,0.743204486688031
0,12,1,1681,386386.897403154,0.292916847893184
0,12,2,1681,7621.57844004,0.327838403016404
0,12,3,1681,123191.99561478,0.741934542804443
0,13,-1,1681,589983.340070897,0.347867980638898
0,13,0,1681,136415.828518,0.673506845123757
0,13,1,1681,339451.765753617,0.259721059909156
0,13,2,1681,3715.93458865,0.201836417212887
0,13,3,1681,110399.81121063,0.656923839305913
0,14,-1,1681,560779.6037555,0.353748112396423
0,14,0,1681,158466.774107,0.742530500936258
0,14,1,1681,276689.0460137,0.234807617090399
0,14,2,1681,8915.1978648,0.395489254145558
0,14,3,1681,116708.58577,0.682787482286859
0,15,-1,1681,633971.19346933,0.38678177116601
0,15,0,1681,159515.8424874,0.697942006199341
0,15,1,1681,352634.59288309,0.285202447590756
0,15,2,1681,5972.31668344,0.383352293466424
0,15,3,1681,115848.4414154,0.730786167787279
0,16,-1,1681,652331.33993332,0.40257031522063
0,16,0,1681,160537.940611,0.803245089602436
0,16,1,1681,367679.89696191,0.29856852642637
0,16,2,1681,6847.1423662,0.335591608266919
0,16,3,1681,117266.35999421,0.69521972940747
0,17,-1,1681,669708.12743652,0.396679901729203
0,17,0,1681,156596.669183,0.726431503307379
0,17,1,1681,392448.68799839,0.302497229391397
0,17,2,1681,5204.34273903,0.290371603696426
0,17,3,1681,115458.4275161,0.733405769834367
0,18,-1,1681,601891.44026975,0.369155257009928
0,18,0,1681,167360.6343859,0.734405794532345
0,18,1,1681,311912.41491676,0.254868509268153
0,18,2,1681,5181.3916157,0.269050716651033
0,18,3,1681,117436.99935139,0.7363039489665
0,19,-1,1681,600476.56932284,0.360500723591601
0,19,0,1681,168898.52737823,0.799113729150621
0,19,1,1681,304344.72600929,0.239832921040689
0,19,2,1681,9941.48397778,0.333216756533218
0,19,3,1681,117291.83195754,0.754312339684057
0,20,-1,1681,597483.89152402,0.383455156496395
0,20,0,1681,161279.7719624,0.790846553899412
0,20,1,1681,307624.8935,0.263707531106296
0,20,2,1681,9215.55661872,0.352962673367407
0,20,3,1681,119363.6694429,0.738736800655886
0,21,-1,1681,652828.70919225,0.380226639747468
0,21,0,1681,168727.018576,0.856628158957193
0,21,1,1681,365931.4233689,0.275935515541702
0,21,2,1681,6174.95668335,0.283899088110652
0,21,3,1681,111995.310564,0.650829265958557
0,22,-1,1681,616625.969561749,0.384012994896953
0,22,0,1681,166374.630739,0.773712288023755
0,22,1,1681,326402.177310839,0.272108803525613
0,22,2,1681,7606.22420926,0.337210887505712
0,22,3,1681,116242.93730265,0.689362744562289
0,23,-1,1681,519979.60740275,0.315330181548375
0,23,0,1681,169828.8446883,0.777789715597989
0,23,1,1681,225333.25617215,0.181482909902784
0,23,2,1681,8086.0309919,0.399103401401722
0,23,3,1681,116731.4755504,0.691662271518877
0,24,-1,1681,639086.5246701,0.393422644974271
0,24,0,1681,160477.6045638,0.769447147873892
0,24,1,1681,348960.8931879,0.283788399888763
0,24,2,1681,8796.682635,0.385890922111663
0,24,3,1681,120851.3442834,0.739524247854685
0,25,-1,1681,679754.97896908,0.397928585925916
0,25,0,1681,182938.882255,0.880220737725043
0,25,1,1681,370699.8568323,0.284572026540702
0,25,2,1681,10145.0552059,0.350308736369197
0,25,3,1681,115971.18467588,0.687102665929214
0,26,-1,1681,600732.67923039,0.360231141920497
0,26,0,1681,174688.28627,0.754951789508923
0,26,1,1681,296485.67689049,0.236964461850975
0,26,2,1681,5977.3085812,0.358099446289534
0,26,3,1681,123581.4074887,0.733998479293992
0,27,-1,1681,663071.65802062,0.39949006839496
0,27,0,1681,163191.8504323,0.766484476602882
0,27,1,1681,374953.43107732,0.298906990307179
0,27,2,1681,7361.7784588,0.357417838094945
0,27,3,1681,117564.5980522,0.684018634136984
0,28,-1,1681,611240.44190414,0.357796148129293
0,28,0,1681,170267.39318425,0.802376679146288
0,28,1,1681,317309.31340054,0.241333764777478
0,28,2,1681,5619.86481118,0.33867827990565
0,28,3,1681,118043.87050817,0.716565121545802
0,29,-1,1681,568884.283021935,0.362657737218157
0,29,0,1681,155874.8546837,0.682897507994596
0,29,1,1681,291107.4125914,0.2526124277234
0,29,2,1681,5989.87574227,0.368965396011568
0,29,3,1681,115912.140004565,0.67478474018793
0,30,-1,1681,632197.63787164,0.372324149737512
0,30,0,1681,178344.1851942,0.791621467953479
0,30,1,1681,329955.6372445,0.258199005406237
0,30,2,1681,7334.9383246,0.323423440755206
0,30,3,1681,116562.87710834,0.677314881810366
0,31,-1,1681,635748.90180983,0.368422724272053
0,31,0,1681,180025.07387,0.827251203865982
0,31,1,1681,332342.03903423,0.253295706339482
0,31,2,1681,9187.7010896,0.415724192756512
0,31,3,1681,114194.087816,0.657019936791318
0,32,-1,1681,574270.08376303,0.361545400924152
0,32,0,1681,170320.21383247,0.78707983779585
0,32,1,1681,275572.27875059,0.23399174312622
0,32,2,1681,8663.75158787,0.356546735479883
0,32,3,1681,119713.8395921,0.704277333121167
0,33,-1,1681,597730.28459034,0.384405292009332
0,33,0,1681,165196.268165,0.785688145335577
0,33,1,1681,303039.64789624,0.262598260551607
0,33,2,1681,10155.2088426,0.427003994816686
0,33,3,1681,119339.1596865,0.715016444364627
0,34,-1,1681,589886.98555996,0.356564420193215
0,34,0,1681,159009.0681064,0.824939810487476
0,34,1,1681,305361.8649992,0.241651212305709
0,34,2,1681,9468.363378,0.319162027357102
0,34,3,1681,116047.68907636,0.689540187659083
0,35,-1,1681,686689.89391853,0.403170480612825
0,35,0,1681,167814.123402,0.759214403738082
0,35,1,1681,397428.6538359,0.307232973545507
0,35,2,1681,6187.67138953,0.413669645821013
0,35,3,1681,115259.4452911,0.663723274290739
0,36,-1,1681,627724.763130631,0.365889470215099
0,36,0,1681,173939.67953846,0.78542517466919
0,36,1,1681,327805.496096597,0.249858060703624
0,36,2,1681,6823.956396424,0.300413991810497
0,36,3,1681,119155.63109915,0.747189418817633
0,37,-1,1681,615464.35346779,0.375890509590147
0,37,0,1681,144670.7679911,0.733259096119499
0,37,1,1681,338916.51857522,0.271593544316328
0,37,2,1681,12785.6456746,0.419225974826753
0,37,3,1681,119091.42122687,0.736622700436158
0,38,-1,1681,643656.33661593,0.389771219155065
0,38,0,1681,166431.297884,0.888137875768896
0,38,1,1681,349869.8601367,0.275852296082797
0,38,2,1681,8853.7126488,0.326383264422229
0,38,3,1681,118501.46594643,0.703163723182179
0,39,-1,1681,602549.20834465,0.381346075799249
0,39,0,1681,156564.6192209,0.740787311601209
0,39,1,1681,309561.91804295,0.260050610875543
0,39,2,1681,11241.6681909,0.445874422988666
0,39,3,1681,125181.0028899,0.817609309089289
0,40,-1,1681,540972.31032146,0.331614617154763
0,40,0,1681,154489.3418094,0.712701800833372
0,40,1,1681,262130.11014756,0.212102244372359
0,40,2,1681,7449.3231524,0.428629453477712
0,40,3,1681,116903.5352121,0.724684728822837
0,41,-1,1681,638972.0541555,0.389470512032707
0,41,0,1681,160040.962087,0.830724753143635
0,41,1,1681,354197.0293364,0.280125760024129
0,41,2,1681,7716.8207685,0.373437231166857
0,41,3,1681,117017.2419636,0.71842925514106
