"SAMPLE_ID","REP_ID","ISLAND_ID","TOTAL_VAC_TIME","TOTAL_INF_AVERTED","EFFECTIVENESS"
0,0,-1,1681,242529.1338798,0.14250170425981
0,0,0,1681,52381.760262,0.228926758516843
0,0,1,1681,89303.5604508999,0.0687611732906224
0,0,2,1681,13164.0194606,0.806968872135162
0,0,3,1681,87679.7937063,0.554720327951708
0,1,-1,1681,256343.22419775,0.147962367374653
0,1,0,1681,52505.2844701,0.25003010521446
0,1,1,1681,107720.9068112,0.080449327918253
0,1,2,1681,16164.62206455,0.772213335767307
0,1,3,1681,79952.4108519,0.491803333340018
0,2,-1,1681,173644.3552978,0.107048186000152
0,2,0,1681,61939.250878,0.272250933186083
0,2,1,1681,20540.9826983002,0.016969600070809
0,2,2,1681,13182.7198671,0.769564182456261
0,2,3,1681,77981.4018544,0.466903592855555
0,3,-1,1681,155443.8273283,0.0953777488339957
0,3,0,1681,53384.4972093,0.251517282624088
0,3,1,1681,-599.852213500068,-0.000488973506180795
0,3,2,1681,20146.1804595,0.790811891477055
0,3,3,1681,82513.001873,0.499210131244714
0,4,-1,1681,182488.3446772,0.110997921622586
0,4,0,1681,59563.6295532,0.272665603386883
0,4,1,1681,27122.8565384001,0.0219217864899375
0,4,2,1681,14844.7750075,0.760205718395562
0,4,3,1681,80957.0835781,0.479497097801457
0,5,-1,1681,230700.384378956,0.141799292530626
0,5,0,1681,62990.8389185,0.293047920666651
0,5,1,1681,67506.985637506,0.055142986723348
0,5,2,1681,15744.80975361,0.804362489485752
0,5,3,1681,84457.75006934,0.502102469916882
0,6,-1,1681,233836.0512925,0.13765651805902
0,6,0,1681,48293.4440949,0.251354915841586
0,6,1,1681,89572.156588,0.0679161883947529
0,6,2,1681,21064.6012986,0.795499874887197
0,6,3,1681,74905.849311,0.464627860043431
0,7,-1,1681,205765.2438117,0.125888224101359
0,7,0,1681,62395.322826,0.28342853434519
0,7,1,1681,43647.6272070999,0.0352269615629357
0,7,2,1681,12819.9852681,0.761947947014483
0,7,3,1681,86902.3085105,0.548289847125394
0,8,-1,1681,141973.7417298,0.0874323881412121
0,8,0,1681,49587.735107,0.217062377213424
0,8,1,1681,-9238.11871009995,-0.00762498166782094
0,8,2,1681,14178.2162868,0.784849518101001
0,8,3,1681,87445.9090461,0.527614725210374
0,9,-1,1681,356123.36188685,0.204993803592209
0,9,0,1681,46682.9566547,0.227053181022956
0,9,1,1681,217950.857677,0.162763881486705
0,9,2,1681,18063.14814905,0.79200004996053
0,9,3,1681,73426.3994061,0.432511644704798
0,10,-1,1681,250605.6311253,0.148563079716962
0,10,0,1681,49125.4788285,0.2316188989943
0,10,1,1681,102655.650693,0.0795994140067161
0,10,2,1681,15975.9687338,0.797973651124198
0,10,3,1681,82848.53287,0.501828604779413
0,11,-1,1681,300296.241865779,0.178177475656111
0,11,0,1681,63106.5063065141,0.286944285900744
0,11,1,1681,136514.692005315,0.106636395795576
0,11,2,1681,14474.16713179,0.823748796953929
0,11,3,1681,86200.87642216,0.514044397681059
0,12,-1,1681,197437.4070563,0.12144577873392
0,12,0,1681,66150.183489,0.29946548293458
0,12,1,1681,34195.1798127,0.0281084956883467
0,12,2,1681,14710.2374222,0.770362694214937
0,12,3,1681,82381.8063324,0.486910715721249
0,13,-1,1681,304157.531760561,0.179374409691142
0,13,0,1681,28310.9645529,0.129100888651263
0,13,1,1681,177905.48858363,0.136813019783614
0,13,2,1681,10121.94292203,0.784725879875947
0,13,3,1681,87819.135702001,0.538403266251557
0,14,-1,1681,245454.5218957,0.144983296763082
0,14,0,1681,28806.176042,0.151581104719876
0,14,1,1681,117533.2515339,0.088954188698067
0,14,2,1681,16936.5957474,0.800172073814695
0,14,3,1681,82178.4985724,0.512008680992276
0,15,-1,1681,115703.47531356,0.0724306202210378
0,15,0,1681,56285.45241079,0.260911629312373
0,15,1,1681,-36765.2517669399,-0.0310765036090867
0,15,2,1681,14646.91277871,0.779556309624877
0,15,3,1681,81536.361891,0.453313356398231
0,16,-1,1681,229377.008717,0.136378712177642
0,16,0,1681,57928.385594,0.254751599663098
0,16,1,1681,81171.3901946,0.0633119177953069
0,16,2,1681,10955.9803434,0.807185016288133
0,16,3,1681,79321.252585,0.499314363730518
0,17,-1,1681,242447.1127264,0.142635039498425
0,17,0,1681,69508.6677436,0.321496170672254
0,17,1,1681,72415.4192371999,0.0560510250068462
0,17,2,1681,17113.9801426,0.778060122222048
0,17,3,1681,83409.045603,0.491747196146677
0,18,-1,1681,220034.15246853,0.128769997360755
0,18,0,1681,35630.3557559,0.17079286503225
0,18,1,1681,86832.5503031001,0.0654078524522417
0,18,2,1681,11143.34832293,0.758019090146352
0,18,3,1681,86427.8980866,0.547482173571607
0,19,-1,1681,209097.9542363,0.127540205716325
0,19,0,1681,48830.2079049,0.238885554003842
0,19,1,1681,63432.254194,0.0505875491112142
0,19,2,1681,17323.5318514,0.788305346678521
0,19,3,1681,79511.960286,0.499533196988613
0,20,-1,1681,196952.8561912,0.119174011772477
0,20,0,1681,49679.829541,0.229004419878832
0,20,1,1681,45957.3985019999,0.0364960893735442
0,20,2,1681,16424.4252952,0.801985051803699
0,20,3,1681,84891.202853,0.544210528889172
0,21,-1,1681,247647.88059082,0.154316110454562
0,21,0,1681,58002.0683291,0.2793349947543
0,21,1,1681,95249.0736229999,0.0780939109456117
0,21,2,1681,13004.20322962,0.797901810551054
0,21,3,1681,81392.5354091,0.504934999051811
0,22,-1,1681,201071.88910263,0.122457543956099
0,22,0,1681,37301.7163452,0.190228834345916
0,22,1,1681,71638.370907,0.0567156387663748
0,22,2,1681,15655.11412683,0.809281936936621
0,22,3,1681,76476.6877236,0.467964274883549
0,23,-1,1681,217413.8622565,0.130351630943645
0,23,0,1681,42916.8204718,0.214238101291153
0,23,1,1681,76219.7410619999,0.059152293576438
0,23,2,1681,15593.8338599,0.820074054301734
0,23,3,1681,82683.4668628,0.516672404144375
0,24,-1,1681,244642.308304602,0.142370665635127
0,24,0,1681,52387.143741,0.23685389758031
0,24,1,1681,95593.5484738019,0.0726295711123738
0,24,2,1681,14005.1583358,0.73595972797176
0,24,3,1681,82656.457754,0.510353155957327
0,25,-1,1681,144268.1205797,0.0899602129950368
0,25,0,1681,68340.214632,0.307577352814887
0,25,1,1681,-22837.5554293001,-0.0192578093450058
0,25,2,1681,16161.270626,0.782601550717334
0,25,3,1681,82604.190751,0.472123125379058
0,26,-1,1681,111344.358754,0.0725835949632593
0,26,0,1681,57486.769527,0.300456602138756
0,26,1,1681,-47972.501837,-0.041893806969113
0,26,2,1681,19950.012103,0.771311761268151
0,26,3,1681,81880.078961,0.476819334859798
0,27,-1,1681,182189.4086326,0.110063001382642
0,27,0,1681,47555.6176664,0.232835588343116
0,27,1,1681,33117.7416786,0.0262513459573244
0,27,2,1681,22277.6357533,0.752099012867916
0,27,3,1681,79238.4135343,0.495581989701457
0,28,-1,1681,197437.4070563,0.12144577873392
0,28,0,1681,66150.183489,0.29946548293458
0,28,1,1681,34195.1798127,0.0281084956883467
0,28,2,1681,14710.2374222,0.770362694214937
0,28,3,1681,82381.8063324,0.486910715721249
0,29,-1,1681,107734.316653,0.0691886315902093
0,29,0,1681,56608.5932808,0.263676380547488
0,29,1,1681,-49493.438571,-0.0428421042157859
0,29,2,1681,21991.7717884,0.786876640217135
0,29,3,1681,78627.3901548,0.493828699054702
0,30,-1,1681,186410.5844315,0.112873715204932
0,30,0,1681,47728.694343,0.213689455020705
0,30,1,1681,49597.2014435001,0.0396639948610445
0,30,2,1681,13995.556338,0.803214494337606
0,30,3,1681,75089.132307,0.468477964616971
0,31,-1,1681,269744.760941817,0.161006221392477
0,31,0,1681,71338.268305771,0.332106465871732
0,31,1,1681,101162.54919905,0.078622120837598
0,31,2,1681,12860.20357811,0.813932144456998
0,31,3,1681,84383.7398588855,0.533838351218462
0,32,-1,1681,183499.45346734,0.110498992608389
0,32,0,1681,62321.9362312,0.287789744201471
0,32,1,1681,27580.0888217001,0.0219286057498014
0,32,2,1681,15087.48210634,0.783077822915985
0,32,3,1681,78509.9463081,0.469834955311909
0,33,-1,1681,267327.4482099,0.155661917398922
0,33,0,1681,26704.7350304,0.139877194568332
0,33,1,1681,139260.984152,0.104998612225748
0,33,2,1681,20061.3118429,0.78705104333703
0,33,3,1681,81300.4171846,0.465526311238026
0,34,-1,1681,225535.7313597,0.137572766513028
0,34,0,1681,58589.214382,0.261590349752148
