SAMPLE_ID,PAR_NAME,INDEX,PAR_VALUE
50,vac_dist,0,0.794703
50,vac_dist,1,0.099547
50,vac_dist,2,0.041256
50,vac_dist,3,0.064495
50,vac_efficacy,0,0.900000
50,vac_t_year_offset,0,0.000000
50,vac_t_year_length,0,48.000000
50,n_age_vac,0,10.000000
50,vac_t_freq,0,1.000000
50,reg_import_scale,0,1.000000
50,vac_identifiable,0,0.000000
50,vac_prop,0,0.794703
50,vac_prop,1,0.0995469
50,vac_prop,2,0.0412555
50,vac_prop,3,0.0644946
51,vac_rate,0,18494.700000
51,vac_protect_duration,0,96.000000
51,vac_dist,0,0.705806
51,vac_dist,1,0.032535
51,vac_dist,2,0.118830
51,vac_dist,3,0.142829
51,vac_efficacy,0,0.900000
51,vac_t_year_offset,0,0.000000
51,vac_t_year_length,0,48.000000
51,n_age_vac,0,10.000000
51,vac_t_freq,0,1.000000
51,reg_import_scale,0,1.000000
51,vac_identifiable,0,0.000000
51,vac_prop,0,0.705806
51,vac_prop,1,0.0325347
51,vac_prop,2,0.11883
51,vac_prop,3,0.142829
52,vac_rate,0,18494.700000
52,vac_protect_duration,0,96.000000
52,vac_dist,0,0.716557
52,vac_dist,1,0.165711
52,vac_dist,2,0.070194
52,vac_dist,3,0.047538
52,vac_efficacy,0,0.900000
52,vac_t_year_offset,0,0.000000
52,vac_t_year_length,0,48.000000
52,n_age_vac,0,10.000000
52,vac_t_freq,0,1.000000
52,reg_import_scale,0,1.000000
52,vac_identifiable,0,0.000000
52,vac_prop,0,0.716557
52,vac_prop,1,0.165711
52,vac_prop,2,0.0701938
52,vac_prop,3,0.0475376
53,vac_rate,0,18494.700000
53,vac_protect_duration,0,96.000000
53,vac_dist,0,0.545354
53,vac_dist,1,0.022090
53,vac_dist,2,0.165065
53,vac_dist,3,0.267492
53,vac_efficacy,0,0.900000
53,vac_t_year_offset,0,0.000000
53,vac_t_year_length,0,48.000000
53,n_age_vac,0,10.000000
53,vac_t_freq,0,1.000000
53,reg_import_scale,0,1.000000
53,vac_identifiable,0,0.000000
53,vac_prop,0,0.545354
53,vac_prop,1,0.0220897
53,vac_prop,2,0.165065
53,vac_prop,3,0.267492
54,vac_rate,0,18494.700000
54,vac_protect_duration,0,96.000000
54,vac_dist,0,0.854334
54,vac_dist,1,0.135492
54,vac_dist,2,0.004075
54,vac_dist,3,0.006099
54,vac_efficacy,0,0.900000
54,vac_t_year_offset,0,0.000000
54,vac_t_year_length,0,48.000000
54,n_age_vac,0,10.000000
54,vac_t_freq,0,1.000000
54,reg_import_scale,0,1.000000
54,vac_identifiable,0,0.000000
54,vac_prop,0,0.854334
54,vac_prop,1,0.135492
54,vac_prop,2,0.00407521
54,vac_prop,3,0.00609874
55,vac_rate,0,18494.700000
55,vac_protect_duration,0,96.000000
55,vac_dist,0,0.347103
55,vac_dist,1,0.284789
55,vac_dist,2,0.105519
55,vac_dist,3,0.262590
55,vac_efficacy,0,0.900000
55,vac_t_year_offset,0,0.000000
55,vac_t_year_length,0,48.000000
55,n_age_vac,0,10.000000
55,vac_t_freq,0,1.000000
55,reg_import_scale,0,1.000000
55,vac_identifiable,0,0.000000
55,vac_prop,0,0.347103
55,vac_prop,1,0.284789
55,vac_prop,2,0.105519
55,vac_prop,3,0.26259
56,vac_rate,0,18494.700000
56,vac_protect_duration,0,96.000000
56,vac_dist,0,0.752906
56,vac_dist,1,0.098302
56,vac_dist,2,0.095824
56,vac_dist,3,0.052968
56,vac_efficacy,0,0.900000
56,vac_t_year_offset,0,0.000000
56,vac_t_year_length,0,48.000000
56,n_age_vac,0,10.000000
56,vac_t_freq,0,1.000000
56,reg_import_scale,0,1.000000
56,vac_identifiable,0,0.000000
56,vac_prop,0,0.752906
56,vac_prop,1,0.098302
56,vac_prop,2,0.0958238
56,vac_prop,3,0.0529682
57,vac_rate,0,18494.700000
57,vac_protect_duration,0,96.000000
57,vac_dist,0,0.615543
57,vac_dist,1,0.096912
57,vac_dist,2,0.060183
57,vac_dist,3,0.227362
57,vac_efficacy,0,0.900000
57,vac_t_year_offset,0,0.000000
57,vac_t_year_length,0,48.000000
57,n_age_vac,0,10.000000
57,vac_t_freq,0,1.000000
57,reg_import_scale,0,1.000000
57,vac_identifiable,0,0.000000
57,vac_prop,0,0.615543
57,vac_prop,1,0.0969116
57,vac_prop,2,0.0601834
57,vac_prop,3,0.227362
58,vac_rate,0,18494.700000
58,vac_protect_duration,0,96.000000
58,vac_dist,0,0.698167
58,vac_dist,1,0.059010
58,vac_dist,2,0.002189
58,vac_dist,3,0.240634
58,vac_efficacy,0,0.900000
58,vac_t_year_offset,0,0.000000
58,vac_t_year_length,0,48.000000
58,n_age_vac,0,10.000000
58,vac_t_freq,0,1.000000
58,reg_import_scale,0,1.000000
58,vac_identifiable,0,0.000000
58,vac_prop,0,0.698167
58,vac_prop,1,0.0590102
58,vac_prop,2,0.00218877
58,vac_prop,3,0.240634
59,vac_rate,0,18494.700000
59,vac_protect_duration,0,96.000000
59,vac_dist,0,0.625449
59,vac_dist,1,0.155742
59,vac_dist,2,0.124229
59,vac_dist,3,0.094580
59,vac_efficacy,0,0.900000
59,vac_t_year_offset,0,0.000000
59,vac_t_year_length,0,48.000000
59,n_age_vac,0,10.000000
59,vac_t_freq,0,1.000000
59,reg_import_scale,0,1.000000
59,vac_identifiable,0,0.000000
59,vac_prop,0,0.625449
59,vac_prop,1,0.155742
59,vac_prop,2,0.124229
59,vac_prop,3,0.0945797
60,vac_rate,0,18494.700000
60,vac_protect_duration,0,96.000000
60,vac_dist,0,0.701899
60,vac_dist,1,0.023737
60,vac_dist,2,0.081763
60,vac_dist,3,0.192601
60,vac_efficacy,0,0.900000
60,vac_t_year_offset,0,0.000000
60,vac_t_year_length,0,48.000000
60,n_age_vac,0,10.000000
60,vac_t_freq,0,1.000000
60,reg_import_scale,0,1.000000
60,vac_identifiable,0,0.000000
60,vac_prop,0,0.701899
60,vac_prop,1,0.0237374
60,vac_prop,2,0.0817628
60,vac_prop,3,0.192601
61,vac_rate,0,18494.700000
61,vac_protect_duration,0,96.000000
61,vac_dist,0,0.228568
61,vac_dist,1,0.371907
61,vac_dist,2,0.082279
61,vac_dist,3,0.317246
61,vac_efficacy,0,0.900000
61,vac_t_year_offset,0,0.000000
61,vac_t_year_length,0,48.000000
61,n_age_vac,0,10.000000
61,vac_t_freq,0,1.000000
61,reg_import_scale,0,1.000000
61,vac_identifiable,0,0.000000
61,vac_prop,0,0.228568
61,vac_prop,1,0.371907
61,vac_prop,2,0.0822794
61,vac_prop,3,0.317246
62,vac_rate,0,18494.700000
62,vac_protect_duration,0,96.000000
62,vac_dist,0,0.296416
62,vac_dist,1,0.246193
62,vac_dist,2,0.040795
62,vac_dist,3,0.416596
62,vac_efficacy,0,0.900000
62,vac_t_year_offset,0,0.000000
62,vac_t_year_length,0,48.000000
62,n_age_vac,0,10.000000
62,vac_t_freq,0,1.000000
62,reg_import_scale,0,1.000000
62,vac_identifiable,0,0.000000
62,vac_prop,0,0.296416
62,vac_prop,1,0.246193
62,vac_prop,2,0.0407947
62,vac_prop,3,0.416596
63,vac_rate,0,18494.700000
63,vac_protect_duration,0,96.000000
63,vac_dist,0,0.729592
63,vac_dist,1,0.060668
63,vac_dist,2,0.020671
63,vac_dist,3,0.189070
63,vac_efficacy,0,0.900000
63,vac_t_year_offset,0,0.000000
63,vac_t_year_length,0,48.000000
63,n_age_vac,0,10.000000
63,vac_t_freq,0,1.000000
63,reg_import_scale,0,1.000000
63,vac_identifiable,0,0.000000
63,vac_prop,0,0.729592
63,vac_prop,1,0.0606678
63,vac_prop,2,0.0206706
63,vac_prop,3,0.18907
64,vac_rate,0,18494.700000
64,vac_protect_duration,0,96.000000
64,vac_dist,0,0.445235
64,vac_dist,1,0.061172
64,vac_dist,2,0.191606
64,vac_dist,3,0.301986
64,vac_efficacy,0,0.900000
64,vac_t_year_offset,0,0.000000
64,vac_t_year_length,0,48.000000
64,n_age_vac,0,10.000000
64,vac_t_freq,0,1.000000
64,reg_import_scale,0,1.000000
64,vac_identifiable,0,0.000000
64,vac_prop,0,0.445235
64,vac_prop,1,0.0611723
64,vac_prop,2,0.191606
64,vac_prop,3,0.301986
65,vac_rate,0,18494.700000
65,vac_protect_duration,0,96.000000
65,vac_dist,0,0.599760
65,vac_dist,1,0.300820
65,vac_dist,2,0.065848
65,vac_dist,3,0.033571
65,vac_efficacy,0,0.900000
65,vac_t_year_offset,0,0.000000
65,vac_t_year_length,0,48.000000
65,n_age_vac,0,10.000000
65,vac_t_freq,0,1.000000
65,reg_import_scale,0,1.000000
65,vac_identifiable,0,0.000000
65,vac_prop,0,0.59976
65,vac_prop,1,0.30082
65,vac_prop,2,0.0658483
65,vac_prop,3,0.0335715
66,vac_rate,0,18494.700000
66,vac_protect_duration,0,96.000000
66,vac_dist,0,0.530798
66,vac_dist,1,0.114770
66,vac_dist,2,0.028139
66,vac_dist,3,0.326293
66,vac_efficacy,0,0.900000
66,vac_t_year_offset,0,0.000000
66,vac_t_year_length,0,48.000000
66,n_age_vac,0,10.000000
66,vac_t_freq,0,1.000000
66,reg_import_scale,0,1.000000
66,vac_identifiable,0,0.000000
66,vac_prop,0,0.530798
66,vac_prop,1,0.11477
66,vac_prop,2,0.0281392
66,vac_prop,3,0.326293
67,vac_rate,0,18494.700000
67,vac_protect_duration,0,96.000000
67,vac_dist,0,0.733026
67,vac_dist,1,0.036038
67,vac_dist,2,0.108539
67,vac_dist,3,0.122397
67,vac_efficacy,0,0.900000
67,vac_t_year_offset,0,0.000000
67,vac_t_year_length,0,48.000000
67,n_age_vac,0,10.000000
67,vac_t_freq,0,1.000000
67,reg_import_scale,0,1.000000
67,vac_identifiable,0,0.000000
67,vac_prop,0,0.733026
67,vac_prop,1,0.0360375
67,vac_prop,2,0.108539
67,vac_prop,3,0.122397
68,vac_rate,0,18494.700000
68,vac_protect_duration,0,96.000000
68,vac_dist,0,0.579265
68,vac_dist,1,0.110700
68,vac_dist,2,0.026773
68,vac_dist,3,0.283261
68,vac_efficacy,0,0.900000
68,vac_t_year_offset,0,0.000000
68,vac_t_year_length,0,48.000000
68,n_age_vac,0,10.000000
68,vac_t_freq,0,1.000000
68,reg_import_scale,0,1.000000
68,vac_identifiable,0,0.000000
68,vac_prop,0,0.579265
68,vac_prop,1,0.1107
68,vac_prop,2,0.0267731
68,vac_prop,3,0.283261
69,vac_rate,0,18494.700000
69,vac_protect_duration,0,96.000000
69,vac_dist,0,0.737991
69,vac_dist,1,0.167811
69,vac_dist,2,0.036748
69,vac_dist,3,0.057450
69,vac_efficacy,0,0.900000
69,vac_t_year_offset,0,0.000000
69,vac_t_year_length,0,48.000000
69,n_age_vac,0,10.000000
69,vac_t_freq,0,1.000000
69,reg_import_scale,0,1.000000
69,vac_identifiable,0,0.000000
69,vac_prop,0,0.737991
69,vac_prop,1,0.167811
69,vac_prop,2,0.036748
69,vac_prop,3,0.05745
70,vac_rate,0,18494.700000
70,vac_protect_duration,0,96.000000
70,vac_dist,0,0.621676
70,vac_dist,1,0.008905
70,vac_dist,2,0.094266
70,vac_dist,3,0.275153
70,vac_efficacy,0,0.900000
70,vac_t_year_offset,0,0.000000
70,vac_t_year_length,0,48.000000
70,n_age_vac,0,10.000000
70,vac_t_freq,0,1.000000
70,reg_import_scale,0,1.000000
70,vac_identifiable,0,0.000000
70,vac_prop,0,0.621676
70,vac_prop,1,0.00890511
70,vac_prop,2,0.0942664
70,vac_prop,3,0.275153
71,vac_rate,0,18494.700000
71,vac_protect_duration,0,96.000000
71,vac_dist,0,0.325941
71,vac_dist,1,0.330286
71,vac_dist,2,0.109737
71,vac_dist,3,0.234036
71,vac_efficacy,0,0.900000
71,vac_t_year_offset,0,0.000000
71,vac_t_year_length,0,48.000000
71,n_age_vac,0,10.000000
71,vac_t_freq,0,1.000000
71,reg_import_scale,0,1.000000
71,vac_identifiable,0,0.000000
71,vac_prop,0,0.325941
71,vac_prop,1,0.330286
71,vac_prop,2,0.109737
71,vac_prop,3,0.234036
72,vac_rate,0,18494.700000
72,vac_protect_duration,0,96.000000
72,vac_dist,0,0.730610
72,vac_dist,1,0.018753
72,vac_dist,2,0.095050
72,vac_dist,3,0.155587
72,vac_efficacy,0,0.900000
72,vac_t_year_offset,0,0.000000
72,vac_t_year_length,0,48.000000
72,n_age_vac,0,10.000000
72,vac_t_freq,0,1.000000
72,reg_import_scale,0,1.000000
72,vac_identifiable,0,0.000000
72,vac_prop,0,0.73061
72,vac_prop,1,0.018753
72,vac_prop,2,0.0950503
72,vac_prop,3,0.155587
73,vac_rate,0,18494.700000
73,vac_protect_duration,0,96.000000
73,vac_dist,0,0.692481
73,vac_dist,1,0.132990
73,vac_dist,2,0.012135
73,vac_dist,3,0.162393
73,vac_efficacy,0,0.900000
73,vac_t_year_offset,0,0.000000
73,vac_t_year_length,0,48.000000
73,n_age_vac,0,10.000000
73,vac_t_freq,0,1.000000
73,reg_import_scale,0,1.000000
73,vac_identifiable,0,0.000000
73,vac_prop,0,0.692481
73,vac_prop,1,0.13299
73,vac_prop,2,0.0121349
73,vac_prop,3,0.162393
74,vac_rate,0,18494.700000
74,vac_protect_duration,0,96.000000
74,vac_dist,0,0.357670
74,vac_dist,1,0.061590
74,vac_dist,2,0.015634
74,vac_dist,3,0.565106
74,vac_efficacy,0,0.900000
74,vac_t_year_offset,0,0.000000
74,vac_t_year_length,0,48.000000
74,n_age_vac,0,10.000000
74,vac_t_freq,0,1.000000
74,reg_import_scale,0,1.000000
74,vac_identifiable,0,0.000000
74,vac_prop,0,0.35767
74,vac_prop,1,0.0615898
74,vac_prop,2,0.0156338
74,vac_prop,3,0.565106
75,vac_rate,0,18494.700000
75,vac_protect_duration,0,96.000000
75,vac_dist,0,0.604218
75,vac_dist,1,0.139292
75,vac_dist,2,0.162053
75,vac_dist,3,0.094437
75,vac_efficacy,0,0.900000
75,vac_t_year_offset,0,0.000000
75,vac_t_year_length,0,48.000000
75,n_age_vac,0,10.000000
75,vac_t_freq,0,1.000000
75,reg_import_scale,0,1.000000
75,vac_identifiable,0,0.000000
75,vac_prop,0,0.604218
75,vac_prop,1,0.139292
75,vac_prop,2,0.162053
75,vac_prop,3,0.0944368
76,vac_rate,0,18494.700000
76,vac_protect_duration,0,96.000000
76,vac_dist,0,0.622304
76,vac_dist,1,0.003926
76,vac_dist,2,0.048204
76,vac_dist,3,0.325567
76,vac_efficacy,0,0.900000
76,vac_t_year_offset,0,0.000000
76,vac_t_year_length,0,48.000000
76,n_age_vac,0,10.000000
76,vac_t_freq,0,1.000000
76,reg_import_scale,0,1.000000
76,vac_identifiable,0,0.000000
76,vac_prop,0,0.622304
76,vac_prop,1,0.0039258
76,vac_prop,2,0.0482038
76,vac_prop,3,0.325567
77,vac_rate,0,18494.700000
77,vac_protect_duration,0,96.000000
77,vac_dist,0,0.722898
77,vac_dist,1,0.074638
77,vac_dist,2,0.127208
77,vac_dist,3,0.075255
77,vac_efficacy,0,0.900000
77,vac_t_year_offset,0,0.000000
77,vac_t_year_length,0,48.000000
77,n_age_vac,0,10.000000
77,vac_t_freq,0,1.000000
77,reg_import_scale,0,1.000000
77,vac_identifiable,0,0.000000
77,vac_prop,0,0.722898
77,vac_prop,1,0.0746384
77,vac_prop,2,0.127208
77,vac_prop,3,0.0752551
78,vac_rate,0,18494.700000
78,vac_protect_duration,0,96.000000
78,vac_dist,0,0.697739
78,vac_dist,1,0.014560
78,vac_dist,2,0.055149
78,vac_dist,3,0.232553
78,vac_efficacy,0,0.900000
78,vac_t_year_offset,0,0.000000
78,vac_t_year_length,0,48.000000
78,n_age_vac,0,10.000000
78,vac_t_freq,0,1.000000
78,reg_import_scale,0,1.000000
78,vac_identifiable,0,0.000000
78,vac_prop,0,0.697739
78,vac_prop,1,0.0145599
78,vac_prop,2,0.0551485
78,vac_prop,3,0.232553
79,vac_rate,0,18494.700000
79,vac_protect_duration,0,96.000000
79,vac_dist,0,0.532745
79,vac_dist,1,0.021260
79,vac_dist,2,0.023430
79,vac_dist,3,0.422565
79,vac_efficacy,0,0.900000
79,vac_t_year_offset,0,0.000000
79,vac_t_year_length,0,48.000000
79,n_age_vac,0,10.000000
79,vac_t_freq,0,1.000000
79,reg_import_scale,0,1.000000
79,vac_identifiable,0,0.000000
79,vac_prop,0,0.532745
79,vac_prop,1,0.0212596
79,vac_prop,2,0.0234297
79,vac_prop,3,0.422565
80,vac_rate,0,18494.700000
80,vac_protect_duration,0,96.000000
80,vac_dist,0,0.259234
80,vac_dist,1,0.300611
80,vac_dist,2,0.072124
80,vac_dist,3,0.368031
80,vac_efficacy,0,0.900000
80,vac_t_year_offset,0,0.000000
80,vac_t_year_length,0,48.000000
80,n_age_vac,0,10.000000
80,vac_t_freq,0,1.000000
80,reg_import_scale,0,1.000000
80,vac_identifiable,0,0.000000
80,vac_prop,0,0.259234
80,vac_prop,1,0.300611
80,vac_prop,2,0.0721238
80,vac_prop,3,0.368031
81,vac_rate,0,18494.700000
81,vac_protect_duration,0,96.000000
81,vac_dist,0,0.388105
81,vac_dist,1,0.041456
81,vac_dist,2,0.076242
81,vac_dist,3,0.494197
81,vac_efficacy,0,0.900000
81,vac_t_year_offset,0,0.000000
81,vac_t_year_length,0,48.000000
81,n_age_vac,0,10.000000
81,vac_t_freq,0,1.000000
81,reg_import_scale,0,1.000000
81,vac_identifiable,0,0.000000
81,vac_prop,0,0.388105
81,vac_prop,1,0.0414557
81,vac_prop,2,0.0762423
81,vac_prop,3,0.494197
82,vac_rate,0,18494.700000
82,vac_protect_duration,0,96.000000
82,vac_dist,0,0.628134
82,vac_dist,1,0.046970
82,vac_dist,2,0.091871
82,vac_dist,3,0.233026
82,vac_efficacy,0,0.900000
82,vac_t_year_offset,0,0.000000
82,vac_t_year_length,0,48.000000
82,n_age_vac,0,10.000000
82,vac_t_freq,0,1.000000
82,reg_import_scale,0,1.000000
82,vac_identifiable,0,0.000000
82,vac_prop,0,0.628134
82,vac_prop,1,0.0469702
82,vac_prop,2,0.0918707
82,vac_prop,3,0.233026
83,vac_rate,0,18494.700000
83,vac_protect_duration,0,96.000000
83,vac_dist,0,0.735658
83,vac_dist,1,0.003762
83,vac_dist,2,0.001086
83,vac_dist,3,0.259494
83,vac_efficacy,0,0.900000
83,vac_t_year_offset,0,0.000000
83,vac_t_year_length,0,48.000000
83,n_age_vac,0,10.000000
83,vac_t_freq,0,1.000000
83,reg_import_scale,0,1.000000
83,vac_identifiable,0,0.000000
83,vac_prop,0,0.735658
83,vac_prop,1,0.00376153
83,vac_prop,2,0.00108582
83,vac_prop,3,0.259494
84,vac_rate,0,18494.700000
84,vac_protect_duration,0,96.000000
84,vac_dist,0,0.733122
84,vac_dist,1,0.176445
84,vac_dist,2,0.006475
84,vac_dist,3,0.083958
84,vac_efficacy,0,0.900000
84,vac_t_year_offset,0,0.000000
84,vac_t_year_length,0,48.000000
84,n_age_vac,0,10.000000
84,vac_t_freq,0,1.000000
84,reg_import_scale,0,1.000000
84,vac_identifiable,0,0.000000
84,vac_prop,0,0.733122
84,vac_prop,1,0.176445
84,vac_prop,2,0.00647475
84,vac_prop,3,0.0839584
85,vac_rate,0,18494.700000
85,vac_protect_duration,0,96.000000
85,vac_dist,0,0.595967
85,vac_dist,1,0.118241
85,vac_dist,2,0.063612
85,vac_dist,3,0.222180
85,vac_efficacy,0,0.900000
85,vac_t_year_offset,0,0.000000
85,vac_t_year_length,0,48.000000
85,n_age_vac,0,10.000000
85,vac_t_freq,0,1.000000
85,reg_import_scale,0,1.000000
85,vac_identifiable,0,0.000000
85,vac_prop,0,0.595967
85,vac_prop,1,0.118241
85,vac_prop,2,0.0636122
85,vac_prop,3,0.22218
86,vac_rate,0,18494.700000
86,vac_protect_duration,0,96.000000
86,vac_dist,0,0.156619
86,vac_dist,1,0.344360
86,vac_dist,2,0.071660
86,vac_dist,3,0.427362
86,vac_efficacy,0,0.900000
86,vac_t_year_offset,0,0.000000
86,vac_t_year_length,0,48.000000
86,n_age_vac,0,10.000000
86,vac_t_freq,0,1.000000
86,reg_import_scale,0,1.000000
86,vac_identifiable,0,0.000000
86,vac_prop,0,0.156619
86,vac_prop,1,0.34436
86,vac_prop,2,0.0716596
86,vac_prop,3,0.427362
87,vac_rate,0,18494.700000
87,vac_protect_duration,0,96.000000
87,vac_dist,0,0.747570
87,vac_dist,1,0.034859
87,vac_dist,2,0.100706
87,vac_dist,3,0.116866
87,vac_efficacy,0,0.900000
87,vac_t_year_offset,0,0.000000
87,vac_t_year_length,0,48.000000
87,n_age_vac,0,10.000000
87,vac_t_freq,0,1.000000
87,reg_import_scale,0,1.000000
87,vac_identifiable,0,0.000000
87,vac_prop,0,0.74757
87,vac_prop,1,0.0348589
87,vac_prop,2,0.100706
87,vac_prop,3,0.116866
88,vac_rate,0,18494.700000
88,vac_protect_duration,0,96.000000
88,vac_dist,0,0.860258
88,vac_dist,1,0.023282
88,vac_dist,2,0.005193
88,vac_dist,3,0.111267
88,vac_efficacy,0,0.900000
88,vac_t_year_offset,0,0.000000
88,vac_t_year_length,0,48.000000
88,n_age_vac,0,10.000000
88,vac_t_freq,0,1.000000
88,reg_import_scale,0,1.000000
88,vac_identifiable,0,0.000000
88,vac_prop,0,0.860258
88,vac_prop,1,0.0232821
88,vac_prop,2,0.00519341
88,vac_prop,3,0.111267
89,vac_rate,0,18494.700000
89,vac_protect_duration,0,96.000000
89,vac_dist,0,0.563163
89,vac_dist,1,0.154337
89,vac_dist,2,0.126019
89,vac_dist,3,0.156480
89,vac_efficacy,0,0.900000
89,vac_t_year_offset,0,0.000000
89,vac_t_year_length,0,48.000000
89,n_age_vac,0,10.000000
89,vac_t_freq,0,1.000000
89,reg_import_scale,0,1.000000
89,vac_identifiable,0,0.000000
89,vac_prop,0,0.563163
89,vac_prop,1,0.154337
89,vac_prop,2,0.126019
89,vac_prop,3,0.15648
90,vac_rate,0,18494.700000
90,vac_protect_duration,0,96.000000
90,vac_dist,0,0.670886
90,vac_dist,1,0.079609
90,vac_dist,2,0.051602
90,vac_dist,3,0.197903
90,vac_efficacy,0,0.900000
90,vac_t_year_offset,0,0.000000
90,vac_t_year_length,0,48.000000
90,n_age_vac,0,10.000000
90,vac_t_freq,0,1.000000
90,reg_import_scale,0,1.000000
90,vac_identifiable,0,0.000000
90,vac_prop,0,0.670886
90,vac_prop,1,0.0796089
90,vac_prop,2,0.0516022
90,vac_prop,3,0.197903
91,vac_rate,0,18494.700000
91,vac_protect_duration,0,96.000000
91,vac_dist,0,0.799245
91,vac_dist,1,0.070433
91,vac_dist,2,0.043249
91,vac_dist,3,0.087073
91,vac_efficacy,0,0.900000
91,vac_t_year_offset,0,0.000000
91,vac_t_year_length,0,48.000000
91,n_age_vac,0,10.000000
91,vac_t_freq,0,1.000000
91,reg_import_scale,0,1.000000
91,vac_identifiable,0,0.000000
91,vac_prop,0,0.799245
91,vac_prop,1,0.0704331
91,vac_prop,2,0.0432491
91,vac_prop,3,0.0870731
92,vac_rate,0,18494.700000
92,vac_protect_duration,0,96.000000
92,vac_dist,0,0.657585
92,vac_dist,1,0.128430
92,vac_dist,2,0.135951
92,vac_dist,3,0.078034
92,vac_efficacy,0,0.900000
92,vac_t_year_offset,0,0.000000
92,vac_t_year_length,0,48.000000
92,n_age_vac,0,10.000000
92,vac_t_freq,0,1.000000
92,reg_import_scale,0,1.000000
92,vac_identifiable,0,0.000000
92,vac_prop,0,0.657585
92,vac_prop,1,0.12843
92,vac_prop,2,0.135951
92,vac_prop,3,0.078034
93,vac_rate,0,18494.700000
93,vac_protect_duration,0,96.000000
93,vac_dist,0,0.355969
93,vac_dist,1,0.304629
93,vac_dist,2,0.058992
93,vac_dist,3,0.280411
93,vac_efficacy,0,0.900000
93,vac_t_year_offset,0,0.000000
93,vac_t_year_length,0,48.000000
93,n_age_vac,0,10.000000
93,vac_t_freq,0,1.000000
93,reg_import_scale,0,1.000000
93,vac_identifiable,0,0.000000
93,vac_prop,0,0.355969
93,vac_prop,1,0.304629
93,vac_prop,2,0.0589915
93,vac_prop,3,0.280411
94,vac_rate,0,18494.700000
94,vac_protect_duration,0,96.000000
94,vac_dist,0,0.848599
94,vac_dist,1,0.002133
94,vac_dist,2,0.025784
94,vac_dist,3,0.123484
94,vac_efficacy,0,0.900000
94,vac_t_year_offset,0,0.000000
94,vac_t_year_length,0,48.000000
94,n_age_vac,0,10.000000
94,vac_t_freq,0,1.000000
94,reg_import_scale,0,1.000000
94,vac_identifiable,0,0.000000
94,vac_prop,0,0.848599
94,vac_prop,1,0.00213325
94,vac_prop,2,0.0257836
94,vac_prop,3,0.123484
95,vac_rate,0,18494.700000
95,vac_protect_duration,0,96.000000
95,vac_dist,0,0.773400
95,vac_dist,1,0.018207
95,vac_dist,2,0.073399
95,vac_dist,3,0.134994
95,vac_efficacy,0,0.900000
95,vac_t_year_offset,0,0.000000
95,vac_t_year_length,0,48.000000
95,n_age_vac,0,10.000000
95,vac_t_freq,0,1.000000
95,reg_import_scale,0,1.000000
95,vac_identifiable,0,0.000000
95,vac_prop,0,0.7734
95,vac_prop,1,0.0182069
95,vac_prop,2,0.0733994
95,vac_prop,3,0.134994
96,vac_rate,0,18494.700000
96,vac_protect_duration,0,96.000000
96,vac_dist,0,0.166654
96,vac_dist,1,0.203811
96,vac_dist,2,0.118697
96,vac_dist,3,0.510838
96,vac_efficacy,0,0.900000
96,vac_t_year_offset,0,0.000000
96,vac_t_year_length,0,48.000000
96,n_age_vac,0,10.000000
96,vac_t_freq,0,1.000000
96,reg_import_scale,0,1.000000
96,vac_identifiable,0,0.000000
96,vac_prop,0,0.166654
96,vac_prop,1,0.203811
96,vac_prop,2,0.118697
96,vac_prop,3,0.510838
97,vac_rate,0,18494.700000
97,vac_protect_duration,0,96.000000
97,vac_dist,0,0.806455
97,vac_dist,1,0.078062
97,vac_dist,2,0.089814
97,vac_dist,3,0.025669
97,vac_efficacy,0,0.900000
97,vac_t_year_offset,0,0.000000
97,vac_t_year_length,0,48.000000
97,n_age_vac,0,10.000000
97,vac_t_freq,0,1.000000
97,reg_import_scale,0,1.000000
97,vac_identifiable,0,0.000000
97,vac_prop,0,0.806455
97,vac_prop,1,0.0780618
97,vac_prop,2,0.0898142
97,vac_prop,3,0.0256692
98,vac_rate,0,18494.700000
98,vac_protect_duration,0,96.000000
98,vac_dist,0,0.794703
98,vac_dist,1,0.099547
98,vac_dist,2,0.041256
98,vac_dist,3,0.064495
98,vac_efficacy,0,0.900000
98,vac_t_year_offset,0,0.000000
98,vac_t_year_length,0,48.000000
98,n_age_vac,0,10.000000
98,vac_t_freq,0,1.000000
98,reg_import_scale,0,1.000000
98,vac_identifiable,0,0.000000
98,vac_prop,0,0.794703
98,vac_prop,1,0.0995469
98,vac_prop,2,0.0412555
98,vac_prop,3,0.0644946
99,vac_rate,0,18494.700000
99,vac_protect_duration,0,96.000000
99,vac_dist,0,0.705806
99,vac_dist,1,0.032535
99,vac_dist,2,0.118830
99,vac_dist,3,0.142829
99,vac_efficacy,0,0.900000
99,vac_t_year_offset,0,0.000000
99,vac_t_year_length,0,48.000000
99,n_age_vac,0,10.000000
99,vac_t_freq,0,1.000000
99,reg_import_scale,0,1.000000
99,vac_identifiable,0,0.000000
99,vac_prop,0,0.705806
99,vac_prop,1,0.0325347
99,vac_prop,2,0.11883
99,vac_prop,3,0.142829
